Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-05 15:12:23.201,0.051,TCP,192.168.220.7,43364,10088_9,80,2,132,1,.A...F
2017-04-11 12:06:42.444,0.039,TCP,10270_15,80,192.168.220.14,48577,5,1188,1,.AP.SF
2017-04-05 18:01:07.694,0.0,UDP,DNS,53,192.168.200.8,55804,1,169,1,......
2017-04-10 12:52:17.679,0.0,TCP,10064_217,80,192.168.210.5,51408,1,66,1,.A....
2017-04-05 06:15:59.544,0.016,TCP,192.168.220.4,38570,15242_29,80,2,132,1,.A...F
2017-04-07 13:19:42.611,0.0,TCP,10056_52,443,192.168.220.14,39267,1,66,1,.A....
2017-04-05 12:01:43.871,0.0,TCP,10151_220,80,192.168.220.6,32880,1,66,1,.A..S.
2017-04-06 08:39:40.284,0.0,TCP,12843_49,80,192.168.220.4,40163,1,66,1,.A....
2017-04-05 18:29:53.351,0.0,TCP,10811_30,443,192.168.220.7,38828,1,66,1,.A....
2017-04-07 13:15:35.652,0.0,TCP,10159_99,443,192.168.220.13,35068,1,66,1,.A....
2017-04-07 17:11:53.048,0.0,UDP,192.168.220.15,59485,DNS,53,2,190,1,......
2017-04-05 08:54:58.304,0.019,TCP,192.168.220.13,55267,EXT_SERVER,8082,2,338,1,.AP...
2017-04-05 14:57:27.661,0.0,TCP,10108_7,80,192.168.220.8,38145,1,66,1,.A...F
2017-04-10 13:20:22.267,0.0,TCP,192.168.220.13,57112,10678_131,80,1,54,1,.A....
2017-04-11 16:09:19.453,0.0,UDP,DNS,53,192.168.220.9,45503,2,262,1,......
2017-04-08 11:18:59.784,0.104,TCP,17087_216,80,192.168.220.14,45263,3,533,1,.AP.S.
2017-04-11 11:02:59.930,0.01,TCP,192.168.220.13,35821,192.168.100.5,445,2,174,1,.AP...
2017-04-06 07:58:36.597,0.0,TCP,192.168.220.4,32997,192.168.100.5,445,1,66,1,.A....
2017-04-07 10:38:35.863,0.0,TCP,192.168.220.13,55256,12480_108,80,1,66,1,.A...F
2017-04-05 16:04:55.700,0.0,TCP,192.168.220.14,58258,12158_72,443,1,66,1,.A....
2017-04-07 14:34:58.003,0.0,TCP,15718_14,80,192.168.220.12,55491,1,74,1,.A..S.
2017-04-07 07:37:17.890,0.0,TCP,10575_197,443,192.168.210.5,49683,4,247,1,.AP..F
2017-04-07 15:27:26.615,0.0,UDP,DNS,53,192.168.200.9,63850,1,174,1,......
2017-04-07 14:53:10.037,0.0,TCP,192.168.200.8,54659,15843_236,443,1,55,1,.A....
2017-04-10 05:05:30.905,0.0,TCP,10162_129,443,192.168.200.8,60524,1,100,1,.AP...
2017-04-10 10:37:49.969,0.0,TCP,192.168.220.8,36702,10678_165,80,1,54,1,.A....
2017-04-06 13:48:08.733,0.0,TCP,15836_147,80,192.168.220.12,56958,1,66,1,.A....
2017-04-05 11:44:43.144,0.0,UDP,DNS,53,192.168.210.5,53049,1,93,1,......
2017-04-07 07:42:01.453,0.0,TCP,EXT_SERVER,8082,192.168.220.16,43620,1,212,1,.AP...
2017-04-10 16:51:01.482,0.002,UDP,192.168.220.6,60337,DNS,53,2,174,1,......
2017-04-10 15:33:50.109,0.0,TCP,10650_134,443,192.168.220.14,42422,1,54,1,.A....
2017-04-10 01:47:01.938,0.089,TCP,14645_180,443,192.168.200.9,49416,5,535,1,.AP.S.
2017-04-05 06:03:46.943,0.0,TCP,192.168.220.4,46270,16379_132,443,1,54,1,...R..
2017-04-05 18:01:27.532,0.0,TCP,10163_46,443,192.168.220.7,40253,1,54,1,.A...F
2017-04-07 13:17:58.504,0.0,TCP,10163_21,443,192.168.220.13,55160,1,2541,1,.AP...
2017-04-10 08:55:02.116,0.0,TCP,10081_164,80,192.168.220.10,42425,1,66,1,.A....
2017-04-07 15:23:52.781,0.033,TCP,11062_193,80,192.168.220.11,53654,3,1349,1,.AP...
2017-04-08 18:59:30.784,0.436,TCP,192.168.100.5,445,192.168.220.16,48958,2,178,1,.AP...
2017-04-05 08:16:05.598,0.198,TCP,192.168.220.16,38622,10171_234,443,42,3542,1,.AP.S.
2017-04-06 07:08:47.593,1.686,TCP,192.168.220.6,55339,10092_107,80,16,4941,1,.AP.SF
2017-04-10 12:43:28.036,0.015,TCP,10060_27,80,192.168.220.16,32930,4,2236,1,.AP.S.
2017-04-10 16:44:12.981,0.003,UDP,192.168.220.10,44296,DNS,53,2,144,1,......
2017-04-10 12:45:05.566,0.0,TCP,192.168.220.15,36006,11450_176,443,1,66,1,.A....
2017-04-05 17:52:45.901,0.0,TCP,13575_232,80,192.168.200.8,53214,1,54,1,.A....
2017-04-07 12:23:45.369,0.0,TCP,192.168.220.4,49802,10060_27,80,1,66,1,.A....
2017-04-06 16:06:56.537,0.0,UDP,192.168.220.7,54515,DNS,53,1,70,1,......
2017-04-07 08:25:32.319,0.0,UDP,DNS,53,192.168.210.5,52694,1,99,1,......
2017-04-10 01:39:23.075,0.0,UDP,192.168.220.10,137,192.168.220.255,137,1,92,1,......
2017-04-08 16:07:19.454,0.026,TCP,192.168.220.7,40027,10193_8,443,3,687,1,.AP...
2017-04-11 12:24:51.332,0.0,TCP,192.168.220.4,35002,10063_205,80,1,66,1,.A....
2017-04-08 00:52:00.907,0.357,TCP,192.168.210.5,49491,10162_65,443,3,387,1,.AP...
2017-04-06 11:32:46.361,0.119,TCP,10124_1,80,192.168.220.7,52684,5,1197,1,.AP.SF
2017-04-06 18:01:19.988,0.0,UDP,DNS,53,192.168.200.8,59473,1,90,1,......
2017-04-05 11:48:17.159,0.037,TCP,16514_87,443,192.168.210.5,56396,2,139,1,.AP..F
2017-04-10 14:51:22.108,0.0,TCP,11027_196,443,192.168.220.14,34045,2,178,1,.AP...
2017-04-10 13:46:01.540,0.0,TCP,16886_101,80,192.168.220.9,60160,1,66,1,.A....
2017-04-05 07:45:49.532,0.0,TCP,192.168.220.7,37571,14252_48,80,1,66,1,.A....
2017-04-10 07:46:11.647,0.025,TCP,10077_154,80,192.168.220.6,40139,3,893,1,.AP.S.
2017-04-11 07:50:21.413,0.0,TCP,192.168.220.11,51487,10063_134,80,1,66,1,.A....
2017-04-05 11:03:06.817,0.002,UDP,DNS,53,192.168.200.4,49370,2,226,1,......
2017-04-11 13:57:05.752,0.588,TCP,10057_29,80,192.168.220.14,38049,2,1724,1,.AP...
2017-04-05 10:29:07.793,0.0,TCP,192.168.220.5,45606,10664_92,80,1,66,1,.A....
2017-04-06 11:09:21.672,0.0,UDP,192.168.220.6,53144,DNS,53,2,142,1,......
2017-04-06 16:43:04.901,0.0,TCP,192.168.210.5,52736,10194_74,443,1,55,1,.A....
2017-04-06 12:44:48.300,0.0,TCP,10281_243,80,192.168.220.13,50142,1,66,1,.A....
2017-04-11 14:46:04.369,0.0,TCP,10575_198,443,192.168.220.13,45856,1,66,1,.A....
2017-04-08 11:13:26.011,0.0,TCP,192.168.220.14,56772,10085_31,80,1,66,1,.A...F
2017-04-06 13:12:29.146,0.0,TCP,192.168.200.4,54487,11267_47,443,1,66,1,.A....
2017-04-07 09:01:07.175,0.021,TCP,192.168.220.4,41849,10296_238,80,2,132,1,.A...F
2017-04-05 12:09:15.288,0.0,TCP,10279_52,80,192.168.220.14,42921,1,66,1,.A....
2017-04-10 16:06:55.411,0.0,TCP,192.168.220.14,42020,11062_193,80,1,66,1,.A....
2017-04-11 17:00:46.103,0.149,TCP,10793_162,443,192.168.220.15,39780,5,1406,1,.AP...
2017-04-10 18:08:49.858,0.0,TCP,10057_29,80,192.168.210.5,61430,1,66,1,.A....
2017-04-05 13:50:45.327,0.021,TCP,10199_14,443,192.168.220.7,53580,4,300,1,.APR.F
2017-04-11 14:11:44.510,0.485,TCP,10541_251,80,192.168.210.5,53049,9,35702,1,.AP.S.
2017-04-05 13:09:26.782,0.0,TCP,192.168.220.9,49198,10087_41,443,1,66,1,.A....
2017-04-08 07:19:56.448,0.017,UDP,DNS,53,192.168.220.7,53545,2,297,1,......
2017-04-05 09:38:45.648,0.0,TCP,10199_14,80,192.168.220.9,46606,1,66,1,.A...F
2017-04-07 07:12:36.725,0.005,UDP,192.168.220.15,33679,DNS,53,2,166,1,......
2017-04-05 10:26:14.255,0.0,UDP,192.168.210.4,51047,DNS,53,1,77,1,......
2017-04-11 12:36:06.466,0.005,TCP,192.168.200.4,43683,192.168.100.5,445,2,174,1,.AP...
2017-04-07 11:07:45.312,0.015,TCP,11014_185,443,192.168.220.14,55228,3,251,1,.AP..F
2017-04-11 10:54:39.986,0.0,UDP,DNS,53,192.168.220.13,52574,1,126,1,......
2017-04-06 13:36:02.220,0.0,TCP,192.168.220.15,42279,10060_27,80,1,66,1,.A....
2017-04-10 07:53:44.498,0.013,TCP,10224_171,80,192.168.220.6,44034,2,108,1,.A...F
2017-04-05 08:23:36.514,0.0,TCP,15683_203,443,192.168.220.15,32868,1,112,1,.AP...
2017-04-05 11:47:37.818,0.0,TCP,192.168.200.4,58101,10028_175,80,1,66,1,.A....
2017-04-06 17:09:48.542,0.0,TCP,11442_143,80,192.168.220.13,35859,1,66,1,.A....
2017-04-10 12:08:07.811,0.0,TCP,192.168.220.16,44505,10012_11,80,1,66,1,.A....
2017-04-07 12:48:03.265,0.0,TCP,192.168.220.8,41120,10093_150,80,1,66,1,.A....
2017-04-06 16:18:24.423,0.0,UDP,DNS,53,192.168.220.13,34844,2,331,1,......
2017-04-09 03:42:20.949,0.0,UDP,192.168.210.5,64165,DNS,53,1,75,1,......
2017-04-05 09:09:36.968,0.0,TCP,192.168.220.7,54814,10199_14,80,1,66,1,.A....
2017-04-11 10:58:05.744,0.162,TCP,17384_21,443,192.168.220.4,39697,4,1291,1,.AP..F
2017-04-06 16:26:03.627,0.0,TCP,192.168.220.4,40978,10060_27,80,1,66,1,.A....
2017-04-05 12:08:44.782,0.0,TCP,192.168.220.14,40553,10793_130,80,1,66,1,.A....
2017-04-05 09:02:25.799,0.144,TCP,192.168.220.7,55586,11857_77,443,7,1207,1,.AP.S.
2017-04-10 10:19:23.020,0.0,TCP,11318_105,443,192.168.200.8,51642,1,66,1,.A....
2017-04-06 17:32:04.822,0.338,TCP,192.168.200.8,58730,10081_164,80,6,782,1,.AP.SF
2017-04-10 10:56:26.715,0.0,TCP,11062_193,80,192.168.200.9,52496,1,66,1,.A....
2017-04-07 06:14:44.819,0.0,TCP,10093_150,80,192.168.210.5,58859,1,66,1,.A....
2017-04-11 10:55:29.072,0.603,TCP,10098_126,443,192.168.220.13,49585,3,198,1,.A...F
2017-04-07 14:15:18.332,0.584,TCP,192.168.200.4,44999,10256_224,443,4,1524,1,.AP...
2017-04-11 10:33:22.742,0.0,TCP,192.168.200.5,35092,16684_99,443,1,66,1,.A....
2017-04-06 17:33:27.944,0.001,TCP,10145_115,443,192.168.220.7,38240,3,198,1,.A...F
2017-04-06 17:56:31.185,0.0,TCP,10082_181,80,192.168.220.7,60859,1,66,1,.A....
2017-04-05 17:28:30.701,0.0,UDP,DNS,53,192.168.200.8,56666,1,174,1,......
2017-04-05 16:16:05.951,0.136,TCP,192.168.220.7,34926,10296_234,443,10,1023,1,.AP...
2017-04-11 13:51:18.647,0.0,TCP,192.168.220.16,37395,10057_29,80,1,66,1,.A....
2017-04-07 11:39:23.044,0.0,TCP,192.168.220.8,33353,10171_235,443,1,66,1,.A....
