host_id,window_start,ingressBytes_sampled,egressBytes_sampled,inRxmitBytes_sampled,outRxmitBytes_sampled,inCongestionBytes_sampled,connections_sampled,ingressBytes_0,ingressBytes_1,ingressBytes_2,ingressBytes_3,ingressBytes_4,ingressBytes_5,ingressBytes_6,ingressBytes_7,ingressBytes_8,ingressBytes_9,ingressBytes_10,ingressBytes_11,ingressBytes_12,ingressBytes_13,ingressBytes_14,ingressBytes_15,ingressBytes_16,ingressBytes_17,ingressBytes_18,ingressBytes_19,ingressBytes_20,ingressBytes_21,ingressBytes_22,ingressBytes_23,ingressBytes_24,ingressBytes_25,ingressBytes_26,ingressBytes_27,ingressBytes_28,ingressBytes_29,ingressBytes_30,ingressBytes_31,ingressBytes_32,ingressBytes_33,ingressBytes_34,ingressBytes_35,ingressBytes_36,ingressBytes_37,ingressBytes_38,ingressBytes_39,ingressBytes_40,ingressBytes_41,ingressBytes_42,ingressBytes_43,ingressBytes_44,ingressBytes_45,ingressBytes_46,ingressBytes_47,ingressBytes_48,ingressBytes_49
52,1000,450708,81185,0,0,0,494,2465,4356,6607,3886,7264,9336,7305,10610,11056,7365,6335,5198,7665,7045,6513,6607,22296,25135,5980,10842,12001,8373,5040,6645,8148,12506,13522,9734,16762,17149,5024,3417,3410,4452,7278,8522,9144,11578,11922,12375,15715,9843,6814,6103,3943,5418,8879,10305,12254,10566
51,1000,4255893,149594,0,0,298879,348,0,0,0,0,0,0,0,0,0,76,1275,10755,1362,15009,113667,392962,855175,924429,304656,33280,7080,784,0,0,75466,9710,0,0,0,0,0,0,56163,7226,0,0,0,0,0,0,0,0,0,0,0,242,8747,30352,164716,1242761
76,500,5829686,7045683,0,0,1055414,187,2416,20819,101314,166069,189263,115028,152088,62113,2831,98,104,0,18772,100777,130919,2883,8717,123,11154,34082,0,774,17984,66144,96847,172416,144294,115294,93638,135255,90113,129655,93835,1097,2114,1204,1641,2439,3603,16250,115740,395318,292770,74022,202032,202717,853771,987941,278960,122248
53,500,12213743,2698527,0,0,0,81,902197,526236,507841,818601,745942,496419,396709,484697,635757,637150,559738,336988,477273,638411,337077,45535,48285,13423,3202,491,2450,660,293723,60265,278,64761,364598,70563,4102,418310,379804,59434,709077,277104,27055,3167,5946,54905,232679,44483,71,52002,231159,44253,0,2522,987,96,169,197148
83,0,13614370,665809,0,241,626756,49,37,199,344,344,419,37071,386347,1013251,1259420,1311582,1439574,1344274,1373927,912759,98597,174608,419649,297331,58685,0,244,58027,74053,0,179,377029,483562,128637,232618,88296,1944,163,0,0,0,89,115,37,70369,284210,248897,127,53568,316976,319158,472,1288,3747,233131,509016
49,500,7056728,4167901,0,0,0,368,47730,5829,42144,143795,12961,39262,4561,4698,58810,910,9279,16276,168353,10446,25998,194739,79733,91030,215990,50130,161209,335728,341986,258159,160066,223499,288641,180015,14675,186311,71609,24322,187633,73960,231006,333485,275948,288876,779188,510349,289232,118434,144974,94544,12939,7021,0,2415,45190,192640
80,500,2851482,2070970,0,0,0,6270,43875,71768,53556,21421,13465,79149,72154,92704,133239,80468,86924,130020,255234,156823,121889,135002,53378,62704,34261,43976,34145,24468,21048,39378,31709,25959,25340,37473,17993,21145,31926,33167,25471,120594,49433,24173,24850,61435,76464,45027,40169,24374,34808,44683,41764,31615,29220,28102,33197,30342
62,1000,2781862,7080800,0,0,0,488,8778,10834,40812,194504,164643,12454,3050,3239,4257,5201,4213,1768,1172,2107,3049,2561,26111,84777,86964,277000,264719,21360,27032,30554,7223,2700,4195,24522,22192,23985,226212,444249,244238,6474,5036,3592,449,514,9159,76984,125421,91787,35958,5078,3732,1306,2298,18996,65251,49152
24,1000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
84,500,9455073,3668735,0,0,553308,493,127339,66128,125835,4276,3221,128953,130913,70143,0,0,0,0,0,0,9254,364150,131592,238592,0,0,0,0,0,7,355,2021,4100,28959,196524,0,0,0,560,40842,749901,362743,438297,407444,5858,14667,396461,392657,151253,579396,1108330,803620,284213,239960,1129140,717369
15,0,27,1048,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,500,1213001,8866705,0,0,0,73,4759,139471,1014,40535,316838,4702,0,0,0,0,2211,65039,7976,39689,8536,0,0,0,0,0,19,582,0,0,0,0,0,11,401,1939,3312,2571,2322,2333,2390,1892,1897,2064,2012,7532,213321,212078,8656,9028,17474,17212,13931,1908,53617,3729
20,0,15531503,27386662,0,0,109043,291,15141,159961,442517,49802,19017,2046,5762,4070,2971,50077,207780,2762,1918,8252,81253,269872,544905,1087352,1235235,1359506,777835,80385,166013,216362,133018,310198,329249,734370,941580,1396286,1276835,1007260,450066,475509,455811,565060,433084,37182,258,2802,6967,2244,889,988,1497,20145,139227,1576,1975,16633
84,500,1060853,434666,0,0,0,851,7266,6967,1814,15771,1816,23977,11977,17963,25885,17683,3916,7748,17093,19869,17867,10907,21699,10823,32547,23215,33025,26290,22821,29680,17050,12779,18288,25492,24226,20354,31559,22009,18992,27178,15618,21800,24745,30647,62127,59093,23645,19861,7937,13100,36241,15106,32337,29972,21176,20902
26,0,10897113,14692992,0,0,2336226,597,1471084,1326535,1154558,1266300,587186,422649,421319,164553,20466,3895,5875,8541,24531,32320,27839,88724,118315,137058,158619,48662,24423,239366,248719,374552,392521,273202,175460,271642,365428,190273,108296,89708,97383,68246,24652,26467,12529,74762,25620,261,10013,63661,92549,55715,10856,72,2191,39928,38731,10858
8,0,7731635,14156174,0,0,0,1000,47980,16849,28625,40269,41501,18164,29024,65321,146962,160317,38403,36483,26555,107820,231750,282508,258423,147150,228297,228211,40675,65847,72197,91948,55885,34525,49695,292437,551707,275034,23836,22361,46770,107974,165074,209238,368880,452074,55960,236319,488045,142991,50983,43572,136209,225179,399750,413980,115914,315964
25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,193526,4845231,0,0,0,228,1341,2734,5433,26938,16782,4934,2129,1305,3420,2417,902,809,1162,1016,2280,797,723,869,764,657,2534,5004,2510,911,2237,3542,3409,3433,3241,2675,2062,19195,15021,5054,863,3093,1721,1348,2974,1180,15362,6949,1245,1109,423,255,854,3611,2247,2052
11,500,2661050,1785876,0,0,0,335,9908,21872,1650,47823,132812,100823,95693,3380,1685,1901,2164,2187,971,393,222,35837,85175,7039,51233,122021,91871,1220,1057,976,43184,103127,17218,23387,1434,1152,37053,155997,170261,37389,122178,136686,125395,44973,104709,129568,203877,20810,24995,47553,117291,25240,21086,61136,45983,19455
38,1000,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,500,899308,1721032,0,1941,0,2117,15854,28155,28684,33200,15917,42523,30847,17008,28855,39783,20662,7014,5168,11291,10713,21049,15079,29246,34279,13343,6438,5624,8879,7293,27876,15766,50347,25929,26399,30628,12449,9874,7390,10346,9321,18090,15411,8534,11811,9571,4356,2074,17623,25253,22565,8397,9756,12302,12377,17959
36,500,88598,79545,0,0,0,165,0,0,0,0,0,0,53,256,282,84,878,1888,158,7820,22418,410,933,1843,4575,625,322,350,632,1967,150,439,1087,204,440,1539,2087,3909,5882,1083,1178,593,2067,3707,1349,2614,860,1068,2435,275,455,117,1340,3865,1183,3178
35,0,2340211,2515320,0,0,0,13509,45307,47317,44712,56719,46435,24534,43600,27030,25532,56776,39165,29526,54136,41543,17008,65179,71203,41034,86878,72962,43511,38937,58152,62447,57676,55175,72160,42172,50147,51500,46555,44469,37540,42991,39352,46593,52043,71391,52923,23574,47588,46859,30683,42906,57598,37419,31168,42927,31210,45949
11,0,1527200,4474798,0,0,0,120,36254,246,502,2708,116132,138492,24112,24810,25686,1011,7769,9239,9164,7660,0,0,3006,6443,3439,0,0,0,0,0,0,0,0,854,75845,199753,311492,309339,123934,3176,1734,0,0,171,301,36118,36278,0,0,0,0,0,214,3882,5367,2069
85,1000,4478614,12694108,0,0,0,208,75220,93783,41263,59505,42023,9321,9793,405,24198,63067,66138,86886,7864,8093,40935,77696,68602,25784,13922,19843,36927,68532,1839,98799,315124,281228,105017,89732,209131,326110,246358,215291,143555,131282,155316,213125,335720,398200,158184,56695,20034,3694,2905,3159,4671,10213,1991,3365,7054,1022
51,500,896591,1875841,0,0,0,76,2243,12209,2500,9696,19268,3539,3627,10510,2143,13923,3416,12469,2529,14651,3000,9939,101381,21759,66048,179923,37006,8536,14221,5021,500,2441,2120,24984,10057,6834,9986,74908,27183,14924,20401,11266,8884,13781,2515,1256,13580,16052,5170,15222,3015,13465,2758,14936,17781,3015
32,0,646,318,0,0,0,0,0,0,0,0,0,185,148,0,0,174,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,500,885497,1210061,0,0,0,3234,10419,14783,13973,16999,27554,19654,17535,21561,20313,22381,28827,21057,37247,29600,25404,27442,39101,25507,32046,43987,19235,6676,8498,6487,24991,38264,27032,20867,9334,8850,8349,12900,11751,8515,12450,7569,11343,10121,4997,2369,1286,342,0,4766,12880,11760,23581,21775,33384,19735
46,0,1415,255,0,0,0,0,240,219,232,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,245,0,0,0,0,0,0,0,0,0,0,0
81,0,1037111,1299712,0,0,0,690,21761,38501,30135,21948,12982,13989,10135,8842,20301,14938,19925,13878,29671,18885,23138,29052,26030,25415,27880,23572,20661,20712,20116,14007,10575,19780,15410,28260,22509,15769,19767,17231,20648,29579,17617,15745,30615,10746,3862,8620,17031,21959,31785,21415,25910,30579,26162,26706,12942,29415
33,0,24070,174947,2970,0,0,398,269,263,382,1628,2928,2396,140,288,312,0,0,0,0,0,0,0,61,618,97,216,234,403,312,1038,4175,6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,187,195,61,616,371
10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,156885,543115,0,0,0,904,2801,6247,6610,4057,1625,1891,1208,1515,3695,2555,1971,1122,1880,3119,2247,2020,2059,3789,2994,1889,4389,3300,1447,1881,4232,3691,5982,7587,4695,3801,3091,3360,6028,4315,2115,1312,649,1952,4275,3174,5484,3551,3549,2917,3955,3467,1934,2416,2084,958
60,0,212185,1170254,0,0,0,2043,4346,4310,4850,5789,5302,6223,6619,4267,8262,3787,5020,5911,5107,2614,4670,3187,1413,2734,5973,3252,3394,4823,6156,5135,3327,7322,6366,4813,3138,5621,3828,4381,2441,3032,2020,4275,4240,1910,2311,3735,2167,1796,3981,7382,3159,3719,3615,2760,3220,4482
28,1000,963394,838561,0,0,0,944,1066,14757,16593,18733,34218,27946,9915,5909,2513,8969,10049,3009,42729,25246,11305,21611,62286,46160,25277,13994,31792,25575,15211,6022,3671,5995,2246,549,481,3044,5192,4071,3063,1508,2216,1700,1967,2926,3391,2055,1914,3808,3662,9091,64430,56829,82870,93838,69987,52005
69,0,762,291,0,0,0,0,0,301,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,21,0,0,0,0
43,0,3785,3478,0,0,0,6,79,0,0,0,20,244,79,0,0,27,316,27,344,316,22,252,0,0,0,0,0,55,632,0,0,0,20,244,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,316,20,271,395,0
55,1000,16223197,1456918,0,1793,0,85,101701,306380,329,132,401,0,0,21,158,75723,267769,273807,628489,631568,451843,500406,1036439,996504,739281,853755,1085729,1202583,1222949,1028815,241240,30122,154,68864,360954,602018,421778,1256,2487,64,60250,243136,185238,34,104,85,329,262,1058,122785,492430,526370,503519,357924,251628,344326
4,1000,8017428,4626533,0,0,0,12227,159274,218470,281534,170602,152953,177290,125433,127759,137551,150373,141443,144841,150011,181583,168004,135229,118986,127959,136685,165784,193475,133149,158069,181989,138031,181171,195862,131878,130177,175982,205407,152230,185459,206067,138464,142573,181347,181094,126073,126508,165246,179000,131535,155995,184863,168679,143562,149370,126261,176148
5,1000,4170984,8085866,0,0,0,203,11170,78018,149966,237711,80591,89912,49462,260782,69046,3800,0,65,336,93,8214,58118,122329,143737,6202,4312,23445,140932,132136,125325,117975,51868,6539,6422,18313,2462,21032,115683,39436,46,241,25241,172911,222830,13451,76610,130678,158215,191940,98619,143182,115281,70,104521,535981,5735
22,0,2267,743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,188,0,0,0,233,267,0,0,155,342,188,0,0,0,146,167,0,0,0,194,223,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,500,12642037,17226742,0,0,0,1264,105407,7376,539227,330143,207354,73821,304544,38955,303750,79463,67266,127264,310596,146210,73257,214662,197810,328718,119431,105199,381902,646290,328166,189974,93859,84056,116800,208929,189860,161436,204577,114997,333689,291811,264855,454777,542881,359848,546432,350308,361773,160111,140133,132505,167324,663291,225560,263211,781250,200979
54,1000,265295,23108,0,0,0,62,8350,161438,68521,7595,142,1210,758,182,284,63,266,752,232,395,469,298,605,200,395,399,789,927,179,0,208,738,681,390,330,442,945,960,628,314,327,135,16,0,0,267,63,856,271,1081,390,301,63,915,216,309
9,1000,1795687,3098677,0,0,0,5685,13037,9544,8626,8543,44373,59243,15839,25175,30106,19553,33145,39485,24237,48600,63084,69054,80219,76584,58214,49772,39585,27705,30737,39509,42793,35486,42643,51028,49262,37637,43455,39661,30079,58041,67353,24588,17741,19140,21643,18755,23653,28265,23241,23711,21557,21556,38031,44060,25576,32763
27,500,202344,481568,0,0,0,584,1234,378,273,2791,5391,9632,2543,3471,1663,3003,871,2642,6197,2038,6273,3831,5628,4943,1764,1165,3713,4471,4366,6279,9505,10537,5185,3470,3679,9135,5046,3523,6880,1615,0,0,7853,8124,4322,3616,10348,2906,102,5150,1913,147,3235,3883,1186,6424
76,500,3690108,20599097,0,0,0,1353,69441,69734,84378,67864,77822,80816,64980,48476,62789,71727,66726,60054,60640,76768,82697,76135,74916,63663,77126,93012,93000,74880,76186,68554,75461,83837,86615,84273,77955,65582,66367,70973,61921,78634,76717,73603,80981,75025,68288,78709,66474,71164,77826,77033,75595,80538,84736,71202,61283,76932
41,500,7576286,4776467,0,0,0,11838,206330,184255,136430,142327,175453,172001,135600,143060,150349,171887,206763,176923,126749,127544,146928,155144,136206,132083,130974,138085,143494,136221,98350,111153,125174,144090,151040,184375,177018,148643,162648,145486,151611,137486,110947,114276,124880,135764,128302,191043,226423,175437,172498,161387,179011,135315,133465,150169,169140,156349
62,0,4272848,3357583,2878,1300,0,15623,83733,78912,73339,78247,81505,78220,87098,80558,83365,85183,94241,101960,110189,102236,105119,93692,86402,122191,85494,79535,78444,82887,84032,77465,73188,76523,79711,76007,74920,90533,86685,94081,96798,84166,93432,93910,72576,82326,78629,78866,79509,85798,80099,83749,91329,86756,77444,73051,82511,86204
21,0,2684035,14291476,0,17907,0,2553,43369,50585,28686,49262,96012,41676,46009,41078,32443,49040,40150,31859,39052,39024,42442,82008,53758,66440,24339,56896,61300,26695,35058,89010,33701,40437,57234,101328,61362,56557,56725,59791,82140,67210,54997,41336,37036,77845,73684,62035,56651,81961,52801,47875,61778,44178,47292,63712,71282,26896
33,0,8233059,2039749,241,0,279326,84,869526,188534,0,11,536,1598,1547,3032,17090,619177,105,4730,2078,388,91,375,3057,554,213,1993,76640,593093,3484,150308,375390,781262,464817,3446,3,170,150,2972,531,1216,22615,938128,469742,318947,135624,369157,377272,137382,2829,134325,552161,266583,3352,152,10268,326405
1,500,77021,102537,0,0,0,165,3623,4048,6431,4859,830,2844,3412,6292,1177,142,29,357,73,0,2899,3914,888,42,111,411,80,2824,653,14,2826,5939,1176,2842,654,86,2827,3551,1072,6106,1667,88,132,27,521,178,299,58,71,14,571,251,98,14,0,0
41,500,0,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1000,218937,143130,1601,0,0,294,1231,691,5262,14558,588,948,448,8054,22844,793,4377,9923,1437,972,224,376,202,0,82,264,504,1282,1264,2656,752,2531,3163,3011,668,732,1551,279,327,425,638,2011,1657,791,656,2196,4113,1131,4314,11287,29267,55759,10509,868,1211,110
60,1000,1101822,2471143,482,0,0,36,0,0,0,78312,196688,150517,57049,30884,2435,132,86,125,92,94,284,242,141,149,46,0,0,94,149,46,0,0,351,447,30454,219635,215459,2005,138,94,110,0,318,369,0,0,373,433,0,0,0,254,1403,1962,959,109493
30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1000,185101,13978,0,0,0,73,1873,9021,4591,56,5105,2751,4555,2337,0,4568,5918,9516,4498,1096,8410,4146,4615,2455,3768,2005,4401,6344,2117,0,6555,3463,29,727,377,0,4422,2848,2761,10702,7960,1650,4934,5897,2569,5000,2374,0,0,9793,5090,2780,2082,331,5086,3525
53,500,1551,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,441,0,0,0,0
38,500,3320600,7228840,0,0,0,177,2992,8022,521,29158,1894,29807,2340,48266,48388,30059,262287,152860,61766,163082,190945,20246,34227,95165,57568,25684,1451,0,0,0,0,0,0,34658,213888,195369,112688,162871,74797,65427,45071,154473,308630,179339,163686,71668,62372,67361,73242,57730,4964,3841,1260,66,189,282
57,0,136,277,0,0,0,1,0,0,0,0,0,0,0,0,100,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1000,962742,4060940,0,0,0,3090,15308,13406,15849,31205,31406,18909,12924,15734,17887,14461,22774,29078,29203,28837,19665,22585,17662,12750,23409,25804,21724,15150,10179,10162,11704,16833,23129,13945,24452,43362,32558,19912,13325,9083,9438,17836,24186,21075,13731,10489,38629,43474,14637,9582,8889,9880,11693,9424,14600,20805
