host_id,window_start,ingressBytes_sampled,egressBytes_sampled,inRxmitBytes_sampled,outRxmitBytes_sampled,inCongestionBytes_sampled,connections_sampled,ingressBytes_0,ingressBytes_1,ingressBytes_2,ingressBytes_3,ingressBytes_4,ingressBytes_5,ingressBytes_6,ingressBytes_7,ingressBytes_8,ingressBytes_9,ingressBytes_10,ingressBytes_11,ingressBytes_12,ingressBytes_13,ingressBytes_14,ingressBytes_15,ingressBytes_16,ingressBytes_17,ingressBytes_18,ingressBytes_19,ingressBytes_20,ingressBytes_21,ingressBytes_22,ingressBytes_23,ingressBytes_24,ingressBytes_25,ingressBytes_26,ingressBytes_27,ingressBytes_28,ingressBytes_29,ingressBytes_30,ingressBytes_31,ingressBytes_32,ingressBytes_33,ingressBytes_34,ingressBytes_35,ingressBytes_36,ingressBytes_37,ingressBytes_38,ingressBytes_39,ingressBytes_40,ingressBytes_41,ingressBytes_42,ingressBytes_43,ingressBytes_44,ingressBytes_45,ingressBytes_46,ingressBytes_47,ingressBytes_48,ingressBytes_49
78,1000,6111549,9280272,0,0,627972,359,122022,1942,172621,599679,561337,274725,245990,95598,12585,31709,33899,79788,184039,235906,104608,35211,84701,199557,58498,3843,8299,88,46945,139322,107525,174604,262448,100307,135172,237487,129761,244188,398458,122764,24401,26462,23125,16959,10893,20389,111993,182114,15557,0,4560,10444,37510,121213,134532,125771
71,0,810,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,215,0,0,0,182,265,0,0,0,0,0,0,0,0,0,0
25,500,280599,211045,0,0,0,229,12224,7740,6675,6721,5894,3477,5632,4981,6302,7133,4373,2645,1817,5729,5628,8656,5912,2086,10541,6764,1905,2680,5374,5841,11802,8666,4000,2232,3959,2339,1722,3192,6224,4377,2699,5980,9305,4937,2249,3554,5029,6659,7707,6508,12210,7963,4893,4964,5561,5138
28,1000,1008,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,334,0,168,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1000,12960042,1187420,241,638,494295,203,127452,694008,1100704,1085355,807442,621097,603753,554078,692132,1044734,903723,588340,1040686,993174,700980,952,64836,255906,127659,0,18,86,67,18,104,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53570,192303,29947,201855,345132,223,2938,9217,5594,111825
9,1000,1795687,3098677,0,0,0,5685,13037,9544,8626,8543,44373,59243,15839,25175,30106,19553,33145,39485,24237,48600,63084,69054,80219,76584,58214,49772,39585,27705,30737,39509,42793,35486,42643,51028,49262,37637,43455,39661,30079,58041,67353,24588,17741,19140,21643,18755,23653,28265,23241,23711,21557,21556,38031,44060,25576,32763
37,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,500,4121215,1747661,0,0,1202658,42,11342,946,352,2081,1238,269,430,376,162112,962603,788818,272312,317936,150347,183,108,19384,29077,10437,0,21213,14701,1238,53,32,0,0,269,160,26186,15836,254573,364457,126774,0,0,563,334,0,0,1844,3837,1630,0,0,237,140,366,248576,307845
51,0,298075,311465,0,0,0,2051,23,121,165,24,0,0,0,0,0,2431,15392,4965,411,376,175,18,147,24,0,0,0,0,0,0,0,0,0,0,0,0,33281,85889,32984,4040,328,27205,50349,31525,6372,1624,206,0,0,0,0,0,0,0,0,0
8,0,7731635,14156174,0,0,0,1000,47980,16849,28625,40269,41501,18164,29024,65321,146962,160317,38403,36483,26555,107820,231750,282508,258423,147150,228297,228211,40675,65847,72197,91948,55885,34525,49695,292437,551707,275034,23836,22361,46770,107974,165074,209238,368880,452074,55960,236319,488045,142991,50983,43572,136209,225179,399750,413980,115914,315964
50,500,2086754,11454058,0,0,0,71,1769,1793,2034,1723,1336,1316,1038,938,940,860,3418,2495,1410,953,751,1757,824,631,1122,1332,1244,1337,827,967,1346,3378,1610,169654,272795,47885,851,633,32667,8002,1022,556,1402,888,440,76857,16141,3131,1523,1137,1114,282208,375560,101014,8050,644075
57,500,23335,1763800,0,241,0,1654,573,599,490,354,264,781,539,357,470,513,357,788,460,986,522,195,536,678,211,251,178,92,324,582,569,202,410,318,944,552,563,360,264,305,261,496,118,721,456,509,436,191,378,506,357,835,622,840,509,513
9,500,1498629,687291,0,0,0,70,711,0,0,0,11552,36229,10389,2545,812,0,0,195,2292,777,20,0,0,0,0,2295,732,0,0,0,223,134932,43575,1117,303,0,0,0,2230,711,0,65,209284,314306,89018,11031,15817,14188,8489,2845,90606,311974,120100,21713,18237,19316
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,500,141952,339009,0,0,0,342,9350,4627,456,387,3725,3491,86,80,80,72,72,227,228,1694,4168,2566,172,86,1977,2036,294,253,2166,5961,4698,5678,4941,2767,10395,7987,2108,4528,6145,5547,4174,2308,209,1938,5692,5980,3839,3839,2971,1272,834,431,1740,3623,2141,1913
58,0,379,85,0,0,0,0,234,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,4318765,29389676,0,0,0,2358,114461,143273,149821,168132,178233,140805,184632,185265,94169,15938,1013,762,688,957,1249,28274,52911,70170,75562,100413,78344,58449,34463,7716,1151,541,512,28684,81236,152795,151272,178918,160153,233172,291563,247749,163809,89267,83552,76286,42211,47647,37040,8174,1469,943,67082,81478,97353,109008
50,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,500,3395,2951,0,0,0,7,0,0,91,321,243,75,309,405,243,0,75,208,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,208,60,0,0,0,0,0,0,101,341,236,0,0,0,0,0,101,243,0,0,0,0
28,0,37,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
79,0,294083,340750,0,0,0,977,257,1943,4880,4289,695,959,2491,6279,7970,1349,2020,4390,9002,8435,6669,3976,14220,28043,9444,4040,11055,15669,6739,2279,1112,2224,4161,6023,6232,4943,1282,1280,4295,4782,7915,17808,16193,8653,2518,5767,7320,9611,2108,1389,3468,5956,4430,3179,2261,2080
2,1000,8386759,4923086,0,0,0,12757,150413,135433,142009,147618,157878,139618,146900,181445,160022,186123,151771,196564,197599,181640,189894,161223,142097,158751,172709,253292,200509,190884,316320,204275,130250,155953,208125,190980,164142,148100,141964,127749,126962,139032,148799,148387,169186,177156,137534,153079,206542,207419,187764,157341,188943,140770,146994,143222,150429,124950
72,1000,1943,40587,0,0,0,35,0,1,99,0,0,0,0,0,0,0,0,0,0,0,12,661,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,1,84,0,0,1,99,0,12,662,84
60,500,1497804,4033306,0,1194,0,3246,19954,12911,22975,19257,8619,13165,7731,18579,11219,8812,8501,36984,5624,12624,9811,15116,12528,21545,13255,58261,7722,30337,11473,14130,7050,13525,9824,15502,16203,9258,11269,13343,35769,69271,14658,12375,20045,13061,10777,11278,10631,10371,9722,13579,46012,323085,354385,10327,22938,12413
58,0,144271,3710892,0,0,0,2428,2404,1301,922,945,1452,2673,2094,3732,2122,731,2063,3060,3976,2348,2486,3049,6251,5362,1285,1118,2992,2209,1238,5390,4357,3852,1782,1674,1268,2107,1433,12128,1107,6729,4262,1561,1683,3170,5162,3770,1195,1729,4990,3631,2705,1673,3168,3473,2954,1505
36,500,88598,79545,0,0,0,165,0,0,0,0,0,0,53,256,282,84,878,1888,158,7820,22418,410,933,1843,4575,625,322,350,632,1967,150,439,1087,204,440,1539,2087,3909,5882,1083,1178,593,2067,3707,1349,2614,860,1068,2435,275,455,117,1340,3865,1183,3178
22,500,37839579,45693588,0,40866,562400,886,741628,758590,567730,340418,475611,609658,928942,1261046,1230871,1054680,1109464,1010564,1003499,445671,310185,439222,666564,598043,577059,285999,285351,285528,560107,569190,673280,572593,715917,1113319,970686,733601,1019520,649455,388887,343567,737857,570666,780314,677190,700928,1004748,1027533,905899,857648,910638,866106,910999,965762,1169285,1084023,1373538
32,500,6005367,10654547,0,0,0,49,52,0,675,231737,356380,67016,103347,161869,251468,2282,169675,262224,399,52,0,197,3368,198243,336782,58532,0,0,0,0,35457,149837,506652,586135,49467,4493,1683,1723,1630,1621,1237,53279,286633,318205,1389,1170,1466,2985,140858,416798,395708,121638,413,154646,286313,279633
44,500,144610,102354,0,0,0,597,3383,3365,2263,3332,4004,4551,3385,3010,1568,2969,2255,2532,2322,1395,2441,5352,2936,4137,2902,2885,2402,2300,3070,3459,3100,1811,2412,3180,4274,4265,2661,2785,3372,3701,2780,2492,4466,3017,1839,2689,3709,1392,4163,1669,1371,2665,2450,1477,3076,1576
1,500,4780547,2215265,0,0,0,8430,65960,100648,105931,162564,148215,80029,51411,42271,43532,27576,31624,86947,76854,47830,31382,40323,37931,34923,65693,85087,76725,64190,75807,84137,107285,129393,75671,59502,50257,48789,182139,195083,195104,239563,174476,128590,211778,214517,158295,108615,49596,22350,27628,39904,28951,226076,184238,70353,85230,99574
53,1000,2008317,1623075,0,1439,0,4674,32246,33822,65237,53900,36845,54106,39908,25930,27792,26970,21645,20184,25458,23949,26926,20773,14258,14274,18932,19063,18930,37173,33721,22465,19860,15970,16313,23233,45045,175530,130680,30785,23602,38556,41742,54715,53974,78626,94602,60835,53471,71648,44152,31509,30730,31397,26303,35453,36677,28402
42,500,2339554,8238867,0,0,0,123,63138,51850,3291,3279,4724,7777,5068,1375,1919,12275,24787,67700,130723,121953,58391,1789,2739,1644,150,4948,14953,11311,0,0,4681,8731,7944,140114,171330,23216,144422,357998,358772,208723,188849,91940,2745,2415,852,3528,4106,1516,3311,1761,1389,1874,1669,2160,2998,6726
77,0,2123777,1894164,0,0,0,7391,57797,32967,36598,49859,43070,44758,39038,22739,16001,21110,60427,52505,83849,54024,22144,29847,21849,35942,27669,102341,36732,28728,31925,31848,53589,21340,20694,39836,67621,64436,53088,50886,51438,17373,15401,7333,15005,11689,12898,18417,33405,30794,47252,87670,73389,18267,151632,54936,57143,64478
49,500,2994,3590,0,0,0,5,0,0,0,0,0,0,0,0,0,0,132,20,0,132,20,0,0,107,16,0,0,0,0,0,0,0,0,0,0,0,496,828,189,11,550,83,0,356,54,0,0,0,0,0,0,0,0,0,0,0
82,500,2285410,139354,0,0,0,11,114925,132,39,0,23291,6918,66,19,0,0,0,0,0,426,126,338,100,0,508497,424364,81184,441,130,302865,629953,160388,0,198,301,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23358,7004,19,0,257
21,500,2616,278155,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,873,321,487,277,26,0,0,0,0,0,140,122,26,0,0,0,0,0,0,0,0,0,0
54,500,1290589,1092900,0,0,0,2440,74654,10200,103704,77534,35417,10781,9845,24687,18698,25405,59549,9664,19403,17712,5624,19131,13209,17277,13040,22079,26022,41685,22978,15042,23297,21836,18822,87673,106088,8136,19583,10062,10400,7898,4627,7938,9240,18886,12062,19424,7874,8286,16913,8599,7097,8575,8791,14790,116635,13717
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,352,85,0,0,0,0,0,0,0,0,0,0,0,0,0,210,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1000,797,170,0,0,0,0,0,0,0,259,146,0,0,0,0,0,0,0,250,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,984,170,0,0,0,0,0,0,0,0,11,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1000,149109,140617,0,0,0,944,1806,1372,1644,3274,1832,1602,2908,2848,2358,4591,3503,3205,3822,3130,2495,3352,3460,2470,1634,1495,2538,2261,3068,2843,2972,2861,2145,4474,4911,3096,4261,5197,4427,2993,2323,2557,3652,3086,1772,4614,4974,3131,3897,3002,2494,3525,1955,3057,2655,1567
53,0,1101227,855053,0,0,0,950,14831,17955,26293,12991,7432,34620,62004,47603,36524,35103,46457,29956,27609,13475,16944,14219,21518,19182,29183,11996,21694,18547,30756,33131,22193,14978,23242,17573,20496,29289,50846,29935,9772,16095,25443,14566,22878,10566,26097,18074,15477,16767,9098,7066,10156,10234,15762,16236,14581,3784
86,0,1664,341,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,18,0,0,0,0,0,0,0,0,0,0,0,0,0,476,19,0,0,0,0,0,302,401,16,0,0,0,0,0,0,0,0,0,0
61,500,5780328,4781404,0,0,0,442,116804,303026,260553,77091,82456,42780,9242,1083,10300,57158,110919,136159,172358,169084,113094,115558,100506,44745,43929,27099,33179,142263,154848,39617,124115,173886,63138,47758,121772,101946,87411,99765,23191,113607,295642,432838,257282,36220,16846,14639,127639,182543,119246,124101,122304,68341,78217,134768,206821,242441
68,1000,34696,1918120,0,0,0,2250,643,923,761,767,608,752,167,401,649,308,293,273,438,1084,1391,1149,700,399,530,987,1021,749,1167,1005,1258,1021,708,540,1014,939,780,1149,595,296,777,751,385,375,533,574,121,192,132,561,1060,552,803,928,500,987
81,1000,16202,4976850,0,0,0,42,0,47,181,1455,1294,355,434,314,342,472,277,110,38,0,0,0,0,766,1265,635,90,0,0,281,454,183,0,0,0,0,0,201,160,0,0,78,311,581,1949,2543,982,0,0,0,0,108,203,93,0,0
59,500,7176,1897,0,0,0,3,0,0,0,1310,822,2141,870,0,0,262,112,0,0,0,695,297,204,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,113,0,0,0,0,0
2,500,6135340,3566260,0,0,0,9837,103723,107982,118595,112882,145434,167234,136486,106881,111542,107825,110655,162469,177559,137987,119358,112352,104779,114349,125719,114745,132063,120135,119742,109424,98941,136809,138470,131562,123295,128400,155406,140319,136048,139057,117749,111479,110638,112851,115055,104987,109093,123432,105111,89289,100130,137937,146333,121628,108670,112731
54,1000,265295,23108,0,0,0,62,8350,161438,68521,7595,142,1210,758,182,284,63,266,752,232,395,469,298,605,200,395,399,789,927,179,0,208,738,681,390,330,442,945,960,628,314,327,135,16,0,0,267,63,856,271,1081,390,301,63,915,216,309
12,500,620594,7883842,0,0,0,9320,10644,8673,9866,9061,11641,10226,11784,9849,9583,10430,10517,10813,12127,12081,12107,22782,29179,14144,13641,7904,10638,10427,10680,13718,12081,13013,11268,11846,9717,12581,14275,15371,15134,16055,14206,14263,11742,10824,13482,13750,15234,12965,13953,13969,10297,9687,10666,11508,9873,10319
22,0,2267,743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,188,0,0,0,233,267,0,0,155,342,188,0,0,0,146,167,0,0,0,194,223,0,0,0,0
51,1000,4255893,149594,0,0,298879,348,0,0,0,0,0,0,0,0,0,76,1275,10755,1362,15009,113667,392962,855175,924429,304656,33280,7080,784,0,0,75466,9710,0,0,0,0,0,0,56163,7226,0,0,0,0,0,0,0,0,0,0,0,242,8747,30352,164716,1242761
20,500,185139,885283,0,0,0,864,6722,5021,2845,2183,2058,1655,4290,6390,5743,4076,4511,5066,2716,1670,1741,2720,2480,2989,6334,3821,1077,1127,4498,3149,4617,5538,3783,2359,4866,5455,2975,3875,4524,5342,4311,2729,2131,2296,2146,1405,2702,8023,6409,5370,5335,5001,3127,2628,2183,1127
38,1000,8110824,4407740,0,0,0,392,443310,550118,334342,177369,137326,103838,480369,476495,122330,73212,77703,61151,129109,164224,138624,87267,57968,104222,203934,392119,444224,288166,122283,28337,17413,47994,28563,0,0,92,41330,39593,24525,63473,106139,102142,59370,27326,23582,34194,193860,196059,300657,471940,271094,76802,108387,247204,281998,149047
29,0,193526,4845231,0,0,0,228,1341,2734,5433,26938,16782,4934,2129,1305,3420,2417,902,809,1162,1016,2280,797,723,869,764,657,2534,5004,2510,911,2237,3542,3409,3433,3241,2675,2062,19195,15021,5054,863,3093,1721,1348,2974,1180,15362,6949,1245,1109,423,255,854,3611,2247,2052
7,0,710881,1327326,0,0,0,40,0,321,163531,5786,744,14118,49826,1829,968,272,1450,423,898,111,1538,5822,225204,7589,236,7,0,0,0,0,99855,3194,375,12,17340,554,0,0,0,0,0,0,0,0,0,38742,1239,0,66762,2135,0,0,0,0,0,0
58,500,137,261,0,0,0,0,0,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,500,237097,45689,0,0,0,289,7506,3786,5035,4450,3014,1901,822,5936,6286,4419,2298,4131,3105,5954,5881,3678,4295,4124,5520,7322,6851,3584,5968,5684,3436,3327,5228,3964,5793,4396,6998,9699,6267,2751,3375,3638,3677,5728,6156,4919,3862,4186,4714,1895,3153,8045,7154,3508,4558,5120
72,500,1059186,734833,0,0,0,3183,0,0,0,0,26846,58907,71096,70309,63912,35145,3119,0,0,0,0,0,0,0,0,20629,56127,71642,68321,60972,30470,1982,400,392,0,0,0,0,0,7314,44288,68638,63883,59685,41324,13548,0,0,0,0,0,0,0,2192,42025,76020
51,500,896591,1875841,0,0,0,76,2243,12209,2500,9696,19268,3539,3627,10510,2143,13923,3416,12469,2529,14651,3000,9939,101381,21759,66048,179923,37006,8536,14221,5021,500,2441,2120,24984,10057,6834,9986,74908,27183,14924,20401,11266,8884,13781,2515,1256,13580,16052,5170,15222,3015,13465,2758,14936,17781,3015
66,0,317,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1000,2528933,2003293,0,607,280658,49,51794,174,10621,11747,314755,486553,211022,28831,182,0,221,297,1728,1549,58789,64910,143944,127271,13758,231863,207396,3153,1999,44,315,44463,41629,88,15422,180269,213382,53884,0,0,0,0,1643,1547,0,0,0,0,0,0,1900,1790,0,0,0,0
42,0,311,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,500,1060853,434666,0,0,0,851,7266,6967,1814,15771,1816,23977,11977,17963,25885,17683,3916,7748,17093,19869,17867,10907,21699,10823,32547,23215,33025,26290,22821,29680,17050,12779,18288,25492,24226,20354,31559,22009,18992,27178,15618,21800,24745,30647,62127,59093,23645,19861,7937,13100,36241,15106,32337,29972,21176,20902
8,500,35405,2296455,0,0,0,1446,86,202,404,182,849,1876,101,333,293,181,50,146,136,614,1156,557,671,258,333,344,379,283,242,229,748,586,293,197,334,617,707,403,693,1353,1749,850,969,1668,1262,962,767,329,1127,2415,840,930,1104,1692,1257,1648
