ruleid,rtype,meaningful
469,deployment,True
470,deployment,True
471,deployment,True
472,deployment,True
473,deployment,True
474,deployment,True
475,deployment,True
476,deployment,True
477,deployment,False
478,deployment,False
479,protocol,True
480,deployment,False
481,protocol,True
482,deployment,True
483,deployment,False
484,deployment,False
485,deployment,True
486,protocol,True
487,deployment,True
488,deployment,False
489,deployment,True
490,deployment,False
491,deployment,False
492,deployment,True
493,deployment,True
494,deployment,False
495,deployment,True
496,deployment,True
497,principle,True
498,protocol,True
499,deployment,True
500,deployment,True
501,deployment,True
502,deployment,True
503,deployment,True
504,deployment,True
505,deployment,True
506,protocol,True
507,deployment,True
508,deployment,True
509,deployment,True
510,deployment,True
511,protocol,True
512,deployment,True
513,deployment,True
514,deployment,False
515,deployment,True
516,deployment,True
517,deployment,False
518,protocol,True
519,deployment,False
520,deployment,True
521,deployment,False
522,deployment,True
523,deployment,False
524,protocol,True
525,deployment,True
526,deployment,False
527,deployment,True
528,deployment,True
529,deployment,False
530,deployment,True
531,deployment,False
532,deployment,True
533,deployment,True
534,deployment,False
535,deployment,True
536,deployment,False
537,deployment,False
538,protocol,True
539,deployment,True
540,deployment,False
541,deployment,True
542,deployment,True
543,deployment,False
544,deployment,True
545,protocol,True
546,deployment,True
547,deployment,True
548,deployment,True
549,deployment,True
550,deployment,True
551,deployment,True
552,deployment,True
553,deployment,True
554,deployment,True
555,deployment,True
556,deployment,True
557,deployment,True
558,deployment,True
559,deployment,True
560,deployment,True
561,deployment,True
562,deployment,True
563,deployment,True
564,deployment,True
565,deployment,True
566,deployment,True
567,deployment,False
568,deployment,True
569,deployment,True
570,deployment,True
571,deployment,True
572,deployment,True
573,deployment,True
574,deployment,True
575,deployment,True
576,deployment,True
577,deployment,True
578,deployment,False
579,deployment,True
580,deployment,True
581,deployment,True
582,deployment,True
583,deployment,True
584,deployment,True
585,deployment,True
586,deployment,True
587,protocol,False
588,deployment,True
589,deployment,True
590,deployment,True
591,deployment,True
592,deployment,True
593,protocol,True
594,deployment,True
595,protocol,True
596,deployment,True
597,deployment,True
598,principle,True
599,protocol,True
600,deployment,True
601,deployment,True
602,deployment,True
603,deployment,True
604,deployment,True
605,protocol,True
606,deployment,True
607,deployment,True
608,deployment,True
609,protocol,True
610,protocol,True
611,deployment,False
612,deployment,True
613,deployment,True
614,deployment,True
615,deployment,True
616,deployment,True
617,deployment,True
618,protocol,True
619,protocol,True
620,deployment,True
621,deployment,True
622,deployment,True
623,protocol,True
624,protocol,True
625,deployment,False
626,protocol,True
627,protocol,True
628,protocol,True
629,protocol,True
630,protocol,True
631,deployment,True
632,protocol,True
633,protocol,True
634,deployment,True
635,protocol,True
636,protocol,True
637,protocol,True
638,deployment,False
639,protocol,False
640,deployment,True
641,protocol,True
642,protocol,True
643,deployment,True
644,protocol,True
645,deployment,True
646,deployment,True
647,deployment,True
648,principle,True
649,deployment,True
650,deployment,True
651,deployment,True
652,protocol,True
653,deployment,True
654,protocol,True
655,protocol,True
656,deployment,False
657,deployment,True
658,deployment,True
659,deployment,True
660,protocol,True
661,deployment,True
662,deployment,True
663,deployment,False
664,protocol,True
665,deployment,True
666,deployment,True
667,deployment,True
668,deployment,True
669,deployment,False
670,protocol,True
671,deployment,True
672,principle,True
673,deployment,True
674,deployment,True
675,protocol,True
676,deployment,True
677,deployment,True
678,deployment,True
679,deployment,True
680,deployment,True
681,deployment,True
682,deployment,True
683,deployment,True
684,protocol,True
685,deployment,True
686,deployment,True
687,deployment,True
688,principle,True
689,deployment,True
690,deployment,True
691,principle,True
692,deployment,True
693,protocol,True
694,principle,True
695,deployment,False
696,protocol,False
697,deployment,False
698,protocol,True
699,deployment,True
700,deployment,True
701,deployment,False
702,deployment,False
703,protocol,True
704,deployment,False
705,protocol,True
706,deployment,True
707,deployment,False
708,deployment,False
709,deployment,False
710,deployment,False
711,deployment,False
712,protocol,True
713,protocol,True
714,protocol,True
715,principle,True
716,deployment,True
717,deployment,False
718,deployment,False
719,protocol,True
720,deployment,True
721,deployment,True
722,deployment,True
723,deployment,False
724,deployment,True
725,deployment,False
726,deployment,False
727,deployment,False
728,protocol,True
729,protocol,True
730,principle,True
731,deployment,True
732,deployment,False
733,deployment,True
734,deployment,True
735,deployment,True
736,deployment,True
737,deployment,False
738,deployment,True
739,deployment,True
740,deployment,True
741,deployment,True
742,principle,False
743,deployment,True
744,deployment,True
745,deployment,True
746,deployment,False
747,deployment,True
748,deployment,True
749,deployment,True
750,deployment,True
751,deployment,True
752,deployment,True
753,deployment,True
754,deployment,True
755,deployment,True
756,deployment,True
757,deployment,True
758,deployment,True
759,deployment,True
760,deployment,True
761,deployment,True
762,deployment,True
763,deployment,True
764,deployment,True
765,deployment,True
766,deployment,True
767,deployment,True
768,principle,True
769,deployment,True
770,deployment,True
771,deployment,True
772,deployment,True
773,deployment,True
774,protocol,True
775,deployment,True
776,deployment,True
777,deployment,True
778,deployment,True
779,deployment,True
780,deployment,True
781,deployment,True
782,deployment,True
783,deployment,True
784,deployment,True
785,deployment,True
786,deployment,True
787,deployment,True
788,deployment,True
789,deployment,True
790,deployment,True
791,deployment,True
792,deployment,True
793,deployment,True
794,deployment,True
795,deployment,True
796,deployment,True
797,deployment,True
798,deployment,True
799,deployment,True
800,deployment,True
801,deployment,True
802,deployment,True
803,deployment,True
804,deployment,True
805,deployment,True
806,deployment,True
807,deployment,True
808,deployment,True
809,deployment,True
810,deployment,True
811,deployment,True
812,deployment,True
813,deployment,True
814,deployment,True
815,deployment,False
816,deployment,True
817,deployment,True
818,deployment,True
819,principle,True
820,deployment,True
821,deployment,True
822,deployment,False
823,deployment,True
824,deployment,True
825,deployment,True
826,deployment,True
827,deployment,True
828,deployment,True
829,deployment,True
830,deployment,True
831,deployment,True
832,deployment,True
833,deployment,True
834,deployment,True
835,deployment,True
836,deployment,True
837,deployment,True
838,deployment,True
839,deployment,True
840,protocol,True
841,deployment,False
842,protocol,True
843,deployment,False
844,deployment,False
845,protocol,True
846,protocol,True
847,deployment,False
848,deployment,False
849,deployment,False
850,protocol,True
851,deployment,False
852,deployment,False
853,deployment,False
854,deployment,False
855,deployment,False
856,protocol,True
857,deployment,False
858,deployment,False
859,deployment,False
860,deployment,False
861,deployment,False
862,deployment,False
863,deployment,False
864,protocol,True
865,protocol,True
866,deployment,False
867,deployment,False
868,deployment,False
869,protocol,True
870,deployment,False
871,principle,True
872,protocol,True
873,protocol,True
874,deployment,False
875,deployment,False
876,deployment,True
877,deployment,True
878,deployment,True
879,deployment,False
880,deployment,True
881,deployment,False
882,deployment,True
883,deployment,True
884,deployment,True
885,deployment,True
886,deployment,False
887,deployment,True
888,deployment,True
889,deployment,True
890,deployment,True
891,deployment,True
892,deployment,False
893,deployment,True
894,deployment,True
895,deployment,True
896,deployment,True
897,deployment,True
898,deployment,True
899,deployment,True
900,deployment,True
901,deployment,True
902,deployment,True
903,deployment,True
904,deployment,False
905,deployment,True
906,deployment,True
907,deployment,True
908,deployment,True
909,deployment,True
910,deployment,True
911,deployment,False
912,deployment,True
913,deployment,False
914,deployment,True
915,deployment,True
916,deployment,True
917,protocol,True
918,deployment,True
919,deployment,True
920,deployment,True
921,deployment,False
922,deployment,True
923,deployment,True
924,deployment,True
925,deployment,False
926,deployment,True
927,deployment,True
928,deployment,True
929,deployment,True
930,deployment,True
931,deployment,True
932,deployment,True
933,deployment,True
934,deployment,True
935,deployment,True
936,deployment,True
937,deployment,True
938,deployment,True
939,deployment,True
940,deployment,True
941,deployment,True
942,deployment,True
943,deployment,True
944,deployment,True
945,deployment,True
946,deployment,True
947,deployment,True
948,deployment,True
949,deployment,True
950,deployment,True
951,deployment,True
952,deployment,True
953,deployment,True
954,deployment,True
955,deployment,True
956,deployment,True
957,deployment,True
958,deployment,True
959,deployment,True
960,deployment,True
961,deployment,True
962,deployment,True
963,deployment,True
964,deployment,True
965,deployment,True
966,deployment,True
967,deployment,True
968,deployment,True
969,deployment,True
970,deployment,True
971,deployment,True
972,deployment,True
973,deployment,True
974,deployment,True
975,deployment,True
976,deployment,True
977,deployment,True
978,principle,False
979,deployment,True
980,deployment,True
981,deployment,True
982,deployment,True
983,deployment,True
984,deployment,True
985,deployment,True
986,deployment,True
987,deployment,True
988,deployment,True
989,deployment,True
990,protocol,True
991,deployment,True
992,deployment,True
993,deployment,True
994,deployment,True
995,deployment,True
996,deployment,True
997,protocol,True
998,deployment,True
999,deployment,True
1000,principle,True
1001,deployment,True
1002,deployment,True
1003,deployment,True
1004,deployment,True
1005,deployment,True
1006,deployment,True
1007,deployment,True
1008,deployment,True
1009,deployment,True
1010,principle,True
1011,deployment,True
1012,deployment,True
1013,deployment,True
1014,deployment,True
1015,deployment,True
1016,deployment,True
1017,deployment,True
1018,protocol,True
1019,deployment,True
1020,deployment,False
1021,deployment,True
1022,deployment,True
1023,principle,True
1024,deployment,True
1025,deployment,False
1026,principle,False
1027,deployment,True
1028,deployment,False
1029,protocol,True
1030,deployment,True
1031,deployment,True
1032,deployment,False
1033,protocol,True
1034,deployment,True
1035,principle,True
1036,protocol,True
1037,deployment,True
1038,principle,True
1039,deployment,True
1040,protocol,True
1041,deployment,False
1042,deployment,True
1043,protocol,True
1044,deployment,True
1045,protocol,True
1046,deployment,False
1047,deployment,False
1048,deployment,True
1049,protocol,True
1050,deployment,False
1051,deployment,True
1052,deployment,True
1053,protocol,True
1054,protocol,True
1055,protocol,True
1056,deployment,True
1057,deployment,False
1058,deployment,True
1059,deployment,True
1060,deployment,True
1061,deployment,True
1062,deployment,True
1063,deployment,False
1064,deployment,True
1065,deployment,True
1066,deployment,True
1067,deployment,True
1068,deployment,True
1069,deployment,True
1070,deployment,True
1071,deployment,True
1072,deployment,True
1073,deployment,True
1074,deployment,True
1075,deployment,True
1076,deployment,True
1077,deployment,True
1078,deployment,True
1079,deployment,True
1080,deployment,True
1081,deployment,True
1082,protocol,True
1083,deployment,True
1084,deployment,True
1085,protocol,True
1086,deployment,False
1087,deployment,False
1088,protocol,True
1089,deployment,False
1090,deployment,False
1091,deployment,False
1092,protocol,True
1093,deployment,False
1094,protocol,True
1095,principle,True
1096,protocol,True
1097,principle,True
1098,protocol,True
1099,deployment,False
1100,deployment,False
1101,protocol,True
1102,deployment,False
1103,deployment,False
1104,protocol,True
1105,principle,True
1106,deployment,False
1107,deployment,False
1108,deployment,False
1109,deployment,False
1110,deployment,False
1111,protocol,True
1112,deployment,False
1113,deployment,False
1114,deployment,False
1115,deployment,False
1116,deployment,False
1117,deployment,False
1118,principle,True
1119,deployment,False
1120,principle,True
1121,deployment,True
1122,protocol,False
1123,protocol,True
1124,deployment,True
1125,protocol,True
1126,deployment,False
1127,deployment,False
1128,deployment,True
1129,deployment,False
1130,deployment,True
1131,deployment,True
1132,deployment,True
1133,deployment,True
1134,deployment,True
1135,deployment,True
1136,deployment,False
1137,deployment,True
1138,deployment,True
1139,deployment,True
1140,deployment,True
1141,deployment,True
1142,deployment,True
1143,deployment,True
1144,protocol,True
1145,deployment,True
1146,deployment,True
1147,protocol,False
1148,deployment,True
1149,protocol,False
1150,deployment,False
1151,protocol,True
1152,protocol,True
1153,deployment,False
1154,deployment,True
1155,deployment,True
1156,deployment,False
1157,deployment,True
1158,deployment,True
1159,deployment,True
1160,deployment,True
1161,deployment,True
1162,deployment,True
1163,deployment,True
1164,deployment,True
1165,deployment,True
1166,deployment,True
1167,deployment,True
1168,deployment,True
1169,deployment,True
1170,deployment,True
1171,deployment,True
1172,deployment,True
1173,deployment,True
1174,deployment,True
1175,deployment,True
1176,deployment,True
1177,deployment,True
1178,deployment,True
1179,deployment,True
1180,deployment,True
1181,deployment,True
1182,deployment,True
1183,deployment,True
1184,deployment,True
1185,deployment,True
1186,deployment,True
1187,deployment,True
1188,deployment,True
1189,deployment,True
1190,deployment,True
1191,deployment,True
1192,deployment,True
1193,deployment,True
1194,deployment,True
1195,deployment,True
1196,deployment,True
1197,deployment,True
1198,deployment,True
1199,deployment,True
1200,deployment,True
1201,deployment,True
1202,deployment,True
1203,deployment,True
1204,deployment,True
1205,deployment,True
1206,deployment,True
1207,deployment,True
1208,deployment,True
1209,deployment,True
1210,deployment,True
1211,deployment,True
1212,deployment,True
1213,deployment,True
1214,deployment,True
1215,deployment,True
1216,deployment,True
1217,deployment,True
1218,deployment,True
1219,deployment,True
1220,deployment,True
1221,deployment,True
1222,deployment,True
1223,deployment,True
1224,principle,True
1225,deployment,False
1226,deployment,True
1227,protocol,True
1228,protocol,False
1229,deployment,True
1230,protocol,True
1231,deployment,True
1232,deployment,True
1233,deployment,False
1234,protocol,True
1235,deployment,True
1236,deployment,True
1237,protocol,True
1238,protocol,True
1239,deployment,True
1240,deployment,True
1241,protocol,True
1242,deployment,True
1243,deployment,True
1244,deployment,True
1245,deployment,True
1246,deployment,True
1247,deployment,True
1248,deployment,True
1249,deployment,False
1250,deployment,True
1251,deployment,True
1252,deployment,True
1253,deployment,True
1254,deployment,True
1255,deployment,True
1256,deployment,True
1257,protocol,True
1258,deployment,False
1259,deployment,True
1260,protocol,True
1261,deployment,True
1262,protocol,True
1263,deployment,True
1264,deployment,True
1265,deployment,True
1266,deployment,True
1267,deployment,True
1268,protocol,True
1269,protocol,True
1270,protocol,True
1271,deployment,True
1272,protocol,True
1273,deployment,True
1274,protocol,True
1275,principle,True
1276,protocol,True
1277,deployment,True
1278,deployment,True
1279,deployment,True
1280,deployment,True
1281,principle,True
1282,protocol,True
1283,protocol,True
1284,protocol,True
1285,deployment,True
1286,principle,True
1287,protocol,True
1288,protocol,True
1289,protocol,True
1290,protocol,True
1291,deployment,True
1292,protocol,True
1293,principle,True
1294,protocol,True
1295,deployment,True
1296,protocol,True
1297,deployment,False
1298,deployment,False
1299,deployment,False
1300,deployment,False
1301,deployment,True
1302,deployment,True
1303,deployment,False
1304,deployment,False
1305,deployment,True
1306,deployment,True
1307,deployment,False
1308,deployment,False
1309,deployment,True
1310,deployment,False
1311,deployment,True
1312,deployment,True
1313,deployment,True
1314,deployment,True
1315,deployment,True
1316,deployment,True
1317,deployment,True
1318,deployment,True
1319,deployment,True
1320,deployment,True
1321,deployment,True
1322,deployment,True
1323,deployment,True
1324,deployment,True
1325,deployment,True
1326,deployment,True
1327,deployment,True
1328,deployment,True
1329,deployment,True
1330,deployment,True
1331,deployment,True
1332,deployment,True
1333,deployment,True
1334,deployment,True
1335,protocol,True
1336,deployment,True
1337,protocol,True
1338,deployment,True
1339,deployment,True
1340,protocol,False
1341,deployment,True
1342,deployment,True
1343,principle,False
1344,deployment,True
1345,deployment,True
1346,deployment,True
1347,protocol,False
1348,protocol,True
1349,deployment,True
1350,deployment,True
1351,protocol,True
1352,protocol,True
1353,deployment,True
1354,protocol,True
1355,protocol,True
1356,protocol,True
1357,protocol,True
1358,protocol,True
1359,protocol,True
1360,protocol,True
1361,deployment,True
1362,principle,True
1363,deployment,True
1364,protocol,True
1365,protocol,True
1366,deployment,True
1367,deployment,True
1368,protocol,True
1369,deployment,True
1370,protocol,True
1371,deployment,True
1372,deployment,False
1373,deployment,True
1374,deployment,True
1375,protocol,True
1376,deployment,True
1377,deployment,True
1378,deployment,True
1379,deployment,True
1380,principle,True
1381,deployment,True
1382,protocol,True
1383,protocol,True
1384,deployment,True
1385,deployment,True
1386,protocol,True
1387,deployment,True
1388,deployment,True
1389,protocol,True
1390,protocol,True
1391,deployment,True
1392,deployment,True
1393,protocol,True
1394,deployment,True
1395,protocol,True
1396,protocol,True
1397,protocol,True
1398,deployment,True
1399,protocol,True
1400,protocol,True
1401,protocol,True
1402,deployment,True
1403,principle,True
1404,deployment,True
1405,deployment,True
1406,deployment,True
1407,principle,True
1408,deployment,True
1409,deployment,True
1410,deployment,True
1411,deployment,True
1412,principle,True
1413,deployment,True
1414,deployment,True
1415,protocol,True
1416,deployment,True
1417,principle,True
1418,deployment,True
1419,principle,True
1420,deployment,True
1421,principle,True
1422,deployment,True
1423,deployment,True
1424,deployment,True
1425,principle,True
1426,protocol,True
1427,deployment,True
1428,deployment,True
1429,principle,True
1430,deployment,True
1431,principle,True
1432,deployment,True
1433,protocol,True
1434,principle,True
1435,deployment,True
1436,deployment,True
1437,deployment,True
1438,deployment,True
1439,deployment,True
1440,deployment,True
1441,deployment,True
1442,deployment,False
1443,deployment,True
1444,deployment,True
1445,deployment,True
1446,deployment,True
1447,deployment,True
1448,deployment,True
1449,deployment,True
1450,deployment,True
1451,deployment,True
1452,deployment,True
1453,deployment,True
1454,deployment,True
1455,deployment,True
1456,deployment,True
1457,deployment,True
1458,deployment,True
1459,deployment,True
1460,deployment,True
1461,deployment,False
1462,deployment,True
1463,deployment,True
1464,deployment,True
1465,deployment,True
1466,deployment,True
1467,deployment,True
1468,deployment,True
1469,protocol,True
1470,deployment,True
1471,deployment,True
1472,principle,True
1473,deployment,True
1474,deployment,False
1475,deployment,True
1476,deployment,True
1477,deployment,True
1478,deployment,False
1479,deployment,True
1480,deployment,True
1481,deployment,True
1482,deployment,False
1483,deployment,True
1484,protocol,True
1485,deployment,False
1486,deployment,True
1487,protocol,True
1488,deployment,True
1489,deployment,True
1490,principle,True
1491,deployment,True
1492,deployment,True
1493,deployment,True
1494,deployment,True
1495,deployment,True
1496,deployment,True
1497,deployment,True
1498,deployment,True
1499,protocol,True
1500,deployment,True
1501,deployment,True
1502,deployment,True
1503,deployment,False
1504,deployment,True
1505,deployment,True
1506,deployment,True
1507,deployment,True
1508,deployment,True
1509,deployment,True
1510,deployment,True
1511,deployment,True
1512,deployment,True
1513,protocol,True
1514,deployment,True
1515,deployment,True
1516,protocol,True
1517,deployment,True
1518,deployment,True
1519,deployment,True
1520,protocol,True
1521,deployment,True
1522,deployment,True
1523,deployment,True
1524,deployment,True
1525,deployment,True
1526,deployment,True
1527,deployment,True
1528,deployment,True
1529,deployment,True
1530,protocol,True
1531,deployment,True
1532,deployment,True
1533,protocol,True
1534,deployment,True
1535,deployment,True
1536,deployment,True
1537,protocol,True
1538,deployment,True
1539,deployment,True
1540,deployment,True
1541,deployment,True
1542,deployment,True
1543,deployment,True
1544,principle,True
1545,protocol,False
1546,deployment,False
1547,deployment,True
1548,protocol,True
1549,deployment,True
1550,protocol,True
1551,principle,True
1552,deployment,True
1553,deployment,True
1554,protocol,True
1555,deployment,True
1556,deployment,False
1557,protocol,True
1558,protocol,True
1559,deployment,True
1560,deployment,True
1561,protocol,True
1562,deployment,True
1563,protocol,True
1564,deployment,True
1565,protocol,True
1566,protocol,True
1567,deployment,True
1568,deployment,True
1569,deployment,True
1570,deployment,True
1571,deployment,True
1572,protocol,True
1573,deployment,True
1574,deployment,True
1575,deployment,True
1576,protocol,True
1577,protocol,True
1578,deployment,False
1579,protocol,True
1580,deployment,True
1581,deployment,True
1582,deployment,True
1583,deployment,True
1584,deployment,True
1585,deployment,True
1586,protocol,True
1587,deployment,True
1588,deployment,True
1589,deployment,True
1590,deployment,True
1591,deployment,True
1592,protocol,True
1593,deployment,True
1594,deployment,True
1595,deployment,True
1596,deployment,True
1597,protocol,True
1598,deployment,True
1599,protocol,True
1600,principle,True
1601,deployment,True
1602,deployment,True
1603,deployment,True
1604,deployment,True
1605,deployment,True
1606,deployment,True
1607,protocol,True
1608,deployment,True
1609,deployment,True
1610,deployment,True
1611,principle,False
1612,deployment,True
1613,deployment,True
1614,protocol,True
1615,deployment,True
1616,protocol,True
1617,deployment,True
1618,protocol,True
1619,principle,False
1620,deployment,True
1621,deployment,True
1622,protocol,True
1623,deployment,True
1624,deployment,True
1625,principle,True
1626,protocol,True
1627,deployment,True
1628,deployment,True
1629,protocol,True
1630,deployment,True
1631,principle,True
1632,deployment,True
1633,protocol,True
1634,protocol,True
1635,deployment,True
1636,principle,True
1637,deployment,True
1638,deployment,True
1639,protocol,True
1640,deployment,True
1641,deployment,True
1642,principle,True
1643,deployment,True
1644,deployment,True
1645,deployment,True
1646,protocol,True
1647,deployment,True
1648,deployment,True
1649,deployment,False
1650,deployment,True
1651,deployment,False
1652,deployment,True
1653,deployment,False
1654,deployment,False
1655,deployment,False
1656,deployment,False
1657,deployment,False
1658,protocol,True
1659,deployment,False
1660,protocol,True
1661,deployment,False
1662,deployment,False
1663,deployment,False
1664,deployment,False
1665,protocol,True
1666,deployment,False
1667,protocol,True
1668,protocol,True
1669,deployment,False
1670,deployment,False
