Source_Port,Destination_Port,Protocol,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Min_Packet_Length,Max_Packet_Length,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_fwd,Init_Win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
61164,443,6,758.0,3213.0,455.0,0.0,45.3788,162.2792,1021.0,0.0,273.4143,530.2033,452935.89,1250544.932,5882047.0,4.0,5659179.0,695529.07,2196397.094,5882388.0,168.0,393986.0,29456.83,77595.888,135265.0,229.0,0,0,0,0,0.0,1551.0,0,0,0,1,0,0,0,0,1.0,116.3508,45.3333,293.4489,0,0,0,0,0,0,13,758,10,3213,65535,122,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,55570,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,38.0,0.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,113,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63698,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59934,443,6,660.0,4238.0,200.0,0.0,30.0,70.02,1150.0,0.0,584.6333,674.1033,20630.2,36709.953,86200.0,0.0,1264122.0,71970.32,35488.675,99752.0,0.0,499445.0,46342.9,68509.255,119445.0,44.0,0,0,0,0,0.0,1150.0,0,0,0,1,0,0,0,0,1.0,306.85,30.0,584.6667,0,0,0,0,0,0,9,660,5,4238,8192,32,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59488,53,17,68.0,214.0,34.0,34.0,34.0,0.0,107.0,107.0,107.0,0.0,10203.66,17758.426,30803.0,3.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,34.0,107.0,0,0,0,0,0,0,0,0,1.0,71.0,34.0,107.0,0,0,0,0,0,0,2,68,2,214,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,53540,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,489,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59796,443,6,883.0,3182.0,301.0,0.0,40.3367,61.5959,1690.0,0.0,242.2267,707.4867,122273.53,39598.281,136827.0,1.0,436723.0,31468.75,23049.535,140265.0,1.0,1037368.0,48727.33,79610.714,90427.0,181.0,0,0,0,0,0.0,1690.0,0,0,0,1,0,0,0,0,0.0,188.9529,40.3183,282.25,0,0,0,0,0,0,9,883,9,3182,65535,2060,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53021,53,17,94.0,192.0,47.0,47.0,47.0,0.0,96.0,96.0,96.0,0.0,50.0,90.049,157.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,47.0,96.0,0,0,0,0,0,0,0,0,1.0,71.75,47.0,96.0,0,0,0,0,0,0,2,94,2,192,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,354,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49207,80,6,437.0,1850.0,439.0,0.0,39.3333,107.1615,1534.0,0.0,730.2,864.5061,19957.33,13133.433,42640.0,64.0,48199.0,13761.98,17839.425,47289.0,159.0,72153.0,31729.5,13528.226,84663.0,949.0,0,0,0,0,0.0,1534.0,0,0,0,1,0,0,0,0,1.0,379.0491,39.3333,700.25,0,0,0,0,0,0,6,437,8,1850,29200,30,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62832,443,6,2050.0,4039.0,517.0,0.0,96.0333,87.252,1460.0,0.0,673.5757,712.2761,2327475.13,19516037.024,58373290.0,0.0,116250361.0,5677551.28,13442617.684,58990005.0,0.0,114099321.0,4585057.28,5078318.602,59033960.0,49.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,1.0,203.8857,96.0626,663.5729,0,0,0,0,0,0,13,2050,21,4039,8192,118,15,20,156708.0,154553.513,677787.0,58490.0,58318342.63,3506166.937,58905371.0,57999393.0
443,60668,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,66.0,0.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,932,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49381,443,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,304,365,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49902,53,17,98.0,272.0,49.0,49.0,49.0,0.0,131.0,131.0,131.0,0.0,8075.33,13268.819,29561.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,49.0,131.0,0,0,0,0,0,0,0,0,1.0,99.75,49.0,131.0,0,0,0,0,0,0,2,98,2,272,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51298,53,17,82.0,132.0,41.0,41.0,41.0,0.0,66.0,66.0,66.0,0.0,79.0,78.858,129.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,41.0,66.0,0,0,0,0,0,0,0,0,1.0,61.75,41.0,66.0,0,0,0,0,0,0,2,82,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63310,53,17,90.0,172.0,45.0,45.0,45.0,0.0,82.0,82.0,82.0,0.0,36923.66,59561.787,195503.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,45.0,82.0,0,0,0,0,0,0,0,0,1.0,79.25,45.0,82.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63380,53,17,80.0,182.0,40.0,40.0,40.0,0.0,91.0,91.0,91.0,0.0,48.0,80.227,138.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40.0,91.0,0,0,0,0,0,0,0,0,1.0,60.5,40.0,91.0,0,0,0,0,0,0,2,80,2,182,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58399,53,17,90.0,188.0,45.0,45.0,45.0,0.0,94.0,94.0,94.0,0.0,12760.33,24142.744,38174.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,45.0,94.0,0,0,0,0,0,0,0,0,1.0,73.75,45.0,94.0,0,0,0,0,0,0,2,90,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,49577,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,349,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64616,53,17,92.0,436.0,46.0,46.0,46.0,0.0,263.0,263.0,263.0,0.0,30905.33,35964.772,90729.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,46.0,263.0,0,0,0,0,0,0,0,0,1.0,132.5,46.0,263.0,0,0,0,0,0,0,2,92,2,436,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62232,53,17,104.0,188.0,52.0,52.0,52.0,0.0,98.0,98.0,98.0,0.0,8076.66,16054.277,34201.0,3.0,30169.0,10174.33,17435.684,30179.0,69.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,52.0,98.0,0,0,0,0,0,0,0,0,0.0,88.0,52.0,98.0,0,0,0,0,0,0,4,104,2,188,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31576,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,87.0,87.0,0.0,87.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,64806,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,145,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52987,53,17,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,72.66,80.009,192.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,34.0,66.0,0,0,0,0,0,0,0,0,1.0,68.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,52518,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,187.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,383,304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62289,53,17,42.0,103.0,26.0,26.0,26.0,0.0,103.0,103.0,103.0,0.0,30201.0,0.0,30205.0,30201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26.0,103.0,0,0,0,0,0,0,0,0,1.0,82.5,26.0,103.0,0,0,0,0,0,0,1,42,1,103,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65136,443,6,964.0,3166.0,517.0,0.0,71.0444,137.9352,1460.0,0.0,576.6667,674.5821,253560.15,466272.221,3903306.0,8.0,3993176.0,677536.85,154529.497,6954016.0,4.0,5313373.0,209948.5,211909.522,219937.0,0.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,321.1,71.05,566.6667,0,0,0,0,0,0,9,964,9,3166,29200,183,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54397,53,17,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,56741.33,71269.329,154085.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,33.0,49.0,0,0,0,0,0,0,0,0,1.0,41.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,53,17,70.0,302.0,35.0,35.0,35.0,0.0,151.0,151.0,151.0,0.0,75.0,70.0,195.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,35.0,151.0,0,0,0,0,0,0,0,0,1.0,109.25,35.0,151.0,0,0,0,0,0,0,2,70,2,302,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17818,53,17,138.0,90.0,42.0,42.0,42.0,0.0,45.0,45.0,45.0,0.0,50.66,70.272,157.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,42.0,45.0,0,0,0,0,0,0,0,0,1.0,42.0,42.0,45.0,0,0,0,0,0,0,2,138,2,90,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,59979,6,37.0,6.0,37.0,0.0,18.5,26.163,6.0,6.0,6.0,0.0,32.0,37.028,38.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,1.0,37.6667,18.5,6.0,0,0,0,0,0,0,2,37,1,6,1249,63300,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61312,53,17,47.0,75.0,47.0,47.0,47.0,0.0,75.0,75.0,75.0,0.0,30516.0,0.0,30519.0,30516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47.0,75.0,0,0,0,0,0,0,0,0,1.0,93.5,47.0,75.0,0,0,0,0,0,0,1,47,1,75,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,53268,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,60,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55226,443,6,998.0,2698.0,467.0,0.0,109.9333,221.6871,1698.0,0.0,594.0,735.6213,8367.28,14083.548,46850.0,4.0,247924.0,12654.28,38296.519,88641.0,4.0,44745.0,18244.87,48020.538,55584.0,4.0,0,0,0,0,0.0,1698.0,0,0,0,1,0,0,0,0,0.0,349.8377,109.9,534.0933,0,0,0,0,0,0,11,998,6,5698,29200,11071,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51647,53,17,80.0,214.0,40.0,40.0,40.0,0.0,107.0,107.0,107.0,0.0,7063.66,13246.932,23084.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40.0,107.0,0,0,0,0,0,0,0,0,1.0,78.5,40.0,107.0,0,0,0,0,0,0,2,80,2,214,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59665,53,17,76.0,254.0,38.0,38.0,38.0,0.0,127.0,127.0,127.0,0.0,23724.66,35801.912,72564.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,38.0,127.0,0,0,0,0,0,0,0,0,1.0,94.5,38.0,127.0,0,0,0,0,0,0,2,76,2,254,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58150,53,17,82.0,204.0,41.0,41.0,41.0,0.0,107.0,107.0,107.0,0.0,52.0,83.672,140.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,41.0,107.0,0,0,0,0,0,0,0,0,1.0,76.25,41.0,107.0,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50080,53,17,80.0,218.0,40.0,40.0,40.0,0.0,109.0,109.0,109.0,0.0,10367.0,17403.854,30777.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40.0,109.0,0,0,0,0,0,0,0,0,1.0,88.5,40.0,109.0,0,0,0,0,0,0,2,80,2,218,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50108,53,17,70.0,202.0,35.0,35.0,35.0,0.0,101.0,101.0,101.0,0.0,68.0,84.49,188.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,35.0,101.0,0,0,0,0,0,0,0,0,1.0,72.75,35.0,101.0,0,0,0,0,0,0,2,70,2,202,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60339,53,17,78.0,210.0,39.0,39.0,39.0,0.0,105.0,105.0,105.0,0.0,10445.33,17884.781,31419.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,39.0,105.0,0,0,0,0,0,0,0,0,1.0,85.25,39.0,105.0,0,0,0,0,0,0,2,78,2,210,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60962,53,17,42.0,78.0,42.0,42.0,42.0,0.0,78.0,78.0,78.0,0.0,30454.0,0.0,30454.0,30452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42.0,78.0,0,0,0,0,0,0,0,0,1.0,78.0,42.0,78.0,0,0,0,0,0,0,1,42,1,78,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52270,80,6,484.0,5096.0,422.0,0.0,32.434,136.2354,1520.0,0.0,529.3333,883.4051,60375.52,65571.059,285966.0,3.0,631689.0,34172.71,6753.79,269346.0,3.0,161087.0,3384.28,58351.74,134697.0,4.0,0,0,0,0,0.0,1520.0,0,0,0,1,0,0,0,0,0.0,343.98,32.4667,519.3333,0,0,0,0,0,0,6,484,10,5096,65535,30,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52959,53,17,82.0,248.0,41.0,41.0,41.0,0.0,129.0,129.0,129.0,0.0,60.66,124.269,215.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,41.0,129.0,0,0,0,0,0,0,0,0,1.0,83.25,41.0,129.0,0,0,0,0,0,0,2,82,2,248,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63759,53,17,62.0,212.0,31.0,31.0,31.0,0.0,106.0,106.0,106.0,0.0,97.66,100.0,134.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,31.0,106.0,0,0,0,0,0,0,0,0,1.0,76.75,31.0,106.0,0,0,0,0,0,0,2,62,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57929,53,17,66.0,190.0,33.0,33.0,33.0,0.0,95.0,95.0,95.0,0.0,16990.33,20156.871,42897.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,33.0,95.0,0,0,0,0,0,0,0,0,1.0,76.25,33.0,95.0,0,0,0,0,0,0,2,66,2,190,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12466,53,17,62.0,272.0,31.0,31.0,31.0,0.0,136.0,136.0,136.0,0.0,10246.66,17751.591,30723.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,31.0,136.0,0,0,0,0,0,0,0,0,1.0,91.75,31.0,136.0,0,0,0,0,0,0,2,62,2,272,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
