Source_Port,Destination_Port,Protocol,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Min_Packet_Length,Max_Packet_Length,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_fwd,Init_Win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
61244,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,2256.0,1250.0,130.0,160.0,0.0,160.0,150.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24501,53,17,68.0,118.0,34.0,34.0,34.0,0.0,59.0,59.0,59.0,0.0,43.33,26.309,129.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,34.0,59.0,0,0,0,0,0,0,0,0,1.0,53.0,34.0,59.0,0,0,0,0,0,0,2,68,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46342,443,6,1600.0,3991.0,1325.0,0.0,125.0004,335.3421,1460.0,0.0,217.9128,551.8888,348190.28,1872132.096,9000783.0,1.0,96727.0,43365.45,239630.587,370470.0,1.0,404473.0,32952.42,95294.817,148892.0,49.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,237.0647,125.0,1207.9715,0,0,0,0,0,0,12,1600,9,3991,29200,239,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49342,53,17,88.0,112.0,44.0,44.0,44.0,0.0,56.0,56.0,56.0,0.0,30083.33,53174.446,30223.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,44.0,56.0,0,0,0,0,0,0,0,0,1.0,51.0,44.0,56.0,0,0,0,0,0,0,2,88,2,112,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51796,443,6,1207.0,6157.0,537.0,0.0,7.641,100.8089,1418.0,0.0,412.9283,646.7896,2677059.02,4846109.655,10187302.0,3.0,115767698.0,5695715.83,4982134.706,10240005.0,3.0,117285437.0,4963509.0,4732828.167,10140281.0,969.0,0,0,0,0,0.0,1418.0,0,0,0,1,0,0,0,0,0.0,266.7173,7.6667,422.9257,0,0,0,0,0,0,26,1207,19,6157,29200,367,5,32,279709.83,36457.743,4509055.0,47805.0,10299059.83,27802.296,10299708.0,9947177.0
48333,443,6,677.0,451.0,469.0,0.0,71.1,133.5035,741.0,0.0,81.8,146.5031,17914.57,30865.038,19712.0,3.0,14393.0,23271.16,23640.083,39802.0,82.0,92132.0,47555.66,38937.23,48693.0,4.0,0,0,0,0,0.0,744.0,0,0,0,1,0,0,0,0,0.0,67.2673,71.1,81.8,0,0,0,0,0,0,10,677,10,451,29200,117,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33084,443,6,1374.0,3597.0,837.0,0.0,109.2443,392.832,1460.0,0.0,258.7943,498.154,344016.11,234967.397,5103110.0,2.0,6809016.0,101826.92,745296.326,5105143.0,3.0,205502.0,33778.57,94237.264,218389.0,8.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,193.3,109.2411,238.75,0,0,0,0,0,0,11,1374,9,3597,65535,124,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51878,443,6,1345.0,15521.0,512.0,0.0,132.9578,204.7608,2920.0,0.0,1536.0429,1101.6341,377232.6,1523229.268,5337093.0,14.0,5790107.0,945470.17,2855942.287,5424170.0,155.0,533434.0,309959.77,329989.412,395762.0,49.0,0,0,0,0,0.0,2920.0,0,0,0,1,0,0,0,0,1.0,693.9594,132.9754,566.0,0,0,0,0,0,0,9,1345,10,35521,8192,930,6,20,294650.0,0.0,1491337.0,119500.0,5214161.0,0.0,5315816.0,5082251.0
56849,443,6,690.0,412.0,517.0,0.0,80.1333,137.9549,209.0,0.0,0.25,114.213,9972.07,19400.508,19952.0,4.0,29458.0,4328.97,46080.665,46529.0,4.0,87613.0,16433.6,14293.161,87996.0,48.0,0,0,0,0,0.0,589.0,0,0,0,1,0,0,0,0,0.0,71.9333,80.1257,70.25,0,0,0,0,0,0,5,690,6,412,65535,79,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564,53,17,60.0,198.0,30.0,30.0,30.0,0.0,99.0,99.0,99.0,0.0,77.66,101.826,249.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,30.0,99.0,0,0,0,0,0,0,0,0,1.0,76.5,30.0,99.0,0,0,0,0,0,0,2,60,2,198,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,49304,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,972,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65129,53,17,44.0,160.0,44.0,44.0,44.0,0.0,160.0,160.0,160.0,0.0,100054.0,0.0,100054.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.0,160.0,0,0,0,0,0,0,0,0,1.0,100.0,44.0,160.0,0,0,0,0,0,0,1,44,1,160,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51340,53,17,102.0,98.0,52.0,52.0,52.0,0.0,49.0,49.0,49.0,0.0,280882.66,200091.938,360500.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,52.0,99.0,0,0,0,0,0,0,0,0,1.0,48.0,52.0,49.0,0,0,0,0,0,0,2,102,2,98,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,51460,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20003.0,0.0,60003.0,20003.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,972,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59183,53,17,64.0,232.0,32.0,32.0,32.0,0.0,111.0,111.0,111.0,0.0,10361.33,17981.702,31098.0,47.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32.0,111.0,0,0,0,0,0,0,0,0,1.0,88.5,32.0,111.0,0,0,0,0,0,0,2,64,2,232,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65786,53,17,71.0,220.0,31.0,31.0,31.0,0.0,110.0,110.0,110.0,0.0,62.33,106.647,206.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,31.0,110.0,0,0,0,0,0,0,0,0,1.0,95.75,31.0,110.0,0,0,0,0,0,0,2,71,2,220,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,59666,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,66.0,0.0,68.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,30,250,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50479,80,6,2586.0,4409.0,1041.0,0.0,251.9667,463.8937,267.0,2.0,84.1,124.9379,3646384.0,4881482.689,10023643.0,4.0,116354066.0,6287721.35,4038654.996,10069926.0,560.0,116375487.0,6486874.25,3744283.814,10026207.0,48.0,0,0,0,0,0.0,1166.0,0,0,0,1,0,0,0,0,0.0,153.4116,251.9367,14.1478,0,0,0,0,0,0,23,2586,14,6409,8192,30050,15,20,61740.5,100014.167,2164313.0,22152.0,10002817.63,30003.665,10169731.0,9057536.0
55681,53,17,64.0,486.0,32.0,32.0,32.0,0.0,243.0,243.0,243.0,0.0,20341.33,43718.123,61083.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32.0,243.0,0,0,0,0,0,0,0,0,1.0,155.5,32.0,243.0,0,0,0,0,0,0,2,64,2,486,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65295,53,17,80.0,200.0,40.0,40.0,40.0,0.0,100.0,100.0,100.0,4.0,3.0,0.0,103.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,40.0,100.0,0,0,0,0,0,0,0,0,1.0,80.0,40.0,100.0,0,0,0,0,0,0,2,80,0,200,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61651,53,17,51.0,155.0,51.0,51.0,51.0,0.0,175.0,175.0,175.0,0.0,30979.0,0.0,30998.0,30976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51.0,175.0,0,0,0,0,0,0,0,0,1.0,137.5,51.0,175.0,0,0,0,0,0,0,1,51,1,155,-1,-1,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,50298,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,24.5,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,362,250,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,52934,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,118,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55474,53,17,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,18296.0,27685.687,48371.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,35.0,51.0,0,0,0,0,0,0,0,0,1.0,52.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54130,80,6,615.0,259.0,433.0,0.0,81.9,140.3381,257.0,0.0,34.3333,79.756,1052934.82,12108.396,2365212.0,1.0,119950.0,68859.66,20098.19,279369.0,16112.0,74472.0,55661.0,23933.155,84051.0,4.0,0,0,0,0,0.0,457.0,0,0,0,1,0,0,0,0,0.0,84.8767,81.9,24.3326,0,0,0,0,0,0,7,615,4,259,65535,200,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56096,22,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,198.0,112.0,227.0,113.0,0.0,167.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,10356,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57186,53,17,74.0,204.0,37.0,37.0,37.0,0.0,102.0,102.0,102.0,0.0,25550.0,41541.679,85416.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,37.0,102.0,0,0,0,0,0,0,0,0,1.0,71.25,37.0,102.0,0,0,0,0,0,0,2,74,2,204,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52542,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,45.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54361,53,17,130.0,196.0,35.0,35.0,35.0,0.0,98.0,98.0,98.0,0.0,40.0,24.195,44.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,35.0,98.0,0,0,0,0,0,0,0,0,1.0,75.75,35.0,98.0,0,0,0,0,0,0,2,130,2,196,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42870,443,6,1764.0,16722.0,310.0,0.0,63.1667,161.9062,2713.0,0.0,389.8671,890.5081,2806642.61,19107826.997,59947442.0,1.0,119243642.0,4711946.83,14840893.937,99965920.0,13.0,115231971.0,3651295.14,5185116.747,59002031.0,1.0,0,0,0,0,0.0,2713.0,0,0,0,1,0,0,0,0,1.0,191.1186,63.1256,1359.8196,0,0,0,0,0,0,20,1764,178,26722,29200,350,15,32,395518.1,723557.797,3511283.0,26192.0,9018563.45,322382.093,50007168.0,6919366.0
443,55366,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,249,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55554,53,17,84.0,110.0,42.0,42.0,42.0,0.0,55.0,55.0,55.0,0.0,13518.0,25010.626,49532.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,42.0,55.0,0,0,0,0,0,0,0,0,1.0,58.5,42.0,55.0,0,0,0,0,0,0,2,84,2,110,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33950,80,6,400.0,811.0,421.0,0.0,60.0667,138.4594,653.0,0.0,256.7667,459.8654,3061022.48,4727969.701,10006134.0,27.0,110155090.0,6051940.0,4559679.586,10075200.0,148.0,110037523.0,8576072.69,5134315.487,10095228.0,4002.0,0,0,0,0,0.0,653.0,0,0,0,1,0,0,0,0,1.0,101.3333,60.0064,256.7724,0,0,0,0,0,0,10,400,24,811,8192,80,14,32,42832.5,10026.797,329945.0,23159.0,26010366.66,39077.616,39917097.0,9996060.0
61192,53,17,45.0,79.0,45.0,45.0,45.0,0.0,79.0,79.0,79.0,0.0,50503.0,0.0,50504.0,50500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45.0,79.0,0,0,0,0,0,0,0,0,1.0,96.5,45.0,79.0,0,0,0,0,0,0,1,45,1,79,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,56093,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,51.0,0.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,79,250,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55993,53,17,60.0,118.0,30.0,30.0,30.0,0.0,59.0,59.0,59.0,0.0,52.66,86.163,164.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,30.0,59.0,0,0,0,0,0,0,0,0,1.0,58.0,30.0,59.0,0,0,0,0,0,0,2,60,2,118,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50692,53,17,62.0,98.0,31.0,31.0,31.0,0.0,49.0,49.0,49.0,0.0,90.33,49.336,120.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,49.0,0.0,49.0,49.0,0,0,0,0,31.0,49.0,0,0,0,0,0,0,0,0,1.0,43.25,31.0,49.0,0,0,0,0,0,0,2,62,2,98,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50971,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,83.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,0.0,0,0,0,0,0,0,1,12,1,0,233,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,50638,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50969,53,17,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,69.33,85.979,192.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,33.0,49.0,0,0,0,0,0,0,0,0,1.0,48.75,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13127,53,17,68.0,226.0,34.0,34.0,34.0,0.0,113.0,113.0,113.0,0.0,10339.66,18058.169,30939.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,34.0,113.0,0,0,0,0,0,0,0,0,1.0,83.0,34.0,113.0,0,0,0,0,0,0,2,68,2,226,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58965,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,448,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51277,53,17,86.0,222.0,43.0,43.0,43.0,0.0,111.0,111.0,111.0,0.0,50.66,40.045,113.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,43.0,111.0,0,0,0,0,0,0,0,0,1.0,93.75,43.0,111.0,0,0,0,0,0,0,2,86,2,222,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52440,80,6,438.0,500.0,430.0,0.0,59.2546,100.7542,411.0,0.0,177.885,116.5637,4986722.5,4281910.32,14626912.0,16.0,118996927.0,7126377.5,4935521.723,14600058.0,32497.0,110107329.0,8572937.89,3429890.924,10162014.0,99.0,0,0,0,0,0.0,460.0,0,0,0,1,0,0,0,0,0.0,94.6646,59.2,147.85,0,0,0,0,0,0,11,438,4,500,8192,110,2,32,100248.33,78937.053,196541.0,36893.0,9994210.1,256399.586,10010371.0,9930598.0
63359,443,6,726.0,6182.0,473.0,0.0,73.6857,142.6713,1544.0,0.0,334.25,589.1237,1980413.4,3037357.906,9915223.0,1.0,8495819.0,2854051.5,4901733.821,9999212.0,197.0,725530.0,12391.5,56274.432,86231.0,49.0,0,0,0,0,0.0,1544.0,0,0,0,1,0,0,0,0,0.0,259.2,73.6,354.2571,0,0,0,0,0,0,7,726,7,6182,29200,341,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
