Source_Port,Destination_Port,Protocol,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Min_Packet_Length,Max_Packet_Length,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_fwd,Init_Win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
52212,443,6,61.0,9.0,51.0,0.0,25.78,20.7472,1.0,0.0,1.8,0.0,17890.4,1699.271,77897.0,3.0,80236.0,33627.33,32237.45,90225.0,3.0,65282.0,10430.0,1.367,37038.0,3.0,0,0,0,0,0.0,51.0,0,0,0,1,0,0,0,0,0.0,11.8,25.7229,1.8,0,0,0,0,0,0,8,61,3,9,65535,114,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6887,53,17,82.0,202.0,41.0,41.0,41.0,0.0,101.0,101.0,101.0,0.0,10248.0,17789.126,30899.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,41.0,101.0,0,0,0,0,0,0,0,0,1.0,82.25,41.0,101.0,0,0,0,0,0,0,2,82,2,202,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41107,443,6,359.0,4983.0,218.0,0.0,45.6667,89.0213,1920.0,0.0,441.925,677.275,12172.47,21416.924,89653.0,3.0,41154.0,25697.17,27547.511,54790.0,3.0,189477.0,29606.9,32890.419,35197.0,3.0,0,0,0,0,0.0,1920.0,0,0,0,1,0,0,0,0,0.0,344.4277,45.6286,421.9667,0,0,0,0,0,0,10,359,11,14983,29200,160,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46254,443,6,1241.0,151.0,873.0,0.0,66.1112,114.7726,147.0,0.0,64.2757,73.5007,1828628.54,4685821.327,10080604.0,3.0,115592837.0,2277931.91,4897434.637,10007532.0,3.0,118310226.0,5692562.85,4955858.377,10043902.0,803.0,0,0,0,0,0.0,517.0,0,0,0,1,0,0,0,0,0.0,79.1443,66.1141,34.25,0,0,0,0,0,0,22,1241,18,151,29200,360,3,32,36740.16,1496471.678,167680.0,22985.0,10023622.5,1328688.106,10005333.0,9802415.0
23752,80,6,2674.0,40167.0,1431.0,0.0,265.8583,677.9807,981.0,0.0,157.8814,460.5217,1110386.47,2220651.431,10050782.0,1.0,116079115.0,2492881.92,4946881.292,10071564.0,1.0,111221421.0,6281478.18,3757451.598,10122138.0,322.0,0,0,0,0,0.0,981.0,0,0,0,1,0,0,0,0,0.0,72.25,265.8575,1177.8166,0,0,0,0,0,0,33,2674,21,110167,29200,931,13,32,106989.66,100015.711,1859089.0,58515.0,10081532.27,62080.721,10299712.0,9998271.0
53880,380,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,99.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,357,33345,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57733,53,17,74.0,200.0,37.0,37.0,37.0,0.0,100.0,100.0,100.0,0.0,19905.0,18511.902,36902.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,37.0,100.0,0,0,0,0,0,0,0,0,1.0,70.25,37.0,100.0,0,0,0,0,0,0,2,74,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62236,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,30588.0,0.0,30588.0,30584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,1,1,0,0,1.0,9.0,6.0,0.0,0,0,0,0,0,0,1,12,1,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62025,53,17,89.0,117.0,49.0,49.0,49.0,0.0,117.0,117.0,117.0,0.0,30846.0,0.0,30886.0,30848.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,49.0,117.0,0,0,0,0,0,0,0,0,1.0,104.5,49.0,117.0,0,0,0,0,0,0,1,89,1,117,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,56627,6,37.0,0.0,31.0,6.0,18.5,17.6777,0.0,0.0,0.0,0.0,105.0,0.0,104.0,103.0,335.0,475.0,0.0,387.0,715.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6.0,31.0,0,1,0,0,1,0,0,0,0.0,34.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,114,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34485,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58697,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,61.0,0.0,62.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,346,200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47697,443,6,657.0,4268.0,450.0,0.0,29.1144,182.7079,1460.0,0.0,630.4,635.2796,283748.38,867388.232,5464358.0,3.0,5794879.0,399789.65,146304.565,5496094.0,45.0,455922.0,13508.83,68247.7,186480.0,199.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,1.0,336.8711,29.15,610.4333,0,0,0,0,0,0,9,657,8,8268,65535,360,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62080,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1418783.0,3964977.854,9996785.0,85.0,40643.0,2614683.0,3790000.0,9992863.0,131963.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57688,443,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,305.0,301.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53015,53,17,166.0,422.0,33.0,33.0,33.0,0.0,126.0,126.0,126.0,0.0,68.66,102.581,190.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,33.0,126.0,0,0,0,0,0,0,0,0,1.0,87.25,33.0,126.0,0,0,0,0,0,0,2,166,2,422,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64785,53,17,51.0,147.0,51.0,51.0,51.0,0.0,147.0,147.0,147.0,0.0,30074.0,0.0,30073.0,30070.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51.0,147.0,0,0,0,0,0,0,0,0,1.0,126.5,51.0,147.0,0,0,0,0,0,0,1,51,1,147,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,443,6,872.0,7458.0,228.0,6.0,61.6667,70.1841,3340.0,0.0,427.8714,862.1486,1578388.64,3238092.164,10006198.0,4.0,60328867.0,3699955.25,14068017.842,10052303.0,91.0,61061283.0,4935938.75,21268572.469,10063702.0,1.0,0,0,0,0,6.0,4340.0,0,0,0,1,0,0,0,0,0.0,254.5767,61.6146,447.82,0,0,0,0,0,0,11,872,16,7458,8192,340,4,20,196173.5,125798.822,2962162.0,87179.0,10066905.81,7334.184,10015086.0,9948363.0
443,59410,6,12.0,22.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,45.0,0.0,47.0,49.0,48.0,28.0,0.0,48.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,0.0,9.0,6.0,6.0,0,0,0,0,0,0,2,12,1,2,539,32853,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56156,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,57954.5,21817.809,152834.0,3.0,5839.0,4134.5,1275.672,2339.0,1959.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,3,12,0,0,858,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47592,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,300,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58770,53,17,132.0,632.0,74.0,74.0,74.0,0.0,336.0,336.0,336.0,0.0,19208.0,23888.15,55508.0,3.0,20715.0,505.0,0.0,30595.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,74.0,336.0,0,0,0,0,0,0,0,0,0.0,198.0,74.0,336.0,0,0,0,0,0,0,2,132,2,632,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57420,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38332,80,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35576.0,0.0,36617.0,35212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,249,332,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53007,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,276.188,1.0,3.0,96.0,96.0,0.0,66.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50313,80,6,538.0,506.0,517.0,0.0,118.6,223.564,296.0,2.0,96.0,83.3285,556006.2,1578269.194,4959043.0,3.0,1724621.0,688025.24,1625919.821,4958899.0,129.0,310466.0,847241.5,22763.6,45711.0,4.0,0,0,0,0,0.0,546.0,0,0,0,1,0,0,0,0,0.0,78.6667,118.6167,96.0,0,0,0,0,0,0,8,538,4,506,8192,123,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52606,53,17,82.0,450.0,41.0,41.0,41.0,0.0,225.0,225.0,225.0,0.0,30570.0,69569.716,30506.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,41.0,225.0,0,0,0,0,0,0,0,0,1.0,156.75,41.0,225.0,0,0,0,0,0,0,2,82,2,450,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32161,53,17,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,56.33,88.238,216.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,34.0,66.0,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61004,53,17,44.0,80.0,44.0,44.0,44.0,0.0,80.0,80.0,80.0,0.0,30807.0,0.0,30808.0,30803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.0,80.0,0,0,0,0,0,0,0,0,1.0,86.0,44.0,80.0,0,0,0,0,0,0,1,44,1,80,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52650,53,17,60.0,96.0,30.0,30.0,30.0,0.0,48.0,48.0,48.0,0.0,23.33,80.934,121.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,30.0,48.0,0,0,0,0,0,0,0,0,1.0,48.5,30.0,48.0,0,0,0,0,0,0,2,60,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49074,443,6,619.0,167.0,511.0,0.0,39.25,168.5069,161.0,0.0,53.6667,79.8125,51925.35,15720.431,101311.0,3.0,915217.0,59017.15,68754.891,107914.0,3.0,24931.0,15590.33,35214.072,23275.0,265.0,0,0,0,0,0.0,518.0,0,0,0,1,0,0,0,0,0.0,57.0,39.2427,33.6333,0,0,0,0,0,0,7,619,7,167,8192,229,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52959,443,6,1235.0,7489.0,843.0,0.0,65.5278,119.9214,1480.0,0.0,541.2667,547.7794,3097.24,15447.203,27527.0,0.0,902836.0,4932.28,18810.441,27251.0,0.0,13761.0,9411.85,16531.459,55181.0,1.0,0,0,0,0,0.0,1480.0,0,0,0,1,0,0,0,0,0.0,235.9886,65.55,591.2578,0,0,0,0,0,0,14,1235,53,7489,65535,139,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59136,53,17,162.0,324.0,52.0,52.0,52.0,0.0,167.0,167.0,167.0,0.0,8080.66,13733.485,24209.0,3.0,30362.0,10982.33,17728.137,30685.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,52.0,167.0,0,0,0,0,0,0,0,0,0.0,163.0,52.0,167.0,0,0,0,0,0,0,4,162,2,324,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46433,53,17,90.0,192.0,45.0,45.0,45.0,0.0,91.0,91.0,91.0,0.0,57.66,73.316,157.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,45.0,91.0,0,0,0,0,0,0,0,0,1.0,85.25,45.0,91.0,0,0,0,0,0,0,2,90,2,192,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62521,53,17,100.0,258.0,50.0,50.0,50.0,0.0,129.0,129.0,129.0,0.0,38.33,46.162,146.0,48.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,50.0,129.0,0,0,0,0,0,0,0,0,1.0,97.5,50.0,129.0,0,0,0,0,0,0,2,100,2,258,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49627,443,6,1304.0,883.0,1193.0,0.0,53.1333,67.2042,839.0,0.0,217.3333,380.5596,3173528.4,4529591.589,10001023.0,3.0,119436993.0,5506199.77,4794974.77,10039392.0,3.0,112092826.0,4468587.83,20142013.145,10024995.0,3.0,0,0,0,0,0.0,838.0,0,0,0,1,0,0,0,0,0.0,141.8372,53.1429,227.3331,0,0,0,0,0,0,26,1304,13,883,8192,115,25,20,71082.75,28800.786,5599.0,86820.0,9612800.5,8.0,10004122.0,9956515.0
443,38306,6,37.0,0.0,37.0,0.0,17.5,26.163,0.0,0.0,0.0,0.0,6.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,17.5,0.0,0,0,0,0,0,0,2,37,0,0,33119,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58043,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,103.0,0.0,103.0,103.0,203.0,503.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,971,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63739,53,17,90.0,202.0,45.0,45.0,45.0,0.0,101.0,101.0,101.0,0.0,61.66,75.948,235.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,45.0,101.0,0,0,0,0,0,0,0,0,1.0,71.75,45.0,101.0,0,0,0,0,0,0,2,90,2,202,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53143,443,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,344,264,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53879,443,6,363.0,3787.0,209.0,0.0,56.5429,87.2165,1418.0,0.0,659.3333,1079.4648,23922.79,31687.911,185150.0,4.0,291601.0,51574.4,97881.299,144914.0,14.0,376524.0,44971.8,23256.652,241373.0,258.0,0,0,0,0,0.0,1418.0,0,0,0,1,0,0,0,0,1.0,359.35,56.5,639.3353,0,0,0,0,0,0,10,363,11,3787,8192,360,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61451,53,17,44.0,69.0,44.0,44.0,44.0,0.0,69.0,69.0,69.0,0.0,143639.0,0.0,697639.0,147634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.0,69.0,0,0,0,0,0,0,0,0,1.0,77.5,44.0,69.0,0,0,0,0,0,0,1,44,1,69,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53493,443,6,136.0,46.0,46.0,6.0,27.0,20.0,46.0,46.0,46.0,0.0,32031.2,28.972,76038.0,4.0,12265.0,80782.33,32649.754,16214.0,10004.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6.0,46.0,0,1,0,0,1,0,0,0,0.0,24.8333,27.0,46.0,0,0,0,0,0,0,5,136,1,46,304,345,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51502,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,1104.0,1101.0,149.0,149.0,0.0,129.0,349.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,49008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,51.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,32,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
