Source_Port,Destination_Port,Protocol,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Min_Packet_Length,Max_Packet_Length,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_fwd,Init_Win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
443,57357,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62791,443,6,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1709584.65,3290552.366,5002723.0,1.0,5232055.0,2286325.85,3646489.757,5090186.0,1.0,6000000.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,3.0,6.0,0.0,0,0,0,0,0,0,3,18,1,0,256,42739,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,54346,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,940,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,49615,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43876,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49698,443,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,186.0,0.0,186.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,32850,16354,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60125,53,17,58.0,84.0,58.0,58.0,58.0,0.0,84.0,84.0,84.0,0.0,22273.0,0.0,22273.0,21278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,58.0,84.0,0,0,0,0,0,0,0,0,1.0,92.0,58.0,84.0,0,0,0,0,0,0,1,58,1,84,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62092,53,17,57.0,112.0,57.0,57.0,57.0,0.0,112.0,112.0,112.0,0.0,90397.0,0.0,90397.0,90392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57.0,112.0,0,0,0,0,0,0,0,0,1.0,109.0,57.0,112.0,0,0,0,0,0,0,1,57,1,112,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56407,53,17,98.0,272.0,49.0,49.0,49.0,0.0,136.0,136.0,136.0,0.0,46.33,142.816,276.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,49.0,136.0,0,0,0,0,0,0,0,0,1.0,99.25,49.0,136.0,0,0,0,0,0,0,2,98,2,272,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63000,53,17,372.0,196.0,71.0,71.0,71.0,0.0,98.0,98.0,98.0,0.0,20064.66,35709.414,60171.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,71.0,98.0,0,0,0,0,0,0,0,0,1.0,81.25,71.0,98.0,0,0,0,0,0,0,2,372,2,196,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60379,53,17,55.0,75.0,56.0,56.0,56.0,0.0,75.0,75.0,75.0,0.0,30493.0,0.0,30493.0,30493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56.0,75.0,0,0,0,0,0,0,0,0,1.0,93.5,56.0,75.0,0,0,0,0,0,0,1,55,1,75,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6442,53,17,68.0,458.0,34.0,34.0,34.0,0.0,224.0,224.0,224.0,0.0,70.33,146.86,176.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,34.0,224.0,0,0,0,0,0,0,0,0,1.0,148.0,34.0,224.0,0,0,0,0,0,0,2,68,2,458,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50270,53,17,126.0,316.0,64.0,44.0,54.5,5.7892,186.0,186.0,186.0,22.6847,28361.66,43728.864,94122.0,3.0,3.0,53.0,0.0,53.0,3.0,3.0,48.0,0.0,81.0,3.0,0,0,0,0,44.0,186.0,0,0,0,0,0,0,0,0,1.0,101.0,54.5,186.0,0,0,0,0,0,0,2,126,2,316,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57131,443,6,611.0,179.0,906.0,0.0,86.6,109.2965,139.0,0.0,99.3336,22.8581,753247.21,1981282.946,4953685.0,58.0,5393793.0,752599.33,2178878.166,4986497.0,22411.0,7094331.0,29220.6,26364.98,108509.0,48.0,0,0,0,0,0.0,939.0,0,0,0,1,0,0,0,0,0.0,77.4,86.6,49.3333,0,0,0,0,0,0,5,611,5,179,8192,253,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61599,53,17,50.0,68.0,50.0,50.0,50.0,0.0,68.0,68.0,68.0,0.0,99060.0,0.0,99065.0,95066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50.0,68.0,0,0,0,0,0,0,0,0,1.0,87.0,50.0,68.0,0,0,0,0,0,0,1,50,1,68,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58893,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,343,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,59965,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60294,53,17,49.0,162.0,49.0,49.0,49.0,0.0,162.0,162.0,162.0,0.0,61490.0,0.0,61492.0,61490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,49.0,162.0,0,0,0,0,0,0,0,0,1.0,129.0,49.0,162.0,0,0,0,0,0,0,1,49,1,162,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55757,53,17,80.0,206.0,40.0,40.0,40.0,10.0,103.0,103.0,103.0,0.0,82.33,51.07,286.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40.0,103.0,0,0,0,0,0,0,0,0,1.0,88.5,40.0,103.0,0,0,0,0,0,0,2,80,2,206,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49305,443,6,1720.0,3284.0,745.0,0.0,118.1,195.0011,1748.0,0.0,393.5,1502.1775,9787.94,8269.487,11704.0,3.0,42523.0,12041.75,17432.155,24803.0,153.0,29677.0,6874.66,24985.585,80034.0,3.0,0,0,0,0,0.0,1748.0,0,0,0,1,0,0,0,0,0.0,223.1493,118.1886,393.525,0,0,0,0,0,0,15,1720,5,3284,65535,119,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55964,80,6,6.0,6.0,6.0,0.0,3.0,4.0,6.0,6.0,6.0,0.0,1000027.0,0.0,1000027.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,0,0,0,0,1,1,0,0,1.0,8.0,3.0,6.0,0,0,0,0,0,0,1,6,1,6,253,245,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,60877,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,32,16429,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62307,53,17,43.0,67.0,43.0,43.0,43.0,0.0,67.0,67.0,67.0,0.0,60756.0,0.0,60759.0,60754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43.0,67.0,0,0,0,0,0,0,0,0,1.0,72.5,43.0,67.0,0,0,0,0,0,0,1,43,1,67,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,35414,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,322,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57233,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,31.0,93.0,93.0,0.0,93.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,1,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,364,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53324,443,6,1056.0,4065.0,517.0,0.0,229.7155,473.2873,1448.0,0.0,342.25,550.1981,371194.25,1482819.035,4905074.0,3.0,5523437.0,740148.53,1878557.378,4965349.0,45.0,505415.0,11637.33,12276.715,31058.0,203.0,0,0,0,0,0.0,1448.0,0,0,0,1,0,0,0,0,1.0,252.14,229.75,362.2525,0,0,0,0,0,0,7,1056,7,4065,29200,146,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50803,80,6,685.0,3784.0,315.0,0.0,84.775,104.4999,1460.0,0.0,253.9,440.0406,2936.35,4116.344,15623.0,1.0,27072.0,8272.57,2150.369,56919.0,1.0,33292.0,8493.8,46705.694,63891.0,48.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,186.2125,84.75,263.95,0,0,0,0,0,0,7,685,8,3784,8192,230,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54873,443,6,1029.0,207.0,999.0,0.0,43.2776,142.4931,117.0,0.0,5.0429,47.321,89112.31,21072.666,600112.0,4.0,432244.0,32508.84,13304.375,517247.0,78.0,443224.0,38555.5,18317.163,279490.0,1.0,0,0,0,0,0.0,999.0,0,0,0,1,0,0,0,0,0.0,72.9,43.2557,5.0,0,0,0,0,0,0,9,1029,6,207,29200,948,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61950,53,17,44.0,153.0,44.0,44.0,44.0,0.0,153.0,153.0,153.0,0.0,30638.0,0.0,30648.0,30630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.0,153.0,0,0,0,0,0,0,0,0,1.0,128.5,44.0,153.0,0,0,0,0,0,0,1,44,1,153,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,63309,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,1116,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,50363,6,368.0,0.0,227.0,0.0,45.7226,70.639,0.0,0.0,0.0,0.0,94.4,4136.322,206.0,1.0,49531.0,20521.25,3599.67,51401.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,229.0,0,1,0,0,1,0,0,0,0.0,55.1133,45.7,0.0,0,0,0,0,0,0,8,368,0,0,54,972,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53869,443,6,536.0,3772.0,201.0,0.0,30.8,75.5574,1418.0,0.0,673.2333,564.4171,710815.47,1997972.614,4977535.0,94.0,5746126.0,777419.85,1053634.554,4952519.0,184.0,9072125.0,44981.0,21507.985,64451.0,321.0,0,0,0,0,0.0,1418.0,0,0,0,1,0,0,0,0,1.0,240.3333,30.8,633.2778,0,0,0,0,0,0,9,536,13,3772,8192,39,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38919,443,6,951.0,6160.0,158.0,0.0,64.1121,89.481,1460.0,0.0,790.0443,794.0341,3126472.66,4964214.695,10000085.0,4.0,115814659.0,5106933.42,4945988.817,10030933.0,153.0,118958843.0,3035890.96,5215892.923,10051199.0,3.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,492.4856,64.15,750.0008,0,0,0,0,0,0,66,951,20,6160,8192,245,24,20,114181.81,39816.127,272743.0,97478.0,10456746.18,67475.137,10478948.0,9976068.0
51671,80,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1400014.0,0.0,2000014.0,18.0,49.0,1000049.0,0.0,9000049.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60793,53,17,88.0,252.0,44.0,44.0,44.0,0.0,126.0,126.0,126.0,0.0,10406.33,18144.468,31207.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,44.0,126.0,0,0,0,0,0,0,0,0,1.0,82.0,44.0,126.0,0,0,0,0,0,0,2,88,2,252,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60519,443,6,1347.0,7263.0,888.0,0.0,137.0714,280.8101,1460.0,0.0,266.8852,423.5897,395466.0,1568597.23,2222580.0,3.0,5406366.0,343466.45,1523045.883,1876189.0,129.0,149503.0,49208.5,25199.879,91303.0,3.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,0.0,189.5335,137.0,216.825,0,0,0,0,0,0,8,1347,8,7263,65535,61,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,38762,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,53,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52988,443,6,900.0,351.0,585.0,0.0,90.3333,185.6212,391.0,0.0,98.2167,56.6078,3105360.04,4362801.905,11026546.0,2.0,115616266.0,7015984.66,5144297.401,11080024.0,126.0,110278790.0,6809700.92,4547772.295,10025492.0,1.0,0,0,0,0,0.0,591.0,0,0,0,1,0,0,0,0,0.0,71.5718,90.3833,68.2333,0,0,0,0,0,0,11,900,20,351,29200,976,10,32,28574.36,31145.428,67882.0,22971.0,9992234.5,95384.519,10029874.0,5796154.0
52456,53,17,54.0,108.0,27.0,27.0,27.0,0.0,54.0,54.0,54.0,0.0,52.33,68.583,124.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,47.0,0,0,0,0,27.0,54.0,0,0,0,0,0,0,0,0,1.0,55.25,27.0,54.0,0,0,0,0,0,0,2,54,2,108,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61945,443,6,974.0,207579.0,467.0,0.0,85.9333,134.2562,1691.0,0.0,126.5333,664.568,981633.82,2904458.809,9968171.0,2.0,1273326.0,1446406.75,1955621.305,9924543.0,48.0,2035558.0,47598.78,40421.426,119786.0,1.0,0,0,0,0,0.0,1696.0,0,0,0,1,0,0,0,0,0.0,198.4111,85.99,176.5714,0,0,0,0,0,0,7,974,9,7579,65535,973,6,32,308953.0,0.0,600078.0,100553.0,800431.0,0.0,5357000.0,530000.0
59815,53,17,74.0,154.0,37.0,37.0,37.0,0.0,77.0,77.0,77.0,0.0,61.33,78.14,160.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,37.0,77.0,0,0,0,0,0,0,0,0,1.0,65.25,37.0,77.0,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65483,443,6,970.0,3627.0,469.0,0.0,63.0,117.2829,1418.0,0.0,359.7,585.8392,14157.0,26919.743,31077.0,3.0,112627.0,16491.26,20045.484,53150.0,367.0,100351.0,74326.0,79328.786,93356.0,47.0,0,0,0,0,0.0,1418.0,0,0,0,1,0,0,0,0,0.0,266.7711,63.0,399.7333,0,0,0,0,0,0,13,970,8,3627,65535,354,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49050,80,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,291,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49026,443,6,648.0,1142.0,434.0,0.0,64.75,135.4741,132.0,0.0,7.2,76.183,2635418.26,4614599.539,10028671.0,3.0,16106777.0,5809493.2,4029725.014,10000497.0,3.0,1630925.0,4138788.81,4800548.848,10099367.0,4.0,0,0,0,0,0.0,530.0,0,0,0,1,0,0,0,0,0.0,39.9322,64.7714,37.225,0,0,0,0,0,0,53,648,14,1142,8192,230,12,32,199634.72,62629.162,255707.0,93607.0,9977895.18,154871.689,10012421.0,9967578.0
34950,443,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21956.0,0.0,23956.0,21950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,242,304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
