Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-09 08:02:40.353,0.0,UDP,14645_180,137,192.168.220.255,853,1,92,1,......
2017-04-05 10:03:36.324,0.0,TCP,10081_164,80,192.168.210.5,52731,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.220.14,59411,10081_164,80,1,66,1,.A....
2017-04-07 13:27:17.100,0.299,TCP,192.168.200.9,63268,10057_29,443,2,108,1,.A...F
2017-04-10 05:53:09.752,0.0,UDP,DNS,53,192.168.220.6,49834,1,187,1,......
2017-04-06 11:52:12.701,0.014,TCP,192.168.210.5,54386,10081_164,80,2,132,1,.A...F
2017-04-07 20:58:41.792,0.243,TCP,192.168.210.5,57376,EXT_SERVER,8082,2,340,1,.AP...
2017-04-11 14:04:16.659,0.0,TCP,192.168.210.5,58322,192.168.100.5,445,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,192.168.200.8,59124,192.168.220.13,80,1,55,1,.A....
2017-04-05 16:14:47.525,0.037,TCP,192.168.220.8,34950,192.168.100.5,445,2,174,1,.AP...
2017-04-05 17:04:42.550,0.0,TCP,192.168.200.4,55031,192.168.100.5,445,1,66,1,.A....
2017-04-05 19:47:53.877,0.0,TCP,192.168.220.4,52120,192.168.100.5,445,1,66,1,.A....
2017-04-11 12:11:37.062,0.0,UDP,192.168.220.6,54499,DNS,53,1,75,1,......
2017-04-05 17:12:23.183,0.156,TCP,192.168.220.15,49239,10081_164,80,32,1134,1,.AP.SF
2017-04-10 20:46:57.560,0.0,TCP,192.168.220.15,31713,192.168.100.5,445,1,66,1,.A....
2017-04-06 15:20:04.822,0.0,UDP,10057_29,53,192.168.220.13,47327,1,94,1,......
2017-04-05 18:03:22.529,1.578,TCP,192.168.220.7,59970,10296_227,443,7,1056,1,.AP.S.
2017-04-05 15:51:47.937,0.0,TCP,192.168.220.10,36389,192.168.100.5,445,1,66,1,.A....
2017-04-06 11:38:26.330,0.0,TCP,192.168.220.11,37549,10060_27,80,1,66,1,.A....
2017-04-11 14:04:16.659,0.031,UDP,DNS,53,192.168.220.12,53853,2,262,1,......
2017-04-08 11:50:26.923,0.0,UDP,DNS,53,192.168.220.14,62213,1,146,1,......
2017-04-10 16:12:18.912,0.0,UDP,DNS,53,192.168.220.13,43513,1,253,1,......
2017-04-05 17:12:23.183,0.0,TCP,192.168.220.7,50748,192.168.100.5,445,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,192.168.200.9,55637,10057_29,443,1,55,1,.A....
2017-04-11 04:22:42.317,0.0,TCP,192.168.220.15,41891,11054_192,443,1,66,1,.A....
2017-04-09 08:02:40.353,0.0,TCP,10060_27,80,192.168.210.5,53020,1,54,1,.A....
2017-04-05 15:27:56.989,0.075,TCP,192.168.220.6,47589,10321_204,80,2,132,1,.A...F
2017-04-09 08:02:40.353,0.0,TCP,192.168.220.13,37781,10296_226,80,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,DNS,80,192.168.220.7,49196,1,66,1,.A...F
2017-04-06 11:52:12.701,0.0,UDP,DNS,53,192.168.220.6,31318,2,327,1,......
2017-04-05 17:04:42.550,0.0,TCP,192.168.200.8,60631,192.168.100.5,445,1,55,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.7,46029,10321_204,443,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,UDP,DNS,53,192.168.200.9,53857,1,206,1,......
2017-04-05 15:51:47.937,0.0,UDP,DNS,53,192.168.200.9,50293,1,154,1,......
2017-04-11 05:02:53.894,0.0,TCP,192.168.220.9,62638,10060_27,80,1,66,1,.A....
2017-04-06 07:10:39.630,0.0,TCP,192.168.220.12,59916,EXT_SERVER,8082,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,TCP,192.168.220.4,35530,11062_193,80,1,66,1,.A....
2017-04-11 01:47:52.818,0.0,TCP,192.168.220.11,48619,10296_238,80,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.220.6,36183,DNS,80,1,66,1,.A....
2017-04-06 11:38:26.330,0.033,TCP,192.168.220.5,37673,192.168.100.5,445,2,174,1,.AP...
2017-04-11 12:11:37.062,0.0,TCP,192.168.220.9,47951,10060_27,80,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.210.5,60874,192.168.100.5,445,1,55,1,.A....
2017-04-06 16:02:02.723,0.0,UDP,192.168.220.12,35497,DNS,53,2,144,1,......
2017-04-06 15:20:04.822,0.155,TCP,14369_223,443,192.168.220.7,52464,7,6764,1,.AP.S.
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.11,39263,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.11,57978,10057_29,80,1,66,1,.A....
2017-04-11 14:04:16.659,0.0,TCP,192.168.220.16,43068,10026_249,443,1,66,1,.A....
2017-04-06 11:52:12.701,0.0,UDP,DNS,53,192.168.220.4,48761,1,146,1,......
2017-04-11 12:11:37.062,0.0,TCP,10060_27,80,192.168.220.13,47121,1,66,1,.A....
2017-04-07 13:27:17.100,0.017,TCP,192.168.220.12,58524,10060_27,443,2,178,1,.AP...
2017-04-06 07:10:39.630,0.0,TCP,192.168.200.4,48763,10060_27,80,1,66,1,.A....
2017-04-06 11:38:26.330,0.449,TCP,192.168.220.6,37679,11054_192,443,7,1677,1,.AP.S.
2017-04-07 13:33:04.775,0.044,TCP,192.168.200.8,50867,10223_4,443,9,1589,1,.AP...
2017-04-05 11:19:30.517,0.0,UDP,DNS,53,192.168.220.8,37465,1,102,1,......
2017-04-10 20:46:57.560,0.038,TCP,10057_29,80,192.168.210.5,59501,4,760,1,.AP.S.
2017-04-11 12:11:37.062,1.107,TCP,192.168.220.15,48947,10321_204,443,6,279,1,.AP.S.
2017-04-11 01:47:52.818,0.0,TCP,10162_129,443,192.168.220.13,37552,1,66,1,.A....
2017-04-07 14:42:15.903,0.0,TCP,192.168.220.14,40045,192.168.100.5,445,1,66,1,.A....
2017-04-05 15:27:56.989,0.616,TCP,192.168.200.4,54092,192.168.200.8,443,3,818,1,.AP.SF
2017-04-07 10:03:35.467,0.0,UDP,DNS,53,192.168.220.9,43557,1,389,1,......
2017-04-05 15:51:24.121,0.092,TCP,192.168.220.11,52468,14645_180,80,2,132,1,.A...F
2017-04-10 05:53:09.752,0.0,TCP,192.168.220.13,49953,192.168.100.5,445,1,66,1,.A....
2017-04-05 11:19:30.517,0.0,TCP,192.168.100.5,445,192.168.220.15,57643,1,108,1,.AP...
2017-04-06 14:01:53.482,0.002,UDP,DNS,53,192.168.200.4,58088,2,270,1,......
2017-04-08 11:19:25.103,0.002,TCP,192.168.210.5,53028,10296_238,443,8,1170,1,.AP.S.
2017-04-08 01:29:47.455,0.025,TCP,192.168.220.13,40932,192.168.100.5,445,4,201,1,.AP..F
2017-04-10 10:46:23.184,0.0,TCP,192.168.220.13,58130,10060_27,80,1,66,1,.A....
2017-04-07 15:00:43.388,0.048,TCP,192.168.220.13,41963,192.168.100.5,445,5,656,1,.AP.S.
2017-04-06 16:21:41.608,0.0,TCP,10060_27,80,192.168.220.14,44172,1,66,1,.A....
2017-04-07 16:50:45.057,0.0,TCP,192.168.200.8,59524,192.168.220.14,80,1,55,1,.A....
2017-04-10 16:12:18.912,0.0,UDP,DNS,53,192.168.200.9,55426,1,112,1,......
2017-04-06 16:02:02.723,0.0,TCP,192.168.220.11,54930,10793_174,443,1,66,1,.A....
2017-04-11 12:11:37.062,0.105,UDP,DNS,53,192.168.200.8,60401,2,374,1,......
2017-04-11 13:59:49.530,0.0,TCP,192.168.220.7,52137,192.168.220.255,80,1,66,1,.A....
2017-04-05 19:47:53.877,0.023,TCP,192.168.220.7,45840,10296_226,443,4,214,1,.AP...
2017-04-07 13:53:47.536,0.0,UDP,DNS,53,192.168.220.14,37944,1,229,1,......
2017-04-07 11:53:17.930,0.0,TCP,192.168.100.5,445,192.168.220.15,43994,1,108,1,.AP...
2017-04-08 01:29:47.455,0.034,TCP,192.168.220.14,59565,10060_27,80,2,132,1,.A...F
2017-04-07 14:03:57.767,0.0,TCP,192.168.200.8,64245,10057_29,443,1,55,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,DNS,80,192.168.220.13,62511,1,254,1,.AP...
2017-04-10 10:46:23.184,0.0,UDP,192.168.220.12,44363,DNS,53,2,140,1,......
2017-04-05 09:18:45.346,0.0,TCP,192.168.200.8,58432,11184_35,80,1,55,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.220.4,53427,192.168.100.5,445,2,174,1,.AP...
2017-04-11 12:11:37.062,0.0,TCP,192.168.220.9,56991,10321_204,443,1,66,1,.A....
2017-04-10 12:55:28.228,0.0,TCP,192.168.100.5,445,192.168.220.9,33143,1,108,1,.AP...
2017-04-07 16:00:34.424,0.0,TCP,192.168.210.5,50346,192.168.220.7,443,1,55,1,.A....
2017-04-10 20:46:57.560,0.0,TCP,192.168.220.12,50116,192.168.100.5,445,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,192.168.220.8,36081,192.168.100.5,445,1,66,1,.A....
2017-04-11 14:04:16.659,0.02,TCP,10296_238,443,192.168.200.9,58201,5,552,1,.AP.S.
2017-04-08 01:29:47.455,0.038,TCP,192.168.210.5,60846,192.168.100.5,445,3,193,1,.AP..F
2017-04-08 01:29:47.455,0.92,TCP,192.168.200.9,62124,192.168.220.13,443,26,2373,1,.AP.S.
2017-04-10 10:46:23.184,0.0,UDP,192.168.220.14,54112,DNS,53,1,77,1,......
2017-04-11 05:02:53.894,0.0,UDP,192.168.200.9,53416,DNS,53,1,75,1,......
2017-04-05 16:14:47.525,0.0,TCP,192.168.220.11,42367,192.168.220.13,443,1,108,1,.A...F
2017-04-05 16:14:47.525,0.0,TCP,192.168.220.8,44936,11054_192,443,1,66,1,.A....
2017-04-10 07:26:07.059,0.144,TCP,192.168.200.8,44624,192.168.100.5,445,2,174,1,.AP...
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.6,48436,192.168.100.5,445,1,66,1,.A....
2017-04-05 09:18:45.346,0.0,UDP,192.168.200.4,59665,DNS,53,1,74,1,......
2017-04-06 15:20:04.822,0.0,TCP,192.168.220.4,55069,10199_14,443,1,66,1,.A....
2017-04-11 12:11:37.062,1.126,TCP,192.168.220.7,59617,10060_27,80,5,882,1,.AP.S.
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.4,56091,10081_164,443,1,66,1,.A....
2017-04-09 21:49:47.930,0.0,TCP,192.168.220.6,49151,10296_238,443,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,TCP,192.168.220.13,33253,10296_238,80,1,66,1,.A....
2017-04-11 10:35:31.631,0.0,TCP,192.168.200.9,55058,10063_33,80,1,55,1,.A....
2017-04-07 14:03:50.459,0.041,TCP,10057_29,80,192.168.220.14,39129,7,1254,1,.AP.S.
2017-04-05 15:27:56.989,0.003,UDP,DNS,53,192.168.200.8,63554,2,260,1,......
2017-04-06 16:02:02.723,0.0,TCP,192.168.220.7,36720,10063_33,80,1,66,1,.A....
2017-04-07 08:35:46.238,0.04,TCP,192.168.220.4,39571,192.168.100.5,445,2,163,1,.AP..F
2017-04-10 20:46:57.560,0.0,TCP,192.168.200.8,51939,192.168.100.5,445,1,55,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.220.5,58244,192.168.100.5,445,1,66,1,.A....
2017-04-11 01:47:52.818,0.0,TCP,192.168.220.7,51643,10001_232,80,1,66,1,.A....
2017-04-05 18:03:22.529,0.0,TCP,192.168.220.13,38037,EXT_SERVER,8443,1,66,1,.A....
2017-04-07 16:00:34.424,0.036,TCP,192.168.220.15,51883,192.168.100.5,445,2,174,1,.AP...
2017-04-10 07:26:07.059,0.0,TCP,192.168.220.15,36137,192.168.220.14,443,1,66,1,.A....
2017-04-07 13:51:44.690,0.0,UDP,192.168.220.8,37133,DNS,53,2,154,1,......
2017-04-11 14:04:16.659,0.008,TCP,192.168.220.6,50669,192.168.100.5,445,2,174,1,.AP...
2017-04-11 12:11:37.062,0.101,TCP,192.168.220.11,41641,10057_29,80,4,329,1,.AP...
2017-04-09 08:02:40.353,0.0,TCP,192.168.220.11,50275,11184_35,443,1,66,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,192.168.220.16,38187,10060_27,80,1,66,1,.A....
2017-04-05 15:51:24.121,0.004,UDP,DNS,53,192.168.210.5,63092,2,244,1,......
2017-04-10 10:48:54.269,0.905,TCP,192.168.220.16,34129,10296_238,443,3,267,1,.AP..F
2017-04-06 16:21:41.608,0.0,UDP,DNS,53,192.168.200.8,64095,1,202,1,......
2017-04-06 16:02:02.723,0.0,TCP,192.168.200.8,51599,10296_238,443,1,55,1,.A....
2017-04-11 14:04:16.659,0.0,TCP,192.168.220.8,40141,10081_164,80,1,66,1,.A....
2017-04-06 07:10:39.630,0.0,TCP,192.168.220.10,37285,192.168.100.5,445,1,66,1,.A....
2017-04-11 01:47:52.818,0.0,TCP,192.168.200.9,61645,192.168.100.5,445,1,55,1,.A....
2017-04-06 11:38:26.330,0.0,TCP,192.168.220.11,64065,EXT_SERVER,8080,1,66,1,.A....
2017-04-06 07:10:39.630,0.002,UDP,192.168.220.11,54171,DNS,53,2,174,1,......
2017-04-05 10:03:36.324,0.787,TCP,192.168.220.4,34280,192.168.100.5,445,5,1451,1,.AP.S.
2017-04-05 16:14:47.525,0.252,TCP,192.168.210.5,63568,10057_29,443,6,1887,1,.AP...
2017-04-05 17:12:23.183,0.015,TCP,192.168.220.7,58075,10223_61,80,2,132,1,.A...F
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.11,47692,192.168.100.5,445,1,66,1,.A....
2017-04-11 04:22:42.317,0.0,TCP,192.168.100.5,445,192.168.210.5,62099,1,108,1,.AP...
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.15,57307,192.168.220.6,80,1,54,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.12,51728,10057_29,80,1,66,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.6,54772,192.168.100.5,445,1,66,1,.A....
2017-04-07 14:03:50.459,0.0,TCP,192.168.200.4,57938,192.168.100.5,445,1,66,1,.A....
2017-04-09 21:49:47.930,0.0,TCP,192.168.100.5,445,192.168.220.13,50788,1,108,1,.AP...
2017-04-05 09:18:45.346,0.0,TCP,192.168.220.8,43794,10108_7,443,1,66,1,.A....
2017-04-06 16:02:02.723,0.0,TCP,192.168.200.8,64130,192.168.100.5,445,1,55,1,.A....
2017-04-07 13:27:17.100,0.0,TCP,192.168.220.15,43172,10321_204,443,1,54,1,.A....
2017-04-05 16:14:47.525,1.275,TCP,10057_29,80,192.168.220.12,49777,26,14381,1,.AP.S.
2017-04-05 19:47:53.877,0.0,TCP,192.168.220.8,53426,192.168.100.5,445,1,66,1,.A....
2017-04-05 17:04:42.550,0.0,TCP,192.168.100.5,445,192.168.220.12,52411,1,108,1,.AP...
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.14,51990,10063_134,443,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.220.7,46575,192.168.100.5,445,1,66,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,192.168.200.8,54457,192.168.100.5,445,1,55,1,.A....
2017-04-08 08:23:08.783,0.0,UDP,DNS,53,192.168.200.8,49351,2,332,1,......
2017-04-11 04:22:42.317,0.002,TCP,10321_204,443,192.168.220.13,47241,2,108,1,.A...F
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.11,57929,10296_226,80,1,66,1,.A....
2017-04-10 16:12:18.912,0.0,TCP,10296_238,80,192.168.210.5,61084,1,66,1,.A....
2017-04-07 20:58:41.792,0.0,TCP,192.168.200.9,62309,10060_27,80,1,55,1,.A....
2017-04-09 21:49:47.930,0.0,UDP,DNS,53,192.168.220.6,51111,1,162,1,......
2017-04-10 07:26:07.059,0.0,UDP,192.168.200.5,40854,DNS,53,1,70,1,......
2017-04-06 11:38:26.330,0.192,TCP,192.168.200.8,60316,10081_164,443,7,1727,1,.AP.S.
2017-04-09 08:02:40.353,0.0,TCP,192.168.100.5,445,192.168.210.5,56090,1,108,1,.AP...
2017-04-06 11:52:12.701,0.0,TCP,192.168.220.15,34612,10060_27,80,1,66,1,.A....
2017-04-05 19:47:53.877,0.0,TCP,192.168.210.5,58283,10162_129,80,1,55,1,.A....
2017-04-10 16:12:18.912,0.0,UDP,DNS,53,192.168.200.4,45021,1,95,1,......
2017-04-10 10:46:23.184,0.0,UDP,DNS,53,192.168.220.4,42104,1,196,1,......
2017-04-07 08:35:46.238,0.0,TCP,192.168.210.5,55475,14645_180,443,1,55,1,.A....
2017-04-05 17:04:42.550,0.0,TCP,192.168.220.14,38077,10063_33,80,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.220.7,60729,192.168.220.13,60480,1,66,1,.A....
2017-04-11 13:59:49.530,0.0,TCP,192.168.200.4,50133,192.168.100.5,445,1,66,1,.A....
2017-04-07 14:42:15.903,0.0,TCP,192.168.220.6,37313,EXT_SERVER,8082,1,66,1,.A....
2017-04-06 11:38:26.330,0.0,TCP,192.168.220.14,56606,192.168.100.5,445,1,54,1,.A...F
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.9,40370,192.168.100.5,445,1,66,1,.A....
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.13,36051,10060_27,80,1,66,1,.A....
2017-04-05 16:14:47.525,0.0,TCP,192.168.200.8,53604,10060_27,80,1,55,1,.A....
2017-04-10 14:35:53.394,0.0,TCP,192.168.220.6,54436,10296_230,443,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,10793_174,443,192.168.220.7,53864,1,66,1,.A....
2017-04-09 08:02:40.353,0.0,TCP,192.168.100.5,445,192.168.220.6,38586,1,108,1,.AP...
2017-04-07 10:03:35.467,0.0,TCP,10296_238,80,192.168.210.5,62208,1,66,1,.A....
2017-04-11 13:59:49.530,0.013,TCP,192.168.220.14,59281,10223_61,80,2,132,1,.A...F
2017-04-05 11:19:30.517,0.0,UDP,192.168.200.8,49580,DNS,53,1,79,1,......
2017-04-10 10:48:54.269,0.0,TCP,192.168.210.5,65394,10060_27,80,1,55,1,.A....
2017-04-10 07:26:07.059,0.0,TCP,10223_4,80,192.168.210.5,63926,1,54,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.200.8,61665,10296_238,80,1,55,1,.A....
2017-04-07 10:03:35.467,0.0,TCP,192.168.100.5,445,192.168.220.15,55053,1,108,1,.AP...
2017-04-05 17:04:42.550,0.0,TCP,192.168.100.5,445,192.168.210.5,53235,1,108,1,.AP...
2017-04-11 01:47:52.818,0.016,TCP,192.168.220.15,36381,10063_33,80,2,132,1,.A...F
2017-04-05 19:47:53.877,0.0,TCP,192.168.220.13,53367,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.161,TCP,192.168.220.11,50422,10081_164,443,6,1072,1,.AP.S.
2017-04-06 16:02:02.723,0.0,TCP,10124_1,80,192.168.210.5,53571,1,66,1,.A....
2017-04-11 05:02:53.894,0.0,TCP,192.168.200.9,60987,10081_164,80,1,55,1,.A....
2017-04-06 11:38:26.330,0.0,UDP,DNS,53,192.168.220.8,53819,1,132,1,......
2017-04-10 05:53:09.752,0.091,TCP,14369_223,443,192.168.210.5,61458,4,420,1,.AP.S.
2017-04-05 15:51:47.937,0.0,TCP,192.168.200.8,63751,192.168.100.5,445,1,55,1,.A....
2017-04-07 13:53:47.536,0.0,TCP,192.168.220.12,58839,192.168.100.5,445,1,66,1,.A....
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.10,53728,10057_29,443,1,66,1,.A....
2017-04-05 15:51:47.937,0.23,TCP,10081_164,443,192.168.210.5,62653,4,778,1,.AP.S.
2017-04-07 13:51:44.690,0.0,TCP,192.168.220.10,40648,10081_164,443,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.14,53525,10060_27,80,1,66,1,.A....
2017-04-08 01:29:47.455,0.0,TCP,192.168.200.8,68726,192.168.100.5,445,1,55,1,.A....
2017-04-11 13:59:49.530,0.262,TCP,192.168.220.10,55132,192.168.220.13,443,3,229,1,.AP..F
2017-04-06 15:20:04.822,0.0,UDP,DNS,53,192.168.200.8,53589,1,201,1,......
2017-04-07 13:27:17.100,0.0,TCP,EXT_SERVER,8082,192.168.220.12,41956,1,66,1,.A....
2017-04-06 16:21:41.608,0.043,TCP,192.168.220.14,60219,10060_27,80,2,108,1,.A...F
2017-04-06 07:10:39.630,0.013,UDP,DNS,53,192.168.200.9,59860,2,285,1,......
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.15,38563,192.168.100.5,445,1,66,1,.A....
2017-04-05 10:03:36.324,0.243,TCP,192.168.200.8,61400,10223_61,443,5,385,1,.AP...
2017-04-07 14:42:15.903,0.0,TCP,10060_27,80,192.168.220.7,43296,1,66,1,.A...F
2017-04-07 10:03:35.467,0.001,TCP,192.168.220.15,47240,10296_227,443,2,174,1,.AP...
2017-04-06 15:20:04.822,0.0,TCP,192.168.200.9,60524,10162_129,443,1,55,1,.A....
2017-04-11 14:04:16.659,1.163,TCP,192.168.220.7,59858,192.168.100.5,445,5,635,1,.AP.S.
2017-04-05 15:51:47.937,0.0,UDP,DNS,53,14645_180,51636,1,178,1,......
2017-04-11 13:59:49.530,0.0,TCP,192.168.100.5,445,192.168.220.10,35117,1,108,1,.AP...
2017-04-05 10:03:36.324,0.021,TCP,192.168.210.5,61804,10321_204,443,3,129,1,.A...F
2017-04-07 16:00:34.424,0.026,TCP,11062_193,80,192.168.220.9,44620,4,225,1,.AP..F
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.6,38070,192.168.100.5,445,1,66,1,.A....
