Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-07 11:53:17.930,0.0,TCP,192.168.220.6,46691,192.168.100.5,445,1,66,1,.A....
2017-04-11 12:11:37.062,0.0,TCP,192.168.210.5,60918,EXT_SERVER,8082,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,10296_238,80,192.168.220.14,59484,1,66,1,.A....
2017-04-10 07:26:07.059,0.036,UDP,10784_4,53,192.168.220.7,59562,2,335,1,......
2017-04-05 19:47:53.877,0.0,UDP,DNS,53,192.168.220.7,33338,1,264,1,......
2017-04-07 16:50:45.057,0.0,TCP,192.168.100.5,445,192.168.200.5,49909,1,108,1,.AP...
2017-04-11 04:22:42.317,0.0,TCP,192.168.220.13,33159,10321_204,443,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.210.5,59223,10060_27,80,1,55,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.220.15,53493,192.168.100.5,80,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.7,58762,EXT_SERVER,8082,1,54,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.210.5,60387,10296_228,80,1,55,1,.A....
2017-04-07 10:03:35.467,0.035,TCP,192.168.200.8,59036,10296_238,443,5,559,1,.AP.S.
2017-04-11 14:04:16.659,0.0,TCP,192.168.220.14,44699,192.168.100.5,445,1,66,1,.A....
2017-04-10 10:48:54.269,0.0,UDP,DNS,53,192.168.220.6,57236,1,90,1,......
2017-04-10 10:46:23.184,0.0,TCP,192.168.220.9,47398,11014_185,80,1,66,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,192.168.220.8,48808,10081_164,80,1,66,1,.A....
2017-04-07 13:33:04.775,0.021,TCP,192.168.220.10,58275,192.168.100.5,445,3,274,1,.AP...
2017-04-11 04:22:42.317,0.003,UDP,192.168.220.11,54054,DNS,53,2,132,1,......
2017-04-05 15:51:47.937,0.0,TCP,14645_180,443,192.168.200.8,60161,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,UDP,DNS,53,192.168.220.4,42009,1,160,1,......
2017-04-10 07:26:07.059,0.0,TCP,192.168.210.5,51189,10086_192,80,1,55,1,.A....
2017-04-10 20:46:57.560,0.0,TCP,192.168.100.5,445,192.168.210.5,55135,1,108,1,.AP...
2017-04-06 16:21:41.608,0.023,TCP,192.168.210.5,59791,10077_156,443,2,155,1,.AP..F
2017-04-11 04:22:42.317,0.0,TCP,192.168.220.14,38986,192.168.100.5,445,1,66,1,.A....
2017-04-11 13:59:49.530,0.0,TCP,192.168.220.15,55419,192.168.100.5,445,1,66,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,192.168.100.5,445,192.168.220.8,35361,1,108,1,.AP...
2017-04-08 11:19:25.103,0.0,TCP,192.168.100.5,445,192.168.220.14,33668,1,108,1,.AP...
2017-04-06 11:52:12.701,0.003,UDP,10063_33,113,192.168.220.14,45348,2,148,1,......
2017-04-09 21:49:47.930,0.0,TCP,192.168.220.5,58094,10081_164,443,1,66,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.100.5,445,192.168.220.13,40069,1,108,1,.AP...
2017-04-11 14:04:16.659,0.028,TCP,10076_237,80,192.168.200.9,57489,4,1099,1,.AP..F
2017-04-11 01:47:52.818,0.03,TCP,192.168.220.16,35478,192.168.100.5,445,2,174,1,.AP...
2017-04-10 14:35:53.394,0.114,TCP,192.168.220.15,45553,EXT_SERVER,4443,8,3574,1,.AP.S.
2017-04-10 12:55:28.228,0.0,TCP,192.168.220.4,36272,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.200.4,38115,10026_249,443,1,66,1,.A....
2017-04-07 13:51:44.690,0.0,TCP,192.168.220.16,37611,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.6,47251,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.4,36948,10060_27,80,1,66,1,.A....
2017-04-07 14:03:50.459,0.004,TCP,192.168.210.5,53098,10001_232,443,2,132,1,.A..S.
2017-04-10 16:12:18.912,0.0,TCP,192.168.220.10,36072,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:53:47.536,0.0,TCP,192.168.220.4,36492,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:27:17.100,0.0,TCP,192.168.220.14,51863,192.168.220.6,80,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.220.15,51540,EXT_SERVER,8082,1,66,1,.A....
2017-04-10 10:46:23.184,0.047,TCP,192.168.100.5,445,192.168.220.4,49817,3,1108,1,.AP...
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.6,33809,192.168.100.5,445,1,66,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.15,34231,192.168.100.5,445,1,66,1,.A....
2017-04-07 14:03:50.459,0.814,TCP,192.168.220.15,38857,10060_27,80,2,132,1,.A...F
2017-04-05 09:18:45.346,0.0,TCP,192.168.200.8,60553,10296_230,443,1,55,1,.A....
2017-04-11 12:11:37.062,0.0,TCP,192.168.100.5,445,192.168.220.15,52354,1,108,1,.AP...
2017-04-09 21:49:47.930,0.0,TCP,192.168.100.5,445,192.168.210.5,58035,1,108,1,.AP...
2017-04-07 10:03:35.467,0.0,UDP,DNS,53,192.168.220.11,51693,1,192,1,......
2017-04-07 20:58:41.792,1.251,TCP,192.168.220.4,40838,10296_238,80,2,154,1,.AP...
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.11,57616,10296_238,443,1,66,1,.A....
2017-04-05 09:18:45.346,0.145,TCP,192.168.200.8,53107,10296_238,443,3,484,1,.AP...
2017-04-06 16:02:02.723,0.0,TCP,192.168.220.13,50315,192.168.100.5,445,1,54,1,.A....
2017-04-10 20:46:57.560,0.0,TCP,10001_232,80,192.168.220.15,55645,1,66,1,.A....
2017-04-10 07:26:07.059,0.08,TCP,192.168.220.14,37724,10063_134,443,3,198,1,.A...F
2017-04-07 16:50:45.057,0.0,UDP,DNS,53,192.168.220.14,50294,1,211,1,......
2017-04-07 10:03:35.467,0.029,TCP,192.168.200.9,49728,10296_227,443,2,108,1,.A...F
2017-04-07 13:51:44.690,0.0,TCP,192.168.200.8,53198,10223_4,80,1,55,1,.A....
2017-04-09 21:49:47.930,0.0,TCP,192.168.220.16,48010,10321_204,443,1,66,1,.A....
2017-04-07 14:03:50.459,0.0,TCP,192.168.200.8,55290,10296_227,443,1,55,1,.A....
2017-04-08 01:29:47.455,0.0,TCP,192.168.200.9,62787,10081_164,443,1,55,1,.A....
2017-04-10 10:46:23.184,0.0,TCP,192.168.220.4,39527,10081_164,80,1,66,1,.A....
2017-04-05 16:14:47.525,1.277,TCP,192.168.220.4,49485,14645_180,443,3,848,1,.AP...
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.9,53874,10162_129,443,1,66,1,.A....
2017-04-11 14:04:16.659,0.0,TCP,192.168.200.9,65302,192.168.100.5,445,1,55,1,.A....
2017-04-07 13:51:44.690,0.0,TCP,11054_192,443,192.168.220.6,56931,1,66,1,.A....
2017-04-05 17:12:23.183,0.0,TCP,192.168.210.4,56059,192.168.100.5,445,1,66,1,.A....
2017-04-05 15:51:24.121,0.002,UDP,DNS,53,192.168.220.8,56904,2,332,1,......
2017-04-10 10:46:23.184,0.0,TCP,192.168.200.5,39182,10223_61,443,1,66,1,.A....
2017-04-08 11:19:25.103,0.103,TCP,192.168.220.6,37664,10081_164,80,2,132,1,.A...F
2017-04-06 16:02:02.723,0.0,UDP,192.168.220.9,57759,DNS,53,2,154,1,......
2017-04-11 13:59:49.530,0.0,UDP,DNS,53,192.168.200.5,42054,1,247,1,......
2017-04-07 13:53:47.536,1.0,UDP,192.168.220.8,63468,DNS,53,1,80,1,......
2017-04-05 15:51:24.121,0.276,TCP,192.168.210.5,60900,10060_27,80,11,2055,1,.A...F
2017-04-11 12:11:37.062,0.0,TCP,192.168.100.5,445,192.168.220.15,52289,1,70,1,.AP...
2017-04-07 14:03:50.459,0.002,UDP,192.168.220.8,54401,DNS,53,2,150,1,......
2017-04-11 10:35:31.631,0.0,TCP,EXT_SERVER,8082,192.168.220.15,42902,1,212,1,.AP...
2017-04-10 07:26:07.059,0.0,TCP,192.168.220.8,45887,10077_156,80,1,54,1,.A....
2017-04-06 11:52:12.701,0.576,TCP,192.168.220.9,57477,EXT_SERVER,8082,3,637,1,.AP...
2017-04-07 15:00:43.388,0.0,UDP,DNS,53,192.168.220.16,59829,1,154,1,......
2017-04-09 21:49:47.930,0.0,TCP,192.168.200.9,55884,10060_27,80,1,55,1,.A....
2017-04-08 01:29:47.455,0.002,UDP,DNS,53,192.168.220.15,43930,2,338,1,......
2017-04-07 14:03:57.767,0.331,TCP,192.168.200.5,42460,10057_29,80,3,944,1,.AP.S.
2017-04-07 08:35:46.238,0.0,TCP,192.168.220.7,47566,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:33:04.775,1.328,TCP,192.168.220.15,49363,10060_27,80,10,4945,1,.AP.SF
2017-04-11 10:35:31.631,0.0,TCP,192.168.200.8,53750,10321_204,80,1,55,1,.A....
2017-04-07 08:35:46.238,0.0,TCP,192.168.220.9,44823,192.168.100.5,445,1,66,1,.A....
2017-04-05 16:14:47.525,0.43,TCP,192.168.200.9,69253,10305_138,443,5,820,1,.AP...
2017-04-07 16:00:34.424,0.0,UDP,DNS,53,192.168.220.8,40715,1,198,1,......
2017-04-05 17:12:23.183,1.145,TCP,192.168.200.9,60164,192.168.220.15,443,4,380,1,.AP...
2017-04-06 14:01:53.482,0.063,TCP,192.168.220.5,52011,192.168.220.16,80,2,132,1,.A...F
2017-04-08 08:23:08.783,0.0,TCP,192.168.200.4,45705,10162_129,443,1,66,1,.A....
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.7,37288,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:27:17.100,0.096,TCP,192.168.220.7,52893,192.168.100.5,445,4,794,1,.AP.S.
2017-04-05 19:47:53.877,0.0,TCP,192.168.220.4,35072,DNS,80,1,66,1,.A....
2017-04-07 14:42:15.903,0.0,UDP,192.168.220.11,52805,DNS,53,1,87,1,......
2017-04-07 13:51:44.690,0.017,TCP,192.168.100.5,445,192.168.220.9,35084,2,108,1,.A...F
2017-04-08 08:23:08.783,0.001,TCP,192.168.210.5,53619,10060_27,80,2,108,1,.A...F
2017-04-08 01:29:47.455,0.037,TCP,192.168.220.14,39466,10321_204,443,6,1066,1,.AP.S.
2017-04-11 12:11:37.062,0.0,TCP,192.168.200.4,46371,10223_4,443,1,66,1,.A....
2017-04-11 13:59:49.530,0.0,TCP,192.168.220.8,32723,192.168.100.5,445,1,66,1,.A....
2017-04-05 17:04:42.550,0.0,TCP,192.168.220.16,52656,10296_238,443,1,66,1,.A....
2017-04-11 04:22:42.317,0.031,UDP,DNS,53,192.168.210.5,67766,2,300,1,......
2017-04-05 16:14:47.525,0.0,TCP,192.168.220.13,43721,192.168.220.14,443,1,66,1,.A....
2017-04-09 21:49:47.930,0.142,TCP,192.168.220.8,54775,10296_238,443,4,724,1,.AP.S.
2017-04-05 15:51:24.121,0.02,TCP,192.168.220.5,42900,EXT_SERVER,8082,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.16,61307,10296_230,443,1,66,1,.A....
2017-04-10 10:48:54.269,0.0,TCP,192.168.210.5,50263,10296_238,443,1,55,1,.A....
2017-04-05 17:12:23.183,0.076,TCP,192.168.200.8,54414,192.168.100.5,445,2,174,1,.AP...
2017-04-08 08:23:08.783,0.0,TCP,192.168.220.16,50111,10060_27,80,1,66,1,.A....
2017-04-10 20:46:57.560,0.0,TCP,192.168.200.4,40690,192.168.100.5,445,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.4,52400,192.168.100.5,445,1,66,1,.A....
2017-04-08 01:29:47.455,0.0,TCP,192.168.220.11,56589,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.6,35218,10060_27,80,1,66,1,.A....
2017-04-05 15:51:47.937,0.0,TCP,192.168.200.4,44624,192.168.100.5,445,1,66,1,.A....
2017-04-05 19:47:53.877,0.05,UDP,192.168.200.9,54766,DNS,53,2,156,1,......
2017-04-06 15:20:04.822,0.001,UDP,DNS,53,192.168.220.11,48051,2,330,1,......
2017-04-06 07:10:39.630,0.0,TCP,192.168.100.5,445,192.168.220.14,38097,1,108,1,.AP...
2017-04-07 13:27:17.100,0.014,TCP,192.168.220.11,36930,192.168.100.5,445,2,174,1,.AP...
2017-04-05 16:14:47.525,0.0,TCP,EXT_SERVER,8082,192.168.200.8,57048,1,800,1,.AP...
2017-04-06 16:21:41.608,0.151,TCP,192.168.220.6,56139,DNS,80,3,847,1,.AP...
2017-04-05 10:03:36.324,0.024,TCP,192.168.220.6,37604,10162_129,443,2,108,1,.A...F
2017-04-07 13:51:44.690,0.021,TCP,192.168.220.7,48757,192.168.100.5,445,2,174,1,.AP...
2017-04-07 16:00:34.424,0.0,UDP,DNS,53,192.168.220.5,50853,1,163,1,......
2017-04-05 17:12:23.183,0.0,TCP,192.168.200.8,54590,10296_238,443,1,55,1,.A....
2017-04-07 13:51:44.690,0.0,TCP,192.168.200.4,38012,10793_174,80,1,66,1,.A....
2017-04-10 16:12:18.912,0.003,UDP,DNS,53,192.168.210.5,57778,2,304,1,......
2017-04-10 05:53:09.752,0.0,TCP,192.168.210.5,59667,10081_164,80,1,55,1,.A....
2017-04-10 14:35:53.394,0.0,UDP,DNS,53,192.168.220.7,56775,1,193,1,......
2017-04-07 16:50:45.057,0.0,TCP,10063_33,80,192.168.200.9,57892,1,66,1,.A....
2017-04-05 18:03:22.529,0.0,TCP,192.168.220.13,54439,10063_33,80,1,66,1,.A....
2017-04-05 17:12:23.183,0.0,TCP,192.168.200.9,51141,14645_180,443,1,55,1,.A....
2017-04-05 17:12:23.183,0.0,UDP,DNS,53,192.168.200.4,49268,1,188,1,......
2017-04-05 16:14:47.525,0.001,TCP,11062_193,80,192.168.220.13,43858,2,198,1,.A...F
2017-04-07 16:50:45.057,0.02,TCP,192.168.220.7,36696,10001_232,443,3,160,1,.A...F
2017-04-08 11:19:25.103,0.0,TCP,192.168.220.6,57676,10793_174,80,1,66,1,.A....
2017-04-07 14:03:50.459,0.466,TCP,192.168.200.8,56317,10321_204,443,12,1189,1,.AP.S.
2017-04-05 15:27:56.989,0.0,TCP,192.168.200.8,57010,10199_14,443,1,55,1,.A....
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.13,46052,192.168.100.5,445,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.220.12,50745,10057_29,80,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,192.168.220.9,46629,192.168.220.9,80,1,66,1,.A....
2017-04-07 08:35:46.238,0.0,TCP,192.168.200.8,51961,10001_232,443,1,55,1,.A....
2017-04-08 11:19:25.103,0.0,UDP,192.168.220.12,46302,DNS,53,2,143,1,......
2017-04-10 12:55:28.228,0.0,TCP,192.168.220.16,45279,10296_238,443,1,66,1,.A....
2017-04-11 14:04:16.659,0.0,TCP,14645_180,443,192.168.210.5,55094,1,66,1,.A....
2017-04-07 10:03:35.467,0.0,UDP,DNS,53,192.168.200.4,37868,1,112,1,......
2017-04-05 17:12:23.183,0.0,TCP,192.168.220.6,57335,192.168.100.5,445,1,66,1,.A....
2017-04-05 09:18:45.346,0.0,TCP,192.168.220.11,44639,10296_230,80,1,66,1,.A....
2017-04-10 12:55:28.228,0.001,UDP,DNS,53,192.168.220.8,55938,2,343,1,......
2017-04-07 11:53:17.930,0.0,TCP,10162_129,443,192.168.210.5,55388,1,66,1,.A....
2017-04-05 15:51:47.937,0.0,TCP,192.168.220.4,36358,14645_180,80,1,66,1,.A....
2017-04-10 05:53:09.752,0.082,TCP,192.168.200.4,36800,EXT_SERVER,80,2,132,1,.A...F
2017-04-07 16:50:45.057,0.0,UDP,DNS,53,192.168.220.16,40962,1,92,1,......
2017-04-05 09:18:45.346,0.0,TCP,10026_249,443,192.168.220.8,38141,1,66,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,192.168.220.15,34856,EXT_SERVER,443,1,66,1,.A....
2017-04-05 11:19:30.517,0.001,UDP,192.168.220.14,33258,DNS,53,2,152,1,......
2017-04-05 17:04:42.550,0.0,UDP,192.168.220.4,39721,DNS,53,2,154,1,......
2017-04-10 10:46:23.184,0.0,TCP,192.168.210.5,57311,DNS,80,1,55,1,.A....
2017-04-05 09:18:45.346,0.285,TCP,192.168.220.12,47759,192.168.100.5,445,2,174,1,.AP...
2017-04-05 17:12:23.183,0.0,TCP,192.168.220.7,55592,10060_27,80,1,66,1,.A....
2017-04-05 17:04:42.550,0.049,TCP,192.168.210.5,59936,10057_29,80,2,108,1,.A...F
2017-04-10 10:48:54.269,0.0,UDP,DNS,53,192.168.200.8,62816,2,350,1,......
2017-04-07 14:42:15.903,0.0,UDP,DNS,53,192.168.200.9,60855,1,165,1,......
2017-04-10 05:53:09.752,1.102,TCP,10223_24,80,192.168.200.8,58082,5,720,1,.AP.S.
2017-04-05 10:03:36.324,0.0,TCP,192.168.210.5,58929,10296_230,443,1,55,1,.A....
2017-04-05 15:27:56.989,1.0,TCP,192.168.220.13,40625,10077_156,443,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,192.168.100.5,445,192.168.220.4,35005,1,108,1,.AP...
2017-04-10 07:26:07.059,0.0,TCP,10060_27,80,192.168.220.15,44918,1,66,1,.A....
2017-04-07 08:35:46.238,0.0,UDP,192.168.200.8,50208,DNS,53,1,73,1,......
2017-04-07 16:50:45.057,0.0,TCP,192.168.220.7,56417,EXT_SERVER,7443,1,66,1,.A....
2017-04-11 05:02:53.894,1.0,TCP,192.168.220.11,39544,10296_238,80,1,66,1,.A....
2017-04-07 13:53:47.536,0.0,TCP,192.168.100.5,445,192.168.200.5,44025,1,108,1,.AP...
2017-04-09 21:49:47.930,0.0,TCP,192.168.100.5,445,192.168.220.4,48895,1,108,1,.AP...
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.7,34450,10296_238,80,1,66,1,.A....
2017-04-05 18:03:22.529,0.04,TCP,192.168.220.11,38592,10060_27,80,3,380,1,.AP...
2017-04-09 21:49:47.930,0.0,TCP,192.168.210.5,62710,10162_129,80,1,55,1,.A....
2017-04-10 14:35:53.394,0.0,TCP,192.168.220.10,38046,10321_204,80,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,10081_164,443,192.168.220.14,33847,1,66,1,.A....
2017-04-07 08:35:46.238,0.0,TCP,192.168.220.7,40640,192.168.220.14,80,1,66,1,.A....
2017-04-10 16:12:18.912,0.0,TCP,192.168.220.10,55466,192.168.100.5,445,1,66,1,.A....
2017-04-06 15:20:04.822,0.0,TCP,10086_192,80,192.168.210.5,60670,1,66,1,.A....
2017-04-07 13:53:47.536,0.0,TCP,192.168.210.5,50144,10057_29,443,1,55,1,.A....
2017-04-10 14:35:53.394,0.034,UDP,192.168.200.4,40523,DNS,53,2,152,1,......
2017-04-07 10:03:35.467,0.0,UDP,10321_204,553,192.168.220.7,47004,1,89,1,......
2017-04-11 05:02:53.894,0.0,TCP,192.168.200.9,59644,10063_33,80,1,55,1,.A....
2017-04-06 07:10:39.630,0.0,TCP,192.168.200.4,48775,11014_185,80,1,66,1,.A....
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.10,37264,10081_164,80,1,66,1,.A....
2017-04-11 10:35:31.631,0.044,TCP,192.168.220.13,51167,16886_101,80,2,190,1,.A..S.
2017-04-07 13:51:44.690,0.003,TCP,192.168.220.8,58738,10060_27,80,2,190,1,.A..S.
2017-04-05 09:18:45.346,0.0,TCP,192.168.210.5,53669,192.168.100.5,445,1,55,1,.A....
2017-04-05 18:03:22.529,0.0,TCP,192.168.100.5,445,192.168.220.8,51666,1,108,1,.AP...
