Source_Port,Destination_Port,Protocol,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Min_Packet_Length,Max_Packet_Length,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_fwd,Init_Win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
55328,443,6,974.0,7387.0,469.0,0.0,64.9333,134.266,1581.0,0.0,671.5455,745.9321,14382.48,26258.08,93997.0,1.0,351683.0,25666.78,30919.37,117988.0,1.0,297013.0,29271.3,47880.661,113966.0,2.0,0,0,0,0,0.0,1581.0,0,0,0,1,0,0,0,0,0.0,321.5769,64.9333,671.5455,0,0,0,0,0,0,15,974,11,7387,65535,179,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60485,53,17,43.0,109.0,43.0,43.0,43.0,0.0,109.0,109.0,109.0,0.0,821.0,0.0,821.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43.0,109.0,0,0,0,0,0,0,0,0,1.0,97.5,43.0,109.0,0,0,0,0,0,0,1,43,1,109,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,50137,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,68,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51696,443,6,1217.0,148962.0,227.0,0.0,21.5866,47.7336,4380.0,0.0,1617.4583,979.309,881596.18,6473300.908,58615335.0,3.0,117242611.0,1927500.85,9731000.689,58615335.0,18.0,117218838.0,1119545.89,8350645.096,59002450.0,3.0,0,0,0,0,0.0,4380.0,0,0,0,1,0,0,0,0,1.0,960.6596,21.5866,1617.4583,0,0,0,0,0,0,69,1217,94,148962,8192,980,68,20,225851.5,75161.775,262763.0,215850.0,58495744.5,314497.12,58615335.0,58057777.0
52436,443,6,356.0,3782.0,212.0,0.0,59.3333,89.2248,1460.0,0.0,630.3333,677.2171,23624.9,39497.208,85957.0,25.0,263156.0,52631.2,47994.41,92116.0,101.0,177354.0,35470.8,47727.888,89267.0,54.0,0,0,0,0,0.0,1460.0,0,0,0,1,0,0,0,0,1.0,344.8333,59.3333,630.3333,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,42753,6,31.0,0.0,31.0,0.0,15.5,21.9203,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,31.0,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,59,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56222,443,6,2373.0,10576.0,1062.0,0.0,98.2609,285.0933,1418.0,0.0,502.1053,667.6688,2457609.39,11298610.743,60297679.0,1.0,115367215.0,4866856.59,16113337.585,60397845.0,1.0,115184946.0,4149031.94,15076514.189,60364423.0,1.0,0,0,0,0,0.0,1418.0,0,0,0,1,0,0,0,0,1.0,320.625,98.2609,502.1053,0,0,0,0,0,0,23,2373,29,10576,29200,394,9,32,290397.0,211714.83,451568.0,86148.0,45210405.5,26695679.886,60297679.0,29016284.0
61615,53,17,47.0,129.0,47.0,47.0,47.0,0.0,129.0,129.0,129.0,0.0,492.0,0.0,492.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,47.0,129.0,0,0,0,0,0,0,0,0,1.0,111.5,47.0,129.0,0,0,0,0,0,0,1,47,1,129,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61595,53,17,112.0,135.0,56.0,56.0,56.0,0.0,64.0,61.0,67.5,0.7071,17129318.33,30008332.788,53404050.0,33347.0,53444044.0,53444044.0,0.0,53444044.0,53444044.0,53445689.0,53445689.0,0.0,53445689.0,53445689.0,0,0,0,0,56.0,64.0,0,0,0,0,0,0,0,0,1.0,74.75,56.0,67.5,0,0,0,0,0,0,2,112,2,135,-1,-1,1,32,27161.0,0.0,27161.0,27161.0,53404050.0,0.0,53404050.0,53404050.0
56167,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,109.0,109.0,109.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60102,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,260,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61540,53,17,57.0,185.0,57.0,57.0,57.0,0.0,185.0,185.0,185.0,0.0,30752.0,0.0,30752.0,30752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57.0,185.0,0,0,0,0,0,0,0,0,1.0,149.5,57.0,185.0,0,0,0,0,0,0,1,57,1,185,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52289,443,6,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,75060.0,0.0,75060.0,75060.0,75060.0,75060.0,0.0,75060.0,75060.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,48156,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,218.0,218.0,218.0,218.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,8688,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60951,443,6,988.0,1731.0,681.0,0.0,141.1429,252.8718,1595.0,0.0,347.2,677.4148,381277.62,987696.964,3892837.0,104.0,4039506.0,606587.0,1259172.164,3892837.0,144.0,88611.0,22152.75,21604.454,42644.0,759.0,0,0,0,0,0.0,1595.0,0,0,0,1,0,0,0,0,0.0,231.75,141.1429,347.2,0,0,0,0,0,0,7,988,5,1731,8192,115,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,53895,6,43.0,6.0,31.0,6.0,14.3333,14.4338,6.0,6.0,6.0,0.0,32.66,54.982,91.0,1.0,4.0,2.0,1.828,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,31.0,0,0,0,0,1,0,0,0,0.0,13.75,14.3333,6.0,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,61355,6,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,6.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,2160,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54995,53,17,76.0,190.0,38.0,38.0,38.0,0.0,95.0,95.0,95.0,0.0,79.0,133.245,232.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,38.0,95.0,0,0,0,0,0,0,0,0,1.0,76.0,38.0,95.0,0,0,0,0,0,0,2,76,2,190,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61716,53,17,61.0,228.0,61.0,61.0,61.0,0.0,228.0,228.0,228.0,0.0,60706.0,0.0,60706.0,60706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61.0,228.0,0,0,0,0,0,0,0,0,1.0,175.0,61.0,228.0,0,0,0,0,0,0,1,61,1,228,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51457,53,17,88.0,202.0,44.0,44.0,44.0,0.0,101.0,101.0,101.0,0.0,16654.66,28758.508,49916.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,44.0,101.0,0,0,0,0,0,0,0,0,1.0,83.5,44.0,101.0,0,0,0,0,0,0,2,88,2,202,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50632,53,17,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,61.0,67.756,133.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,34.0,66.0,0,0,0,0,0,0,0,0,1.0,58.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50958,80,6,12.0,0.0,6.0,0.0,4.0,3.4641,0.0,0.0,0.0,0.0,1961757.66,3347847.616,5830115.0,129.0,5883273.0,2941636.5,4142876.892,5830115.0,38757.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,0,0,0,1,0,0,0,0,0.0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60210,53,17,51.0,179.0,51.0,51.0,51.0,0.0,179.0,179.0,179.0,0.0,217558.0,0.0,217558.0,217558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51.0,179.0,0,0,0,0,0,0,0,0,1.0,140.5,51.0,179.0,0,0,0,0,0,0,1,51,1,179,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60100,443,6,732.0,732.0,446.0,0.0,104.5714,173.2992,585.0,0.0,81.7143,191.3389,9166.14,15051.377,53764.0,3.0,101911.0,16985.16,18183.944,53724.0,122.0,102568.0,12213.0,17651.251,33326.0,3.0,0,0,0,0,0.0,585.0,0,0,0,1,0,0,0,0,1.0,91.5385,104.5714,81.7143,0,0,0,0,0,0,7,732,7,732,29200,5112,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,62295,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,5979,65535,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49737,443,6,385.0,6902.0,198.0,0.0,42.7778,70.4907,1571.0,0.0,868.0,744.197,313022.6,1222343.515,4968433.0,3.0,5283873.0,645909.37,1744135.469,4968433.0,3.0,218267.0,35875.44,49509.938,117830.0,50.0,0,0,0,0,0.0,1571.0,0,0,0,1,0,0,0,0,0.0,401.5294,42.7778,868.0,0,0,0,0,0,0,9,385,8,6902,8192,237,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49178,53,17,86.0,214.0,43.0,43.0,43.0,0.0,107.0,107.0,107.0,0.0,23122.0,40238.099,69361.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,43.0,107.0,0,0,0,0,0,0,0,0,1.0,85.75,43.0,107.0,0,0,0,0,0,0,2,86,2,214,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,53,17,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,69.66,37.527,113.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,29.0,83.0,0,0,0,0,0,0,0,0,1.0,63.25,29.0,83.0,0,0,0,0,0,0,2,58,2,166,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52030,443,6,617.0,164.0,517.0,0.0,88.1429,189.989,152.0,0.0,41.0,74.054,530030.6,1739906.037,5419677.0,3.0,5510100.0,900013.33,2253306.119,5478509.0,3.0,82140.0,27383.33,33046.426,60095.0,316.0,0,0,0,0,0.0,517.0,0,0,0,1,0,0,0,0,0.0,71.0,88.1429,41.0,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,99109.0,0.0,99109.0,99109.0,5419677.0,0.0,5419677.0,5419677.0
61951,53,17,39.0,55.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,30597.0,0.0,30597.0,30597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,39.0,55.0,0,0,0,0,0,0,0,0,1.0,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,58403,6,37.0,0.0,37.0,0.0,18.5,26.163,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,37.0,0,1,0,0,1,0,0,0,0.0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,36114,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,130,438,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,80,6,460.0,1785.0,430.0,0.0,52.5,146.6362,1773.0,0.0,227.0714,623.8332,2951522.46,4525070.625,10007611.0,19.0,40190332.0,5736666.71,5343620.62,10010488.0,150.0,46890918.0,5812991.66,4948430.436,10024634.0,747.0,0,0,0,0,0.0,1773.0,0,0,0,1,0,0,0,0,1.0,141.25,52.5,227.0714,0,0,0,0,0,0,8,460,7,1785,8192,946,7,20,27867.75,15182.134,55869.0,14948.0,9996696.25,769.309,10007611.0,9993784.0
59775,443,6,1136.0,1119.0,885.0,0.0,113.6,275.3613,981.0,0.0,186.5,393.1187,33447.06,51983.534,236953.0,17.0,462071.0,53511.11,100901.669,336957.0,17.0,422180.0,85436.0,97501.217,266160.0,442.0,0,0,0,0,0.0,981.0,0,0,0,1,0,0,0,0,0.0,140.9375,113.6,186.5,0,0,0,0,0,0,10,1136,6,1119,65535,116,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52782,80,6,1850.0,192.0,741.0,6.0,211.1667,379.1376,106.0,0.0,99.2857,62.6268,5645546.91,27364526.153,109944756.0,58.0,109390325.0,13068665.0,24365807.904,109944756.0,294816.0,100386797.0,30098699.5,88302.48,206721.0,92971.0,1,0,0,0,0.0,741.0,0,1,0,0,1,0,0,0,0.0,252.1318,211.1667,99.2857,0,0,0,0,0,0,6,1850,7,192,33555,47,5,20,0.0,0.0,0.0,0.0,100000000.0,0.0,100000000.0,100000000.0
58920,443,6,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,72.33,84.1,164.0,4.0,217.0,108.5,140.301,217.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,1,0,0,0,0,0,0,0,0.0,6.0,6.0,0.0,0,0,0,0,0,0,3,18,1,0,0,120,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55349,443,6,98.0,143.0,46.0,0.0,39.3333,23.094,46.0,0.0,35.75,21.5,503828.0,1556595.69,3987291.0,3.0,4046906.0,1008453.0,1755495.964,3987691.0,1425.0,4032103.0,1010767.66,2155426.152,3011500.0,3.0,1,0,0,0,0.0,46.0,0,1,0,0,1,0,0,0,1.0,39.875,39.3333,35.75,0,0,0,0,0,0,3,98,4,143,316,31,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60782,53,17,110.0,174.0,55.0,55.0,55.0,0.0,87.0,87.0,87.0,0.0,85.66,142.545,252.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,55.0,87.0,0,0,0,0,0,0,0,0,1.0,84.75,55.0,87.0,0,0,0,0,0,0,2,110,2,174,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53678,53,17,90.0,162.0,45.0,45.0,45.0,0.0,81.0,81.0,81.0,0.0,58.66,96.417,170.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,45.0,81.0,0,0,0,0,0,0,0,0,1.0,74.25,45.0,81.0,0,0,0,0,0,0,2,90,2,162,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,56201,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60236,53,17,43.0,171.0,43.0,43.0,43.0,0.0,171.0,171.0,171.0,0.0,46726.0,0.0,46726.0,46726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43.0,171.0,0,0,0,0,0,0,0,0,1.0,128.5,43.0,171.0,0,0,0,0,0,0,1,43,1,171,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
