Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.12,54038,192.168.100.5,445,1,66,1,.A....
2017-04-11 13:59:49.530,0.025,TCP,192.168.210.5,51114,14645_180,443,2,132,1,.A...F
2017-04-07 10:03:35.467,0.102,TCP,192.168.220.14,37616,10026_249,80,2,198,1,.A...F
2017-04-08 01:29:47.455,0.115,TCP,10060_27,80,192.168.220.7,57254,4,211,1,.AP.S.
2017-04-06 07:10:39.630,0.0,TCP,192.168.220.7,47071,10060_27,80,1,66,1,.A....
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.13,45724,10057_29,80,1,66,1,.A....
2017-04-10 10:46:23.184,0.0,TCP,192.168.220.6,46110,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.4,49338,11054_192,443,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.100.5,445,192.168.200.8,50628,1,108,1,.AP...
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.8,38272,10321_204,443,1,66,1,.A....
2017-04-07 10:03:35.467,0.0,UDP,192.168.220.9,35535,DNS,53,1,74,1,......
2017-04-07 15:00:43.388,0.101,TCP,192.168.200.8,57353,10796_85,80,2,108,1,.A...F
2017-04-05 15:27:56.989,0.0,TCP,192.168.200.9,52600,10796_85,443,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,UDP,192.168.220.12,47777,DNS,53,1,86,1,......
2017-04-10 10:46:23.184,0.036,UDP,DNS,53,192.168.220.7,55823,2,264,1,......
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.13,55529,10296_238,443,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,TCP,192.168.220.15,38516,192.168.100.5,445,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.100.5,445,192.168.220.13,53523,1,108,1,.AP...
2017-04-05 15:51:47.937,0.0,UDP,192.168.200.8,63438,DNS,53,1,74,1,......
2017-04-11 10:35:31.631,0.0,TCP,192.168.220.7,50246,192.168.100.5,445,1,66,1,.A....
2017-04-05 16:14:47.525,0.0,TCP,192.168.210.5,57602,192.168.220.15,80,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,192.168.200.9,53591,10321_204,443,1,55,1,.A....
2017-04-07 13:51:44.690,0.0,TCP,10026_249,80,192.168.200.9,55410,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.220.7,43317,10296_227,443,1,66,1,.A....
2017-04-07 20:58:41.792,0.0,UDP,DNS,53,192.168.220.11,54589,1,276,1,......
2017-04-05 16:14:47.525,0.0,TCP,192.168.220.13,44135,10077_156,80,1,66,1,.A....
2017-04-05 18:03:22.529,0.0,TCP,10063_33,80,192.168.220.11,58460,1,66,1,.A....
2017-04-07 14:42:15.903,0.174,TCP,192.168.200.9,50499,EXT_SERVER,8082,2,370,1,.AP...
2017-04-07 20:58:41.792,0.0,TCP,10793_174,80,192.168.220.15,45165,1,66,1,.A....
2017-04-10 10:46:23.184,0.0,UDP,DNS,53,192.168.220.15,46162,1,277,1,......
2017-04-05 15:27:56.989,0.0,UDP,DNS,53,192.168.220.14,43037,1,74,1,......
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.12,46089,10199_14,80,1,66,1,.A....
2017-04-05 10:03:36.324,1.486,TCP,192.168.200.8,54156,10296_238,443,2,154,1,.AP...
2017-04-07 10:03:35.467,0.0,UDP,192.168.100.5,445,192.168.220.255,377,1,108,1,......
2017-04-07 14:42:15.903,0.106,TCP,192.168.220.10,48955,10321_204,443,9,1160,1,.AP.S.
2017-04-08 11:19:25.103,0.086,TCP,192.168.200.9,54046,192.168.100.5,445,2,108,1,.A...F
2017-04-07 14:03:50.459,0.0,TCP,192.168.100.5,445,192.168.220.7,58093,1,108,1,.AP...
2017-04-10 16:12:18.912,0.0,TCP,192.168.200.8,59486,10199_14,80,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,192.168.220.14,50441,10063_33,80,1,66,1,.A....
2017-04-07 20:58:41.792,0.0,TCP,192.168.200.5,39685,192.168.100.5,445,1,66,1,.A....
2017-04-07 08:35:46.238,0.0,TCP,192.168.200.8,60236,192.168.100.5,445,1,55,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.14,49198,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,10321_204,443,192.168.200.8,57266,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.4,39403,192.168.200.8,443,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.220.13,39300,192.168.100.5,445,1,66,1,.A....
2017-04-05 11:19:30.517,0.003,TCP,192.168.220.15,57462,10057_29,80,1,66,1,.A....
2017-04-05 15:51:47.937,0.0,TCP,192.168.220.14,31391,10060_27,80,1,66,1,.A....
2017-04-05 19:47:53.877,0.0,TCP,192.168.220.13,49111,10321_204,443,1,66,1,.A....
2017-04-07 20:58:41.792,0.0,TCP,192.168.220.13,46645,10296_238,80,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,10057_29,80,192.168.220.6,33967,1,66,1,.A....
2017-04-10 16:12:18.912,0.0,TCP,192.168.220.14,59727,10296_238,80,1,66,1,.A....
2017-04-07 14:42:15.903,0.139,TCP,192.168.210.5,60337,10305_142,443,4,777,1,.AP.SF
2017-04-11 05:02:53.894,0.0,TCP,10063_33,80,192.168.210.5,51998,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.220.13,38359,10057_29,80,1,66,1,.A....
2017-04-08 08:23:08.783,0.0,TCP,192.168.220.12,40115,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:27:17.100,0.021,UDP,192.168.220.4,49324,DNS,53,2,144,1,......
2017-04-07 14:42:15.903,0.0,TCP,192.168.220.15,33506,10784_4,443,1,66,1,.A....
2017-04-05 19:47:53.877,0.0,TCP,192.168.100.5,445,192.168.220.15,57870,1,108,1,.AP...
2017-04-10 14:35:53.394,1.133,TCP,192.168.200.9,59137,14645_180,443,5,766,1,.AP.S.
2017-04-06 11:52:12.701,0.0,TCP,192.168.200.8,56052,10060_27,80,1,55,1,.A....
2017-04-05 17:04:42.550,0.0,TCP,192.168.220.6,59787,10057_29,80,1,66,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.220.13,37027,EXT_SERVER,443,1,66,1,.A...F
2017-04-11 01:47:52.818,0.022,TCP,14645_180,443,192.168.220.13,42174,3,532,1,.AP.S.
2017-04-05 17:12:23.183,0.0,TCP,192.168.200.8,63941,10296_238,80,1,55,1,.A....
2017-04-05 10:03:36.324,0.033,TCP,192.168.200.4,45205,10063_134,80,2,108,1,.A...F
2017-04-07 20:58:41.792,0.155,TCP,192.168.220.13,58843,10057_29,80,8,1119,1,.AP.S.
2017-04-07 11:53:17.930,0.0,TCP,192.168.220.13,51621,192.168.220.14,443,1,66,1,.A....
2017-04-07 14:03:57.767,0.0,TCP,192.168.220.11,35371,10321_204,443,1,66,1,.A....
2017-04-05 17:04:42.550,0.0,TCP,10296_230,443,192.168.210.5,61815,1,54,1,.A....
2017-04-07 16:00:34.424,0.0,UDP,DNS,53,192.168.220.14,58922,1,132,1,......
2017-04-05 17:12:23.183,0.0,TCP,10296_238,443,192.168.220.15,50500,1,66,1,.A....
2017-04-05 09:18:45.346,0.0,TCP,10296_238,80,192.168.220.4,44620,1,66,1,.A....
2017-04-07 14:03:50.459,0.039,TCP,192.168.200.9,56926,10063_33,80,2,132,1,.A...F
2017-04-07 15:00:43.388,0.0,TCP,192.168.220.16,38125,10060_27,80,1,66,1,.A....
2017-04-11 04:22:42.317,0.0,TCP,192.168.200.9,58413,10784_4,443,1,55,1,.A....
2017-04-10 20:46:57.560,0.0,TCP,192.168.220.14,44901,192.168.220.6,443,1,54,1,.A....
2017-04-07 14:03:57.767,0.0,TCP,192.168.200.4,50811,EXT_SERVER,8085,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.9,51324,192.168.100.5,445,1,66,1,.A....
2017-04-06 07:10:39.630,0.0,UDP,10296_238,130,192.168.220.255,538,1,99,1,......
2017-04-10 10:48:54.269,0.0,TCP,10162_129,443,192.168.220.13,64473,1,66,1,.A....
2017-04-11 04:22:42.317,0.0,UDP,192.168.210.5,51805,DNS,53,1,85,1,......
2017-04-06 11:52:12.701,0.0,TCP,192.168.220.15,33581,10060_27,80,1,66,1,.A....
2017-04-06 15:20:04.822,0.035,UDP,DNS,53,192.168.200.9,59133,2,212,1,......
2017-04-05 18:03:22.529,0.065,TCP,192.168.220.13,35823,192.168.100.5,445,11,666,1,.AP.S.
2017-04-05 15:51:24.121,0.0,TCP,10060_27,80,192.168.220.14,35185,1,66,1,.A....
2017-04-05 11:19:30.517,0.0,TCP,192.168.220.14,51771,192.168.100.5,445,1,66,1,.A....
2017-04-10 05:53:09.752,0.002,UDP,192.168.220.14,58020,DNS,53,2,164,1,......
2017-04-06 15:20:04.822,0.0,UDP,DNS,53,192.168.200.9,58215,1,162,1,......
2017-04-10 14:35:53.394,0.0,TCP,192.168.220.6,39234,10060_27,80,1,66,1,.A....
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.11,56564,10162_129,443,1,66,1,.A....
2017-04-10 05:53:09.752,0.015,TCP,192.168.220.8,32233,10060_27,443,7,4326,1,.AP.S.
2017-04-06 11:52:12.701,0.005,TCP,192.168.220.4,37885,192.168.100.5,445,2,174,1,.AP...
2017-04-07 13:51:44.690,0.0,TCP,192.168.220.8,41266,10081_164,80,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.220.8,34629,10305_142,443,1,66,1,.A....
2017-04-10 12:55:28.228,0.062,TCP,192.168.220.14,55610,192.168.100.5,445,2,174,1,.AP...
2017-04-07 15:00:43.388,0.0,TCP,14645_180,443,192.168.210.5,61307,1,66,1,.A....
2017-04-05 16:14:47.525,0.033,UDP,DNS,53,EXT_SERVER,55822,2,339,1,......
2017-04-07 10:03:35.467,0.218,TCP,192.168.220.9,42892,10060_27,80,2,366,1,.AP...
2017-04-06 15:20:04.822,0.029,TCP,192.168.220.11,55295,10223_4,443,2,132,1,.A...F
2017-04-06 11:52:12.701,0.0,TCP,192.168.220.15,43778,10060_27,80,1,66,1,.A....
2017-04-05 15:51:24.121,0.0,UDP,DNS,53,192.168.220.12,42171,1,229,1,......
2017-04-10 14:35:53.394,0.004,TCP,192.168.200.9,53901,192.168.100.5,445,2,174,1,.AP...
2017-04-07 13:51:44.690,0.0,TCP,192.168.220.7,44362,192.168.100.5,445,1,66,1,.A....
2017-04-09 21:49:47.930,0.0,TCP,10784_4,443,192.168.220.4,49428,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.200.4,53816,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,UDP,DNS,53,192.168.200.8,55816,1,99,1,......
2017-04-05 17:12:23.183,0.0,TCP,192.168.200.8,64781,10077_156,443,1,55,1,.A....
2017-04-07 11:53:17.930,0.0,TCP,192.168.220.6,51245,192.168.100.5,445,1,66,1,.A....
2017-04-06 11:52:12.701,0.0,UDP,192.168.220.8,50635,DNS,53,1,80,1,......
2017-04-06 14:01:53.482,0.0,UDP,DNS,53,192.168.220.14,56165,1,126,1,......
2017-04-05 16:14:47.525,0.0,UDP,192.168.200.8,57967,DNS,53,2,154,1,......
2017-04-07 14:42:15.903,0.0,TCP,192.168.200.8,62128,10060_27,80,1,55,1,.A....
2017-04-05 09:18:45.346,0.059,TCP,192.168.210.5,54192,10296_227,443,2,154,1,.AP...
2017-04-11 04:22:42.317,0.044,TCP,192.168.220.6,43168,10001_232,80,5,628,1,.AP.S.
2017-04-07 14:42:15.903,0.0,UDP,DNS,53,192.168.200.9,57682,1,103,1,......
2017-04-07 14:03:50.459,0.0,TCP,192.168.200.4,57200,192.168.220.7,80,1,66,1,.A....
2017-04-07 16:50:45.057,0.0,UDP,192.168.220.4,43832,DNS,53,2,143,1,......
2017-04-10 07:26:07.059,0.339,TCP,192.168.210.5,58951,192.168.100.5,445,5,687,1,.AP.S.
2017-04-08 01:29:47.455,0.0,TCP,DNS,80,192.168.220.13,53923,1,66,1,.A....
2017-04-10 10:48:54.269,0.487,TCP,192.168.220.7,45211,192.168.220.9,80,11,1637,1,.AP.S.
2017-04-07 14:03:50.459,0.04,TCP,192.168.220.9,35639,10223_61,443,4,679,1,.AP...
2017-04-10 10:48:54.269,0.0,TCP,192.168.220.12,58966,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:53:47.536,0.0,TCP,192.168.220.8,41930,10060_27,443,1,66,1,.A....
2017-04-10 10:48:54.269,0.0,UDP,DNS,53,192.168.210.5,53655,1,107,1,......
2017-04-06 16:21:41.608,0.0,UDP,DNS,53,192.168.220.15,49618,1,92,1,......
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.7,49866,10081_164,80,1,66,1,.A....
2017-04-07 15:00:43.388,0.0,TCP,192.168.100.5,445,192.168.220.15,36556,1,108,1,.AP...
2017-04-07 14:42:15.903,0.022,TCP,192.168.220.14,38210,EXT_SERVER,8082,2,132,1,.A...F
2017-04-05 16:14:47.525,0.5,TCP,192.168.100.5,445,192.168.220.13,54321,2,108,1,.AP...
2017-04-08 08:23:08.783,0.06,TCP,192.168.200.9,53065,10057_29,80,2,108,1,.A...F
2017-04-05 19:47:53.877,0.046,TCP,192.168.100.5,445,192.168.220.15,42696,2,132,1,.A...F
2017-04-11 01:47:52.818,0.0,TCP,192.168.220.7,39427,DNS,443,2,166,1,.A...F
2017-04-05 11:19:30.517,0.0,TCP,192.168.220.13,43925,10077_156,80,1,66,1,.A....
2017-04-11 04:22:42.317,0.005,UDP,DNS,53,192.168.220.9,50946,2,336,1,......
2017-04-11 14:04:16.659,0.0,TCP,192.168.220.6,53052,10063_33,80,1,66,1,.A....
2017-04-06 07:10:39.630,0.0,TCP,192.168.220.10,40431,DNS,80,1,66,1,.A....
2017-04-07 14:42:15.903,0.002,UDP,192.168.220.11,57690,DNS,53,2,154,1,......
2017-04-07 15:00:43.388,0.0,TCP,192.168.100.5,445,192.168.220.4,38744,1,108,1,.AP...
2017-04-05 15:27:56.989,0.0,TCP,192.168.220.13,48538,10057_29,80,1,66,1,.A....
2017-04-07 13:33:04.775,0.0,TCP,192.168.200.5,52166,10057_29,80,1,54,1,.A....
2017-04-05 15:51:47.937,0.0,TCP,192.168.220.10,46037,192.168.100.5,445,1,66,1,.A....
2017-04-11 12:11:37.062,0.702,TCP,10784_4,443,192.168.220.6,59326,5,903,1,.AP.S.
2017-04-11 14:04:16.659,0.264,TCP,192.168.220.8,59644,EXT_SERVER,8082,5,829,1,.AP.SF
2017-04-11 14:04:16.659,0.0,UDP,DNS,53,192.168.220.15,38661,1,196,1,......
2017-04-05 17:12:23.183,0.0,UDP,DNS,53,192.168.200.8,51537,1,92,1,......
2017-04-10 12:55:28.228,0.0,TCP,192.168.200.8,52544,10296_238,80,1,55,1,.A....
2017-04-07 13:51:44.690,0.0,UDP,192.168.200.8,59124,DNS,53,1,75,1,......
2017-04-11 14:04:16.659,0.0,TCP,192.168.220.8,57030,192.168.100.5,445,1,66,1,.A....
2017-04-05 09:18:45.346,0.0,TCP,192.168.220.7,52732,10001_232,443,1,66,1,.A....
2017-04-11 12:11:37.062,0.0,TCP,192.168.100.5,445,192.168.220.14,58651,1,108,1,.AP...
2017-04-06 16:21:41.608,0.341,TCP,192.168.200.9,48868,192.168.100.5,445,7,1263,1,.AP.SF
2017-04-05 11:19:30.517,0.0,TCP,192.168.220.11,58291,192.168.100.5,445,1,66,1,.A....
2017-04-07 16:50:45.057,0.0,TCP,192.168.220.8,41781,192.168.100.5,445,1,66,1,.A....
2017-04-08 01:29:47.455,0.0,TCP,192.168.220.14,58963,10081_164,443,1,54,1,.A....
2017-04-07 16:00:34.424,0.0,UDP,DNS,53,192.168.200.9,63988,1,199,1,......
2017-04-06 16:02:02.723,0.0,TCP,192.168.220.9,47924,192.168.100.5,445,1,66,1,.A....
2017-04-07 13:51:44.690,0.0,UDP,192.168.210.5,56020,DNS,53,1,75,1,......
2017-04-07 16:00:34.424,0.0,TCP,10063_33,80,192.168.220.7,45157,1,66,1,.A....
2017-04-10 12:55:28.228,0.0,UDP,DNS,53,192.168.200.8,61759,1,92,1,......
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.13,45653,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,UDP,DNS,53,192.168.220.6,50534,1,91,1,......
2017-04-07 14:03:50.459,0.125,TCP,192.168.220.15,49908,10162_129,80,4,563,1,.AP.S.
2017-04-07 13:51:44.690,0.0,TCP,192.168.100.5,445,192.168.220.13,50300,1,108,1,.AP...
2017-04-07 13:53:47.536,0.0,TCP,192.168.200.8,56276,192.168.100.5,445,1,55,1,.A....
2017-04-07 14:03:50.459,0.06,TCP,10026_249,80,192.168.220.6,48454,1,66,1,.A....
2017-04-06 11:52:12.701,0.0,TCP,192.168.220.11,48220,EXT_SERVER,8082,1,66,1,.A....
2017-04-06 16:21:41.608,0.0,TCP,192.168.210.5,52020,10784_4,443,1,55,1,.A....
2017-04-05 15:27:56.989,0.016,TCP,10793_174,80,192.168.220.6,38832,2,112,1,.A...F
2017-04-07 14:03:50.459,0.0,TCP,192.168.220.11,39820,10784_4,80,1,66,1,.A....
2017-04-05 10:03:36.324,0.0,TCP,192.168.200.8,60570,192.168.220.8,80,1,55,1,.A....
2017-04-05 19:47:53.877,0.101,TCP,192.168.220.12,54308,192.168.100.5,445,5,795,1,.AP...
2017-04-06 11:52:12.701,0.0,TCP,192.168.220.7,35260,192.168.100.5,445,1,66,1,.A....
2017-04-07 16:00:34.424,0.0,TCP,192.168.200.8,51430,10060_27,443,1,55,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.220.16,60875,192.168.100.5,445,1,66,1,.A....
2017-04-05 19:47:53.877,0.28,TCP,192.168.220.7,39194,10162_129,80,5,414,1,.AP.S.
2017-04-10 05:53:09.752,0.0,TCP,192.168.220.13,36770,10296_238,443,1,66,1,.A....
2017-04-05 11:19:30.517,0.0,TCP,10060_27,80,192.168.220.14,53290,1,66,1,.A....
2017-04-05 09:18:45.346,0.0,TCP,192.168.200.5,44312,10057_29,443,1,66,1,.A....
2017-04-07 16:50:45.057,0.0,UDP,DNS,53,192.168.220.15,53942,1,246,1,......
2017-04-11 04:22:42.317,0.0,TCP,192.168.220.7,41076,192.168.100.5,445,1,66,1,.A....
2017-04-06 14:01:53.482,0.0,TCP,192.168.200.8,55050,10057_29,80,1,55,1,.A....
2017-04-06 16:02:02.723,0.034,UDP,DNS,53,192.168.220.15,57909,2,384,1,......
2017-04-08 01:29:47.455,0.0,TCP,10081_164,80,192.168.220.16,53957,1,66,1,.A....
2017-04-11 04:22:42.317,0.016,TCP,192.168.200.8,53712,14645_180,443,3,141,1,.A...F
2017-04-05 18:03:22.529,0.0,TCP,192.168.220.15,37588,10001_232,443,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.220.7,58638,192.168.100.5,445,1,66,1,.A....
2017-04-10 14:35:53.394,0.274,TCP,192.168.220.13,46689,10162_129,443,5,924,1,.AP.S.
2017-04-11 01:47:52.818,0.294,TCP,192.168.210.4,59740,192.168.220.9,80,6,911,1,.AP.S.
2017-04-05 18:03:22.529,0.0,TCP,192.168.220.10,32587,192.168.100.5,445,1,66,1,.A....
2017-04-11 04:22:42.317,0.025,TCP,192.168.220.13,41761,EXT_SERVER,8082,14,1346,1,.AP.SF
2017-04-07 13:27:17.100,0.0,TCP,192.168.200.5,52178,11014_185,443,1,66,1,.A....
2017-04-06 15:20:04.822,0.0,UDP,DNS,53,192.168.220.14,55909,1,297,1,......
2017-04-07 13:33:04.775,0.0,TCP,EXT_SERVER,8082,192.168.200.9,57846,1,202,1,.AP...
2017-04-05 17:12:23.183,0.0,UDP,192.168.200.9,59317,DNS,53,1,79,1,......
2017-04-08 11:19:25.103,0.0,TCP,192.168.200.9,56642,10063_33,80,1,55,1,.A....
2017-04-05 15:51:24.121,0.0,TCP,192.168.220.6,58580,10296_230,80,1,54,1,.A....
2017-04-10 14:35:53.394,0.0,TCP,192.168.220.16,52475,192.168.100.5,445,1,66,1,.A....
2017-04-08 11:19:25.103,0.0,TCP,192.168.100.5,445,192.168.220.13,54240,1,108,1,.AP...
2017-04-05 15:51:47.937,0.0,UDP,DNS,53,192.168.200.5,37391,2,339,1,......
2017-04-05 17:12:23.183,0.0,TCP,10081_164,443,192.168.220.4,59877,1,66,1,.A....
2017-04-10 05:53:09.752,0.0,TCP,192.168.220.9,45093,192.168.100.5,445,1,66,1,.A....
2017-04-05 19:47:53.877,0.0,UDP,DNS,53,192.168.220.7,55848,1,198,1,......
2017-04-07 10:03:35.467,0.0,TCP,192.168.220.10,57401,192.168.100.5,445,1,66,1,.A....
2017-04-05 15:51:24.121,0.003,TCP,192.168.200.8,53226,192.168.100.5,445,2,174,1,.AP...
2017-04-05 10:03:36.324,0.0,TCP,192.168.220.14,53440,10321_204,443,1,66,1,.A....
2017-04-11 12:11:37.062,0.0,TCP,192.168.220.13,38092,10060_27,80,1,66,1,.A....
2017-04-10 12:55:28.228,0.0,TCP,192.168.220.10,39491,192.168.220.13,443,1,66,1,.A....
2017-04-11 04:22:42.317,0.0,TCP,192.168.220.15,59519,10057_29,443,1,66,1,.A....
2017-04-05 11:19:30.517,0.0,TCP,192.168.220.8,53799,EXT_SERVER,8082,1,66,1,.A....
2017-04-11 01:47:52.818,0.0,TCP,192.168.200.5,40483,DNS,443,1,66,1,.A....
2017-04-07 13:51:44.690,0.005,UDP,192.168.220.16,42390,DNS,53,2,144,1,......
2017-04-07 13:33:04.775,0.0,TCP,10057_29,80,192.168.210.5,54572,1,66,1,.A....
